60
85.25 72.72 74.34 73.85 60.99 67.91 68.08 79.39 55.39 13.45 0.00 14.26 3.65 69.09 48.50 25.63 13.09 12.00 75.60 24.58 78.85 61.47 96.22 94.06 80.34 83.71 113.17 34.62 110.31 111.24 121.29 105.91 110.42 66.35 120.34 92.02 83.45 50.13 20.93 23.84 118.64 114.72 97.85 109.60 6.71 53.13 64.08 84.36 80.35 43.83 13.15 94.25 105.20 83.38 99.33 81.96 82.48 52.76 72.84 89.19
75.79 58.47 61.21 59.74 46.97 53.83 54.01 68.67 49.05 0.80 14.26 0.00 10.61 57.61 50.34 27.35 20.77 20.09 77.12 28.15 73.00 48.03 84.31 82.67 66.53 70.54 103.92 30.98 108.05 102.51 113.79 96.73 110.36 66.74 115.94 86.15 77.52 36.29 20.70 26.50 116.64 117.42 89.28 100.20 14.67 42.54 55.64 73.10 68.84 44.14 17.29 81.11 95.91 71.48 87.34 68.54 69.26 44.46 61.95 77.49
82.65 69.07 70.91 70.22 57.38 64.29 64.46 76.58 53.54 9.80 3.65 10.61 0.00 66.01 48.51 25.40 14.18 13.17 75.81 24.85 77.08 58.02 93.15 91.12 76.78 80.28 110.76 33.21 109.63 108.95 119.32 103.51 110.30 66.24 119.14 90.41 81.80 46.58 20.00 23.82 118.04 115.32 95.58 107.15 7.13 50.30 61.78 81.44 77.36 43.54 12.98 90.88 102.77 80.23 96.17 78.52 79.09 50.44 69.98 86.17
22.83 37.57 15.94 31.53 27.68 29.10 29.02 85.97 88.11 58.22 69.09 57.61 66.01 0.00 58.51 82.85 78.37 77.66 127.47 84.56 37.37 55.31 90.09 92.30 27.80 21.66 121.25 80.50 148.75 122.45 137.50 115.51 155.87 116.14 150.16 119.07 111.56 48.35 76.17 82.63 157.41 167.78 111.96 117.35 71.95 70.66 86.61 86.11 81.63 95.97 74.78 77.22 114.32 14.56 30.41 65.60 68.41 79.70 80.56 86.44
60.93 85.30 72.38 82.26 71.02 77.00 77.06 115.20 99.34 50.13 48.50 50.34 48.51 58.51 0.00 73.89 61.49 60.39 124.10 73.08 42.75 88.27 127.61 127.34 83.28 79.92 151.78 80.81 157.85 150.98 163.22 144.79 158.80 114.73 166.28 136.39 127.77 76.03 68.38 72.23 166.34 163.00 138.07 147.92 55.11 90.46 105.08 118.45 113.84 92.05 61.40 120.00 143.85 71.32 84.93 106.79 108.58 94.21 108.48 121.62
102.41 74.22 83.45 77.60 66.30 72.31 72.51 63.30 33.77 27.07 25.63 27.35 25.40 82.85 73.89 0.00 13.73 14.73 50.51 3.48 100.33 55.34 82.24 78.84 86.11 92.42 93.17 12.86 84.76 90.50 98.86 85.96 84.91 40.84 95.47 68.43 60.08 47.63 6.77 2.19 93.04 90.40 77.18 89.93 18.92 39.27 44.75 69.24 66.06 18.21 12.52 84.43 85.43 95.89 111.35 74.05 73.59 34.38 57.54 74.96
96.09 76.27 81.56 78.51 66.20 72.80 72.98 73.94 46.50 20.15 13.09 20.77 14.18 78.37 61.49 13.73 0.00 1.10 62.67 11.91 91.24 60.98 92.09 89.22 86.06 90.84 105.62 25.10 98.25 103.21 112.14 98.37 97.69 53.70 109.20 81.98 73.56 51.14 11.54 11.65 106.45 101.63 89.83 102.24 7.07 48.43 56.64 79.50 75.90 31.54 4.70 92.33 97.76 92.23 108.08 80.91 80.92 45.66 67.75 84.86
95.25 76.04 81.03 78.20 65.82 72.46 72.64 74.47 47.29 19.45 12.00 20.09 13.17 77.66 60.39 14.73 1.10 0.00 63.77 12.99 90.25 61.07 92.52 89.71 85.66 90.33 106.34 25.90 99.31 103.97 112.99 99.08 98.79 54.79 110.20 82.89 74.46 51.09 12.20 12.68 107.52 102.73 90.58 102.95 6.10 48.86 57.32 79.98 76.35 32.60 4.81 92.58 98.47 91.57 107.43 81.07 81.13 46.29 68.25 85.31
148.92 107.48 123.86 113.01 105.00 109.19 109.39 69.33 42.93 76.97 75.60 77.12 75.81 127.47 124.10 50.51 62.67 63.77 0.00 51.04 149.78 83.02 87.58 82.01 122.76 131.67 78.90 47.59 40.86 74.11 74.05 73.41 35.63 11.40 57.71 45.18 41.76 82.39 56.68 51.99 47.54 40.60 64.42 77.44 69.02 61.98 51.65 75.53 75.40 33.00 62.84 98.20 73.65 138.66 152.85 93.68 91.61 51.58 67.83 81.63
103.72 77.11 85.70 80.32 68.83 74.96 75.15 66.74 36.93 27.77 24.58 28.15 24.85 84.56 73.08 3.48 11.91 12.99 51.04 0.00 100.85 58.62 85.71 82.28 88.70 94.75 96.33 16.26 86.36 93.58 101.68 89.13 85.87 41.84 97.60 71.05 62.79 50.64 8.57 2.09 94.54 90.49 80.29 93.12 17.98 42.74 48.07 72.69 69.53 19.65 11.91 87.89 88.61 97.80 113.37 77.45 77.02 37.80 61.00 78.43
24.01 74.68 53.00 68.86 63.18 65.98 65.92 120.02 115.53 73.26 78.85 73.00 77.08 37.37 42.75 100.33 91.24 90.25 149.78 100.85 0.00 89.33 126.37 128.07 64.68 56.26 156.35 102.46 177.05 157.03 171.48 150.19 181.69 139.03 181.17 149.95 141.84 79.86 93.70 99.35 185.78 190.27 145.66 152.40 84.17 100.68 116.91 121.06 116.44 116.82 89.20 114.24 149.05 42.75 50.90 102.20 104.87 108.07 114.02 122.14
78.03 24.89 45.48 31.16 27.74 28.91 29.09 30.80 40.10 48.77 61.47 48.03 58.02 55.31 88.27 55.34 60.98 61.07 83.02 58.62 89.33 0.00 39.40 39.73 41.04 51.35 67.07 45.19 95.93 67.72 82.40 60.86 105.39 71.92 95.36 64.65 57.79 12.45 51.34 56.63 104.37 120.80 56.72 63.12 58.74 21.10 34.00 31.87 27.20 58.39 56.30 33.22 59.72 61.80 73.41 20.52 21.34 31.46 25.25 33.83
111.61 53.00 76.70 59.76 63.20 61.03 61.12 19.76 52.28 84.97 96.22 84.31 93.15 90.09 127.61 82.24 92.09 92.52 87.58 85.71 126.37 39.40 0.00 5.90 67.67 78.99 33.34 69.57 82.24 36.28 52.16 29.71 96.45 79.01 73.83 49.90 48.03 51.58 80.82 84.15 89.13 116.76 31.60 29.86 91.98 43.66 40.02 13.31 16.21 76.60 87.82 16.36 28.47 92.46 99.78 24.61 21.69 48.25 24.74 7.28
114.19 55.77 79.49 62.66 65.00 63.42 63.53 15.59 47.86 83.29 94.06 82.67 91.12 92.30 127.34 78.84 89.22 89.71 82.01 82.28 128.07 39.73 5.90 0.00 71.00 82.35 29.50 66.05 76.42 31.84 47.71 25.04 90.55 73.64 68.41 44.01 42.18 51.45 77.82 80.80 83.39 110.87 26.00 25.78 89.52 41.03 35.57 9.74 13.83 72.21 85.08 21.47 23.78 95.48 103.50 27.65 24.56 44.54 21.47 5.94
45.48 16.45 11.86 9.90 19.92 13.93 13.72 68.42 80.29 67.31 80.34 66.53 76.78 27.80 83.28 86.11 86.06 85.66 122.76 88.70 64.68 41.04 67.67 71.00 0.00 11.35 100.50 79.69 136.74 102.57 118.26 95.62 146.43 111.43 134.79 104.83 98.47 40.66 80.20 86.61 145.07 161.45 93.84 96.76 80.99 61.18 75.04 66.79 62.88 94.75 81.67 52.95 94.38 25.15 33.03 43.35 46.45 71.47 64.44 65.54
35.34 27.41 9.37 20.51 26.83 22.73 22.54 79.54 89.69 71.27 83.71 70.54 80.28 21.66 79.92 92.42 90.84 90.33 131.67 94.75 56.26 51.35 78.99 82.35 11.35 0.00 111.85 87.19 147.27 113.91 129.58 106.96 156.50 120.29 145.81 115.63 109.07 49.29 86.18 92.69 155.67 170.89 105.07 108.11 85.21 70.76 85.23 78.06 74.10 102.54 86.68 64.13 105.72 14.51 22.09 54.70 57.80 80.88 75.35 76.88
143.40 85.18 108.86 92.09 93.70 92.61 92.73 36.92 59.41 104.41 113.17 103.92 110.76 121.25 151.78 93.17 105.62 106.34 78.90 96.33 156.35 67.07 33.34 29.50 100.50 111.85 0.00 80.63 58.84 5.37 19.41 7.26 75.25 74.04 45.16 33.77 38.14 77.62 94.15 95.34 63.73 97.64 16.22 3.95 107.63 61.59 49.15 35.29 39.91 81.34 102.17 49.52 8.00 124.93 132.94 57.15 54.05 60.42 43.49 35.07
101.51 66.33 78.68 70.56 60.44 65.76 65.97 50.49 21.39 31.03 34.62 30.98 33.21 80.50 80.81 12.86 25.10 25.90 47.59 16.26 102.46 45.19 69.57 66.05 79.69 87.19 80.63 0.00 77.13 78.13 87.16 73.39 79.59 36.61 85.93 57.43 48.90 39.50 13.94 14.92 85.69 88.19 64.76 77.32 28.25 27.20 31.94 56.49 53.43 15.52 22.15 72.49 72.82 92.48 107.36 62.75 62.03 21.54 44.84 62.29
171.43 120.32 141.17 126.93 122.61 124.79 124.97 70.42 61.54 108.13 110.31 108.05 109.63 148.75 157.85 84.76 98.25 99.31 40.86 86.36 177.05 95.93 82.24 76.42 136.74 147.27 58.84 77.13 0.00 53.49 45.23 56.70 16.97 45.61 19.76 33.00 38.30 100.46 89.63 86.68 8.73 39.78 51.09 59.47 103.61 78.09 62.38 74.54 76.87 66.71 97.16 97.22 57.58 157.28 169.34 98.23 95.35 69.36 72.84 79.01
144.80 86.95 110.52 93.91 94.80 94.10 94.23 37.06 56.77 102.97 111.24 102.51 108.95 122.45 150.98 90.50 103.21 103.97 74.11 93.58 157.03 67.72 36.28 31.84 102.57 113.91 5.37 78.13 53.49 0.00 15.89 6.97 69.89 69.64 40.17 28.93 33.90 77.75 91.82 92.68 58.48 92.28 13.40 6.82 105.53 60.55 47.18 36.37 40.82 77.96 99.92 52.63 8.20 126.71 135.25 59.31 56.18 58.51 43.36 37.05
160.00 102.49 125.96 109.46 109.82 109.44 109.57 51.60 65.93 114.19 121.29 113.79 119.32 137.50 163.22 98.86 112.14 112.99 74.05 101.68 171.48 82.40 52.16 47.71 118.26 129.58 19.41 87.16 45.23 15.89 0.00 22.70 62.19 71.97 28.20 31.42 39.05 91.77 101.09 101.05 48.27 85.00 25.85 22.41 115.23 73.03 58.21 51.70 55.99 84.37 109.28 68.50 23.96 142.21 151.01 75.08 71.95 69.33 57.46 52.82
137.84 79.98 103.54 86.94 87.87 87.13 87.26 30.33 52.20 97.22 105.91 96.73 103.51 115.51 144.79 85.96 98.37 99.08 73.41 89.13 150.19 60.86 29.71 25.04 95.62 106.96 7.26 73.39 56.70 6.97 22.70 0.00 72.58 67.95 45.15 28.75 32.03 71.07 86.90 88.12 62.40 94.55 9.40 4.20 100.37 54.48 41.89 29.41 33.89 74.36 94.91 46.08 1.26 119.74 128.33 52.39 49.26 53.16 36.75 30.13
178.19 130.21 149.74 136.54 130.87 133.80 133.99 82.71 67.76 110.32 110.42 110.36 110.30 155.87 158.80 84.91 97.69 98.79 35.63 85.87 181.69 105.39 96.45 90.55 146.43 156.50 75.25 79.59 16.97 69.89 62.19 72.58 0.00 44.08 36.04 46.54 49.79 108.22 90.60 86.59 17.09 22.81 66.15 75.61 103.75 85.98 71.39 87.51 89.25 66.78 97.41 110.68 73.37 165.50 178.42 110.26 107.56 76.30 84.10 92.50
137.70 96.25 112.47 101.70 93.60 97.83 98.04 60.11 31.93 66.64 66.35 66.74 66.24 116.14 114.73 40.84 53.70 54.79 11.40 41.84 139.03 71.92 79.01 73.64 111.43 120.29 74.04 36.61 45.61 69.64 71.97 67.95 44.08 0.00 59.86 41.23 35.94 71.02 46.63 42.52 53.35 51.73 58.65 72.11 59.68 50.83 41.46 66.48 65.90 22.76 53.33 88.62 68.02 127.27 141.45 83.36 81.42 40.45 57.97 72.70
172.98 118.42 140.74 125.30 122.97 124.06 124.23 66.44 67.15 116.15 120.34 115.94 119.14 150.16 166.28 95.47 109.20 110.20 57.71 97.60 181.17 95.36 73.83 68.41 134.79 145.81 45.16 85.93 19.76 40.17 28.20 45.15 36.04 59.86 0.00 31.25 39.38 102.11 99.41 97.56 20.45 58.53 42.49 46.85 113.77 80.51 64.27 69.03 72.34 78.29 107.39 89.87 46.27 157.10 167.81 93.46 90.39 73.52 70.51 72.23
141.89 88.39 110.13 95.16 92.07 93.52 93.69 37.51 37.11 86.43 92.02 86.15 90.41 119.07 136.39 68.43 81.98 82.89 45.18 71.05 149.95 64.65 49.90 44.01 104.83 115.63 33.77 57.43 33.00 28.93 31.42 28.75 46.54 41.23 31.25 0.00 8.63 70.91 71.33 70.60 40.75 67.29 20.55 32.60 85.69 49.27 33.03 41.55 43.91 53.14 79.50 64.39 29.18 126.44 137.71 65.30 62.40 42.65 40.44 46.17
134.37 82.04 103.20 88.68 84.86 86.70 86.88 32.92 28.48 77.80 83.45 77.52 81.80 111.56 127.77 60.08 73.56 74.46 41.76 62.79 141.84 57.79 48.03 42.18 98.47 109.07 38.14 48.90 38.30 33.90 39.05 32.03 49.79 35.94 39.38 8.63 0.00 63.26 62.81 62.27 46.61 68.95 22.80 36.17 77.15 41.29 25.06 37.91 39.47 45.35 71.00 61.23 32.14 119.42 131.15 60.53 57.79 34.19 34.64 43.25
71.12 26.86 41.75 31.21 22.79 26.88 27.08 40.74 40.69 37.06 50.13 36.29 46.58 48.35 76.03 47.63 51.14 51.09 82.39 50.64 79.86 12.45 51.58 51.45 40.66 49.29 77.62 39.50 100.46 77.75 91.77 71.07 108.22 71.02 102.11 70.91 63.26 0.00 42.66 48.57 109.09 121.72 65.92 73.68 48.06 22.39 38.26 42.96 38.27 54.23 46.45 45.53 69.99 57.29 70.69 32.58 33.68 31.97 34.41 45.66
95.64 68.88 77.13 71.93 60.32 66.50 66.70 62.48 35.23 20.45 20.93 20.70 20.00 76.17 68.38 6.77 11.54 12.20 56.68 8.57 93.70 51.34 80.82 77.82 80.20 86.18 94.15 13.94 89.63 91.82 101.09 86.90 90.60 46.63 99.41 71.33 62.81 42.66 0.00 6.53 98.05 96.81 78.43 90.75 14.40 37.24 45.12 68.12 64.61 23.88 8.20 81.73 86.28 89.31 104.85 70.74 70.54 34.12 56.36 73.57
101.92 75.02 83.65 78.23 66.75 72.87 73.07 65.29 35.94 26.16 23.84 26.50 23.82 82.63 72.23 2.19 11.65 12.68 51.99 2.09 99.35 56.63 84.15 80.80 86.61 92.69 95.34 14.92 86.68 92.68 101.05 88.12 86.59 42.52 97.56 70.60 62.27 48.57 6.53 0.00 94.94 91.68 79.36 92.09 17.16 41.02 46.85 71.18 67.95 20.03 10.85 86.09 87.58 95.83 111.38 75.56 75.16 36.40 59.47 76.87
180.10 128.64 149.68 135.30 131.17 133.25 133.43 78.26 70.27 116.71 118.64 116.64 118.04 157.41 166.34 93.04 106.45 107.52 47.54 94.54 185.78 104.37 89.13 83.39 145.07 155.67 63.73 85.69 8.73 58.48 48.27 62.40 17.09 53.35 20.45 40.75 46.61 109.09 98.05 94.94 0.00 38.57 57.66 64.81 111.93 86.75 70.95 82.10 84.64 74.92 105.49 104.46 63.38 165.83 177.76 106.03 103.11 78.07 80.97 86.30
189.42 145.65 163.44 151.59 144.49 148.21 148.41 101.44 81.21 117.23 114.72 117.42 115.32 167.78 163.00 90.40 101.63 102.73 40.60 90.49 190.27 120.80 116.76 110.87 161.45 170.89 97.64 88.19 39.78 92.28 85.00 94.55 22.81 51.73 58.53 67.29 68.95 121.72 96.81 91.68 38.57 0.00 87.54 97.77 108.34 100.28 87.40 106.79 107.95 73.45 102.40 130.14 95.27 178.60 192.41 128.29 125.79 90.03 101.83 112.20
134.57 77.74 100.91 84.71 84.29 84.27 84.42 26.00 43.43 89.73 97.85 89.28 95.58 111.96 138.07 77.18 89.83 90.58 64.42 80.29 145.66 56.72 31.60 26.00 93.84 105.07 16.22 64.76 51.09 13.40 25.85 9.40 66.15 58.65 42.49 20.55 22.80 65.92 78.43 79.36 57.66 87.54 0.00 13.60 92.13 47.63 33.81 27.12 30.98 65.12 86.51 47.42 9.37 117.25 126.82 51.41 48.30 45.14 31.65 29.78
139.52 81.36 105.02 88.29 89.78 88.75 88.87 32.99 56.20 100.70 109.60 100.20 107.15 117.35 147.92 89.93 102.24 102.95 77.44 93.12 152.40 63.12 29.86 25.78 96.76 108.11 3.95 77.32 59.47 6.82 22.41 4.20 75.61 72.11 46.85 32.60 36.17 73.68 90.75 92.09 64.81 97.77 13.60 0.00 104.13 57.81 45.68 31.35 35.96 78.51 98.73 46.14 4.51 121.12 129.27 53.41 50.31 56.90 39.58 31.27
89.25 72.11 75.88 73.86 61.27 68.03 68.21 74.57 49.31 13.96 6.71 14.67 7.13 71.95 55.11 18.92 7.07 6.10 69.02 17.98 84.17 58.74 91.98 89.52 80.99 85.21 107.63 28.25 103.61 105.53 115.23 100.37 103.75 59.68 113.77 85.69 77.15 48.06 14.40 17.16 111.93 108.34 92.13 104.13 0.00 48.49 58.48 79.79 75.94 37.13 6.45 90.97 99.69 85.98 101.88 79.05 79.34 47.23 68.14 84.85
93.37 45.56 63.77 51.32 44.90 48.03 48.23 26.29 19.15 43.09 53.13 42.54 50.30 70.66 90.46 39.27 48.43 48.86 61.98 42.74 100.68 21.10 43.66 41.03 61.18 70.76 61.59 27.20 78.09 60.55 73.03 54.48 85.98 50.83 80.51 49.27 41.29 22.39 37.24 41.02 86.75 100.28 47.63 57.81 48.49 0.00 16.25 31.30 27.51 38.33 44.16 45.29 53.60 79.57 92.54 35.87 34.93 10.40 19.70 36.46
109.38 58.83 78.84 65.16 60.23 62.60 62.78 20.26 12.30 56.06 64.08 55.64 61.78 86.61 105.08 44.75 56.64 57.32 51.65 48.07 116.91 34.00 40.02 35.57 75.04 85.23 49.15 31.94 62.38 47.18 58.21 41.89 71.39 41.46 64.27 33.03 25.06 38.26 45.12 46.85 70.95 87.40 33.81 45.68 58.48 16.25 0.00 26.75 25.11 36.65 53.06 47.44 41.22 94.91 107.24 42.04 40.00 11.33 16.69 33.01
108.43 50.84 74.26 57.81 58.48 57.76 57.90 6.52 38.98 73.71 84.36 73.10 81.44 86.11 118.45 69.24 79.50 79.98 75.53 72.69 121.06 31.87 13.31 9.74 66.79 78.06 35.29 56.49 74.54 36.37 51.70 29.41 87.51 66.48 69.03 41.55 37.91 42.96 68.12 71.18 82.10 106.79 27.12 31.35 79.79 31.30 26.75 0.00 4.70 63.29 75.34 23.35 28.22 90.52 99.74 24.43 21.36 35.06 11.75 6.29
104.04 46.77 70.03 53.74 53.98 53.46 53.60 6.55 37.06 69.47 80.35 68.84 77.36 81.63 113.84 66.06 75.90 76.35 75.40 69.53 116.44 27.20 16.21 13.83 62.88 74.10 39.91 53.43 76.87 40.82 55.99 33.89 89.25 65.90 72.34 43.91 39.47 38.27 64.61 67.95 84.64 107.95 30.98 35.96 75.94 27.51 25.11 4.70 0.00 61.15 71.66 22.81 32.72 86.34 95.89 21.40 18.49 32.27 8.76 8.96
116.81 80.86 94.11 85.44 75.74 80.85 81.05 56.85 24.35 44.00 43.83 44.14 43.54 95.97 92.05 18.21 31.54 32.60 33.00 19.65 116.82 58.39 76.60 72.21 94.75 102.54 81.34 15.52 66.71 77.96 84.37 74.36 66.78 22.76 78.29 53.14 45.35 54.23 23.88 20.03 74.92 73.45 65.12 78.51 37.13 38.33 36.65 63.29 61.15 0.00 30.72 82.26 74.04 108.00 122.85 74.04 72.83 29.54 52.40 69.49
93.04 71.66 77.44 74.00 61.77 68.32 68.51 69.90 43.41 16.77 13.15 17.29 12.98 74.78 61.40 12.52 4.70 4.81 62.84 11.91 89.20 56.30 87.82 85.08 81.67 86.68 102.17 22.15 97.16 99.92 109.28 94.91 97.41 53.33 107.39 79.50 71.00 46.45 8.20 10.85 105.49 102.40 86.51 98.73 6.45 44.16 53.06 75.34 71.66 30.72 0.00 87.78 94.27 88.47 104.26 76.28 76.33 41.93 63.62 80.62
97.86 39.65 62.87 45.97 51.70 48.27 48.33 29.03 58.85 81.85 94.25 81.11 90.88 77.22 120.00 84.43 92.33 92.58 98.20 87.89 114.24 33.22 16.36 21.47 52.95 64.13 49.52 72.49 97.22 52.63 68.50 46.08 110.68 88.62 89.87 64.39 61.23 45.53 81.73 86.09 104.46 130.14 47.42 46.14 90.97 45.29 47.44 23.35 22.81 82.26 87.78 0.00 44.83 78.05 84.30 13.22 11.88 52.74 30.75 18.23
136.63 78.75 102.32 85.71 86.69 85.92 86.05 29.25 51.69 96.41 105.20 95.91 102.77 114.32 143.85 85.43 97.76 98.47 73.65 88.61 149.05 59.72 28.47 23.78 94.38 105.72 8.00 72.82 57.58 8.20 23.96 1.26 73.37 68.02 46.27 29.18 32.14 69.99 86.28 87.58 63.38 95.27 9.37 4.51 99.69 53.60 41.22 28.22 32.72 74.04 94.27 44.83 0.00 118.51 127.08 51.14 48.01 52.47 35.72 28.88
20.87 39.77 16.38 32.83 34.70 33.08 32.92 91.39 97.92 72.12 83.38 71.48 80.23 14.56 71.32 95.89 92.23 91.57 138.66 97.80 42.75 61.80 92.46 95.48 25.15 14.51 124.93 92.48 157.28 126.71 142.21 119.74 165.50 127.27 157.10 126.44 119.42 57.29 89.31 95.83 165.83 178.60 117.25 121.12 85.98 79.57 94.91 90.52 86.34 108.00 88.47 78.05 118.51 0.00 15.95 67.93 70.97 89.25 86.67 89.86
26.89 49.40 28.99 42.56 47.92 44.65 44.46 101.46 111.32 87.99 99.33 87.34 96.17 30.41 84.93 111.35 108.08 107.43 152.85 113.37 50.90 73.41 99.78 103.50 33.03 22.09 132.94 107.36 169.34 135.25 151.01 128.33 178.42 141.45 167.81 137.71 131.15 70.69 104.85 111.38 177.76 192.41 126.82 129.27 101.88 92.54 107.24 99.74 95.89 122.85 104.26 84.30 127.08 15.95 0.00 75.94 79.07 102.54 97.40 98.20
87.00 28.39 52.10 35.17 39.19 36.50 36.59 27.80 52.06 69.29 81.96 68.54 78.52 65.60 106.79 74.05 80.91 81.07 93.68 77.45 102.20 20.52 24.61 27.65 43.35 54.70 57.15 62.75 98.23 59.31 75.08 52.39 110.26 83.36 93.46 65.30 60.53 32.58 70.74 75.56 106.03 128.29 51.41 53.41 79.05 35.87 42.04 24.43 21.40 74.04 76.28 13.22 51.14 67.93 75.94 0.00 3.14 44.75 26.46 22.26
89.93 31.35 55.08 38.17 41.75 39.34 39.43 24.95 50.40 70.00 82.48 69.26 79.09 68.41 108.58 73.59 80.92 81.13 91.61 77.02 104.87 21.34 21.69 24.56 46.45 57.80 54.05 62.03 95.35 56.18 71.95 49.26 107.56 81.42 90.39 62.40 57.79 33.68 70.54 75.16 103.11 125.79 48.30 50.31 79.34 34.93 40.00 21.36 18.49 72.83 76.33 11.88 48.01 70.97 79.07 3.14 0.00 43.38 24.04 19.13
102.23 55.94 73.67 61.64 54.72 58.19 58.39 28.97 8.82 44.86 52.76 44.46 50.44 79.70 94.21 34.38 45.66 46.29 51.58 37.80 108.07 31.46 48.25 44.54 71.47 80.88 60.42 21.54 69.36 58.51 69.33 53.16 76.30 40.45 73.52 42.65 34.19 31.97 34.12 36.40 78.07 90.03 45.14 56.90 47.23 10.40 11.33 35.06 32.27 29.54 41.93 52.74 52.47 89.25 102.54 44.75 43.38 0.00 23.54 40.99
