80
32.80 36.54 40.53 49.96 32.73 49.39 61.12 58.82 58.16 46.85 0.00 18.16 113.89 24.66 25.22 32.84 47.53 23.93 43.21 20.50 87.12 54.21 41.21 5.23 79.76 76.07 17.81 18.45 29.46 76.85 83.76 76.62 66.34 108.30 110.37 112.74 28.64 89.92 96.23 83.24 94.79 92.99 96.66 34.79 27.64 20.18 43.34 44.28 79.63 95.10 91.56 95.67 38.54 21.58 40.67 79.56 36.79 70.24 56.28 7.74 85.87 88.61 77.90 95.45 86.02 95.78 65.25 68.53 18.99 81.06 89.51 87.14 92.90 85.82 90.68 28.58 27.66 28.93 97.10 101.46
23.41 28.21 31.94 49.32 23.63 53.82 66.77 62.10 64.93 48.10 18.16 0.00 98.45 10.41 38.81 45.10 31.92 36.38 28.78 35.05 70.67 39.21 23.31 13.71 69.69 66.01 14.38 29.61 41.58 63.60 87.02 82.71 78.27 96.32 98.40 110.33 43.81 87.06 94.16 98.74 109.91 98.43 102.33 16.65 9.51 9.53 52.98 54.31 92.68 103.41 108.00 112.04 20.40 27.75 56.07 62.40 51.34 88.23 69.39 23.61 80.79 77.26 88.98 102.51 93.70 112.51 80.64 83.77 6.96 67.86 75.62 93.24 107.13 100.69 105.83 41.99 32.87 46.36 82.89 84.61
82.57 80.47 77.22 88.79 82.83 103.06 110.28 101.25 113.22 138.52 113.89 98.45 0.00 89.46 119.58 119.85 94.04 116.26 98.50 119.42 29.31 96.51 84.40 108.66 49.20 51.01 97.09 111.75 117.90 39.85 174.72 175.07 176.15 30.91 31.14 93.16 125.92 82.47 88.24 196.93 208.25 188.77 192.77 84.60 91.28 93.71 116.88 118.51 190.90 197.53 205.43 209.54 83.21 104.40 134.77 40.05 129.09 181.37 167.74 115.15 71.06 39.43 186.18 195.02 187.43 209.52 178.84 182.04 102.91 36.47 27.28 184.92 205.57 199.09 204.16 120.86 102.85 134.34 19.82 21.44
13.49 18.35 21.87 41.27 13.80 47.88 61.00 55.31 59.79 58.33 24.66 10.41 89.46 0.00 39.33 44.22 35.50 36.36 33.86 36.59 62.45 43.00 23.14 19.46 59.28 55.60 11.37 29.71 40.86 53.60 97.27 93.12 88.15 86.11 88.19 100.90 45.15 77.63 84.90 107.46 118.84 108.82 112.72 14.53 11.16 5.06 49.95 51.46 102.33 113.78 116.14 120.23 18.81 25.33 57.04 55.05 51.78 94.42 78.95 27.65 70.87 66.94 99.04 112.92 104.09 120.42 89.39 92.60 17.04 57.86 65.86 103.65 116.43 109.72 114.74 42.13 29.00 49.92 73.26 76.82
38.59 39.49 42.44 38.34 38.19 31.07 40.00 40.59 36.15 69.97 25.22 38.81 119.58 39.33 0.00 7.95 70.62 3.35 66.97 4.96 96.30 77.75 61.35 26.56 77.40 74.01 27.98 9.62 5.22 80.01 104.23 94.96 78.07 107.38 109.33 97.82 6.39 76.61 81.60 86.25 98.25 111.35 114.70 53.31 47.49 34.43 19.79 20.29 88.48 110.34 91.22 95.34 57.57 15.62 17.71 91.09 12.58 62.77 66.89 17.48 75.75 87.64 90.20 112.10 102.34 94.16 69.91 73.30 42.49 83.81 92.98 105.05 98.59 90.36 94.25 3.36 16.94 15.84 100.83 111.18
41.19 41.18 43.56 34.96 40.74 25.37 32.84 34.47 28.74 77.92 32.84 45.10 119.85 44.22 7.95 0.00 77.02 9.00 73.66 12.90 97.94 84.28 66.91 33.66 75.72 72.50 32.92 15.54 3.53 80.03 112.00 102.51 84.72 105.69 107.59 91.93 9.53 71.42 75.93 90.96 102.93 118.87 122.17 58.58 53.28 39.58 12.16 12.47 94.48 117.39 94.99 99.06 62.88 19.03 14.94 93.54 9.24 64.96 73.48 25.14 71.60 86.21 96.85 119.37 109.59 97.53 75.27 78.62 49.36 83.63 92.87 112.52 103.81 95.39 99.00 4.98 17.64 20.27 100.69 112.82
46.83 51.16 53.46 75.81 47.31 83.37 96.49 90.57 95.25 45.98 47.53 31.92 94.04 35.50 70.62 77.02 0.00 68.28 5.70 66.63 64.79 7.51 14.77 44.47 81.82 78.61 45.22 61.52 73.50 69.53 80.69 81.89 88.55 101.97 103.94 131.41 75.32 108.59 116.27 115.13 124.86 94.90 98.88 22.43 24.57 38.79 84.54 85.94 103.98 104.73 126.46 130.20 19.25 59.31 87.58 54.00 83.07 112.99 82.83 54.44 99.88 85.98 96.64 101.59 94.61 131.70 97.74 100.34 28.58 73.31 78.23 91.36 120.14 115.47 121.03 73.85 63.90 76.41 83.76 75.35
35.26 36.15 39.10 35.75 34.87 29.46 39.22 39.09 35.62 69.63 23.93 36.38 116.26 36.36 3.35 9.00 68.28 0.00 64.80 5.47 92.96 75.48 58.63 24.67 74.31 70.90 24.99 6.81 5.53 76.71 104.59 95.69 79.68 104.27 106.23 96.02 9.74 74.52 79.71 88.79 100.79 112.12 115.54 50.48 44.84 31.53 19.76 20.52 90.46 111.60 94.04 98.16 54.75 12.30 20.77 87.78 15.42 65.94 68.56 16.30 73.27 84.50 91.79 113.16 103.42 97.07 72.23 75.62 40.42 80.53 89.69 105.88 100.93 92.78 96.77 5.77 13.74 18.82 97.54 107.84
46.10 50.66 53.30 74.89 46.54 81.57 94.67 89.17 93.18 40.73 43.21 28.78 98.50 33.86 66.97 73.66 5.70 64.80 0.00 62.80 69.20 11.02 16.26 40.54 83.85 80.52 42.69 58.12 70.13 72.39 76.30 76.91 82.92 105.18 107.17 132.06 71.41 109.05 116.64 109.43 119.17 90.27 94.26 22.34 22.70 36.55 81.75 83.09 98.34 99.67 120.77 124.50 20.05 56.50 83.62 58.57 79.30 107.60 77.13 50.37 100.80 88.60 91.14 96.72 89.54 126.02 92.05 94.64 24.53 76.29 81.68 86.53 114.48 109.78 115.33 70.25 61.41 71.94 87.50 80.22
37.47 38.97 42.22 40.87 37.13 34.93 44.51 44.55 40.79 65.02 20.50 35.05 119.42 36.59 4.96 12.90 66.63 5.47 62.80 0.00 95.35 73.66 57.96 22.26 78.59 75.11 25.43 7.71 9.97 80.14 99.46 90.38 74.22 108.46 110.45 101.47 8.77 79.90 85.14 83.79 95.77 106.80 110.19 50.16 44.02 31.58 24.60 25.17 85.08 106.15 89.39 93.53 54.37 15.05 21.02 89.64 16.50 62.15 63.11 12.78 78.43 88.63 86.33 107.74 98.00 92.59 67.05 70.44 38.27 84.05 93.14 100.53 95.74 87.66 91.74 8.21 18.08 14.93 100.98 110.19
57.88 56.90 54.39 71.44 58.23 85.58 95.29 86.29 97.25 109.25 87.12 70.67 29.31 62.45 96.30 97.94 64.79 92.96 69.20 95.35 0.00 67.56 55.19 81.91 41.42 41.00 71.34 87.65 95.49 24.84 145.45 145.78 147.55 43.58 45.11 95.66 102.69 78.72 85.97 169.41 180.52 159.46 163.46 55.95 62.89 67.07 97.28 98.98 162.47 168.29 178.51 182.58 54.24 80.71 112.76 11.07 107.04 156.27 139.49 89.35 66.82 36.86 157.34 165.72 158.18 182.86 151.30 154.43 74.59 24.69 21.39 155.61 177.46 171.26 176.45 98.08 80.35 110.04 22.54 14.89
54.21 58.47 60.65 83.20 54.69 90.87 103.99 98.04 102.76 46.68 54.21 39.21 96.51 43.00 77.75 84.28 7.51 75.48 11.02 73.66 67.56 0.00 21.72 51.43 87.59 84.49 52.68 68.76 80.75 74.53 78.96 81.48 90.59 106.42 108.34 138.09 82.30 115.41 123.13 118.21 127.52 93.59 97.53 29.77 32.07 46.28 91.97 93.36 106.01 104.43 129.93 133.57 26.36 66.73 94.54 56.55 90.14 118.04 85.68 61.32 106.45 91.16 97.95 100.80 94.37 135.30 101.17 103.62 35.43 78.14 82.45 90.50 122.39 118.18 123.78 81.00 71.37 82.96 87.54 77.00
32.86 36.93 38.97 61.77 33.36 70.26 83.34 76.94 82.47 54.19 41.21 23.31 84.40 23.14 61.35 66.91 14.77 58.63 16.26 57.96 55.19 21.72 0.00 37.01 67.61 64.30 34.07 51.83 63.47 56.27 91.42 90.76 93.16 89.23 91.24 116.64 66.72 93.83 101.52 117.25 127.75 104.90 108.90 8.70 13.97 27.38 73.09 74.59 108.36 113.14 127.61 131.53 4.72 48.29 78.90 45.17 73.93 110.44 85.94 46.92 85.14 72.38 102.48 110.77 103.04 132.50 99.34 102.23 23.27 60.24 65.99 100.75 123.91 118.37 123.78 64.37 52.14 69.67 72.13 67.48
27.84 31.75 35.76 46.81 27.80 47.59 59.81 56.78 57.19 48.88 5.23 13.71 108.66 19.46 26.56 33.66 44.47 24.67 40.54 22.26 81.91 51.43 37.01 0.00 75.00 71.30 13.02 18.36 30.16 71.73 86.59 80.11 71.02 103.34 105.41 109.50 30.88 86.52 93.03 88.43 99.95 96.38 100.11 30.16 23.19 14.96 43.23 44.32 84.52 99.14 96.79 100.89 34.05 19.59 43.12 74.42 38.76 75.23 61.13 10.04 81.98 83.70 82.45 99.22 89.90 101.01 70.42 73.69 16.01 75.95 84.35 90.66 97.97 90.95 95.84 29.88 25.63 32.67 91.93 96.27
47.35 43.25 39.25 41.75 47.32 55.45 61.39 52.46 64.60 117.09 79.76 69.69 49.20 59.28 77.40 75.72 81.82 74.31 83.85 78.59 41.42 87.59 67.61 75.00 0.00 3.71 62.00 71.49 74.52 17.18 155.95 152.38 146.02 30.00 31.94 55.35 83.34 37.30 44.58 161.37 173.24 167.96 171.89 62.72 66.57 61.61 70.42 71.93 159.36 172.99 167.84 171.99 63.96 64.01 90.18 46.42 84.75 140.14 136.04 78.26 25.40 10.70 157.38 172.20 163.35 171.16 143.85 147.22 76.12 16.77 23.42 162.89 172.14 164.63 169.14 77.85 60.61 93.13 29.63 52.40
43.64 39.55 35.55 38.87 43.61 52.78 59.29 50.28 62.33 113.46 76.07 66.01 51.01 55.60 74.01 72.50 78.61 70.90 80.52 75.11 41.00 84.49 64.30 71.30 3.71 0.00 58.30 67.96 71.22 16.24 152.34 148.71 142.32 33.37 35.35 57.11 79.99 38.00 45.51 157.77 169.62 164.31 168.23 59.24 62.98 57.90 67.52 69.06 155.68 169.30 164.31 168.45 60.58 60.46 87.05 45.16 81.57 136.77 132.35 74.61 26.30 13.71 153.68 168.52 159.66 167.66 140.22 143.59 72.45 16.76 24.48 159.22 168.49 160.99 165.52 74.53 57.18 89.70 31.25 52.75
15.05 18.75 22.75 35.75 14.96 39.44 52.40 47.82 50.61 59.87 17.81 14.38 97.09 11.37 27.98 32.92 45.22 24.99 42.69 25.43 71.34 52.68 34.07 13.02 62.00 58.30 0.00 18.37 29.53 59.32 98.30 92.53 84.03 90.51 92.58 97.84 33.88 74.68 81.47 100.69 112.34 108.68 112.47 25.66 20.79 6.68 39.36 40.79 97.43 111.96 108.50 112.63 29.96 14.26 45.69 64.82 40.41 84.94 74.07 18.09 69.50 70.80 95.47 111.85 102.62 112.47 82.80 86.11 20.75 63.50 72.10 103.10 110.64 103.46 108.23 30.76 18.73 39.28 79.78 86.00
29.77 31.28 34.59 35.33 29.42 31.79 42.91 41.42 39.78 65.06 18.45 29.61 111.75 29.71 9.62 15.54 61.52 6.81 58.12 7.71 87.65 68.76 51.83 18.36 71.49 67.96 18.37 0.00 12.01 72.54 101.07 92.89 78.76 101.26 103.26 97.23 15.60 75.08 80.77 90.23 102.19 109.34 112.86 43.72 38.03 24.82 24.99 26.01 90.39 109.80 96.35 100.50 47.99 7.53 27.33 82.03 22.14 69.73 67.86 11.40 72.75 81.40 90.78 110.92 101.27 99.71 73.12 76.52 33.85 76.48 85.54 103.24 101.75 93.86 98.12 12.54 11.79 22.60 93.38 102.49
38.36 38.62 41.19 34.46 37.92 26.18 34.79 35.60 30.93 74.89 29.46 41.58 117.90 40.86 5.22 3.53 73.50 5.53 70.13 9.97 95.49 80.75 63.47 30.16 74.52 71.22 29.53 12.01 0.00 78.14 109.41 100.17 83.13 104.52 106.44 92.95 9.09 72.00 76.80 90.54 102.53 116.57 119.92 55.18 49.80 36.18 14.64 15.23 93.32 115.51 95.05 99.15 59.47 15.83 17.30 90.83 11.60 65.73 71.92 21.80 71.59 84.91 95.26 117.31 107.54 97.79 74.48 77.85 45.83 81.82 91.04 110.27 103.12 94.80 98.56 3.51 15.17 19.75 98.88 110.38
44.33 41.53 37.99 49.51 44.49 63.86 72.27 63.18 74.72 108.76 76.85 63.60 39.85 53.60 80.01 80.03 69.53 76.71 72.39 80.14 24.84 74.53 56.27 71.73 17.18 16.24 59.32 72.54 78.14 0.00 147.07 144.94 141.75 33.22 35.27 72.46 86.31 54.19 61.62 160.01 171.63 159.92 163.90 53.15 58.41 57.10 77.18 78.83 155.87 166.45 167.68 171.82 53.37 65.09 94.94 29.25 89.27 142.27 132.47 77.04 42.40 16.76 152.57 164.96 156.55 171.48 142.08 145.37 69.25 4.26 13.00 155.28 169.68 162.68 167.51 81.16 63.17 95.06 20.84 37.38
110.40 115.16 118.95 133.40 110.61 132.82 143.74 142.38 140.21 38.95 83.76 87.02 174.72 97.27 104.23 112.00 80.69 104.59 76.30 99.46 145.45 78.96 91.42 86.59 155.95 152.34 98.30 101.07 109.41 147.07 0.00 14.48 43.59 180.27 182.31 196.03 103.87 172.94 179.58 72.20 74.91 15.25 18.95 93.97 89.41 96.10 124.03 124.47 52.38 30.39 85.57 87.39 93.80 105.31 111.71 134.70 111.13 96.35 50.41 89.74 167.56 162.42 39.73 24.27 22.76 91.43 64.74 64.48 80.23 151.18 157.37 15.02 66.66 68.12 72.90 107.03 111.37 96.02 163.54 155.83
105.71 110.31 114.23 126.59 105.85 124.64 134.89 134.29 131.10 36.57 76.62 82.71 175.07 93.12 94.96 102.51 81.89 95.69 76.91 90.38 145.78 81.48 90.76 80.11 152.38 148.71 92.53 92.89 100.17 144.94 14.48 0.00 29.17 178.11 180.18 189.35 93.91 166.53 172.84 57.90 61.22 16.45 20.04 91.98 86.56 91.25 114.66 114.94 38.27 22.96 71.32 73.28 92.47 97.86 100.78 135.35 100.73 82.17 36.64 81.81 162.01 159.59 25.71 20.06 12.97 77.21 50.36 50.03 76.29 149.14 155.94 10.58 53.20 54.03 58.98 97.54 103.80 85.30 162.52 157.13
98.77 102.77 106.78 114.05 98.76 109.09 117.52 118.65 113.27 44.86 66.34 78.27 176.15 88.15 78.07 84.72 88.55 79.68 82.92 74.22 147.55 90.59 93.16 71.02 146.02 142.32 84.03 78.76 83.13 141.75 43.59 29.17 0.00 174.07 176.15 175.67 75.36 153.82 159.30 31.00 37.78 41.34 43.29 91.62 84.87 84.89 96.69 96.61 15.43 33.86 44.41 47.09 93.42 85.16 79.56 138.11 80.81 53.28 11.27 69.11 151.22 154.58 12.13 37.81 28.57 50.35 21.21 20.93 73.27 146.01 153.89 34.93 31.85 28.89 34.48 79.98 90.49 65.30 161.14 160.52
75.51 71.91 68.00 71.39 75.57 84.62 88.96 80.43 92.65 141.97 108.30 96.32 30.91 86.11 107.38 105.69 101.97 104.27 105.18 108.46 43.58 106.42 89.23 103.34 30.00 33.37 90.51 101.26 104.52 33.22 180.27 178.11 174.07 0.00 2.08 62.57 113.33 54.55 59.31 190.75 202.55 193.14 197.12 86.36 91.55 89.18 99.97 101.43 187.85 199.50 197.56 201.71 86.51 93.74 120.06 53.57 114.67 170.13 164.45 107.47 44.27 19.89 185.12 198.12 189.64 200.98 173.06 176.41 102.21 29.08 24.10 188.47 201.13 193.80 198.44 107.85 90.55 123.08 21.08 45.99
77.58 73.96 70.05 73.22 77.64 86.38 90.54 82.06 94.28 144.03 110.37 98.40 31.14 88.19 109.33 107.59 103.94 106.23 107.17 110.45 45.11 108.34 91.24 105.41 31.94 35.35 92.58 103.26 106.44 35.27 182.31 180.18 176.15 2.08 0.00 62.81 115.27 55.53 60.09 192.79 204.59 195.20 199.18 88.42 93.62 91.26 101.77 103.23 189.92 201.58 199.57 203.72 88.54 95.75 121.93 55.22 116.56 172.08 166.52 109.51 45.48 21.91 187.20 200.19 191.72 202.97 175.11 178.46 104.29 31.13 25.95 190.53 203.18 195.86 200.49 109.78 92.52 125.05 22.57 46.99
87.43 82.58 79.32 62.77 87.10 66.77 60.87 57.45 65.60 157.71 112.74 110.33 93.16 100.90 97.82 91.93 131.41 96.02 132.06 101.47 95.66 138.09 116.64 109.50 55.35 57.11 97.84 97.23 92.95 72.46 196.03 189.35 175.67 62.57 62.81 0.00 101.45 23.28 16.51 182.46 194.34 205.73 209.39 109.73 111.04 100.85 80.87 81.46 186.27 207.01 185.14 189.06 112.26 91.60 101.64 101.69 98.12 152.71 164.58 107.81 31.85 58.95 187.77 207.93 198.35 186.86 167.18 170.52 117.30 71.31 75.01 199.85 195.64 187.13 190.50 96.30 85.80 112.18 77.94 104.09
44.95 45.88 48.81 43.54 44.56 34.82 42.17 43.99 37.93 71.08 28.64 43.81 125.92 45.15 6.39 9.53 75.32 9.74 71.41 8.77 102.69 82.30 66.72 30.88 83.34 79.99 33.88 15.60 9.09 86.31 103.87 93.91 75.36 113.33 115.27 101.45 0.00 80.82 85.42 81.59 93.58 110.18 113.41 58.88 52.78 40.18 21.34 21.32 84.96 108.22 85.97 90.07 63.10 21.99 12.26 97.42 8.25 56.81 64.10 21.10 80.64 93.66 87.48 110.39 100.60 88.71 65.77 69.12 46.88 90.08 99.27 103.78 94.33 85.95 89.63 5.59 23.15 10.80 107.11 117.57
64.17 59.32 56.11 40.05 63.83 46.07 43.17 37.56 47.83 134.52 89.92 87.06 82.47 77.63 76.61 71.42 108.59 74.52 109.05 79.90 78.72 115.41 93.83 86.52 37.30 38.00 74.68 75.08 72.00 54.19 172.94 166.53 153.82 54.55 55.53 23.28 80.82 0.00 7.85 162.38 174.35 182.86 186.56 86.71 87.83 77.58 61.28 62.16 164.98 184.62 166.01 170.02 89.38 69.07 82.65 83.11 78.50 134.49 142.84 85.33 11.95 44.08 165.86 185.31 175.79 168.16 146.48 149.85 94.02 54.06 59.82 177.06 175.11 166.76 170.42 75.45 63.45 91.62 64.56 89.28
71.48 66.65 63.54 46.27 71.13 50.63 45.85 41.53 50.60 141.34 96.23 94.16 88.24 84.90 81.60 75.93 116.27 79.71 116.64 85.14 85.97 123.13 101.52 93.03 44.58 45.51 81.47 80.77 76.80 61.62 179.58 172.84 159.30 59.31 60.09 16.51 85.42 7.85 0.00 166.73 178.65 189.22 192.88 94.31 95.24 84.64 65.18 65.90 170.07 190.53 169.83 173.80 97.04 75.09 86.27 90.67 82.48 137.80 148.24 91.31 19.22 50.64 171.39 191.42 181.85 171.75 151.19 154.54 101.11 61.28 66.60 183.34 179.73 171.28 174.77 80.18 69.30 96.19 70.92 96.10
115.72 118.95 122.80 124.54 115.59 116.32 121.84 125.20 117.18 74.42 83.24 98.74 196.93 107.46 86.25 90.96 115.13 88.79 109.43 83.79 169.41 118.21 117.25 88.43 161.37 157.77 100.69 90.23 90.54 160.01 72.20 57.90 31.00 190.75 192.79 182.46 81.59 162.38 166.73 0.00 12.00 65.72 66.23 114.05 106.82 103.32 101.60 101.00 20.10 52.00 13.51 16.13 116.61 97.57 81.10 160.87 84.34 36.37 32.60 83.29 162.00 170.89 32.66 58.70 52.23 19.45 18.11 15.04 95.19 164.19 172.73 60.34 14.76 6.28 8.05 87.05 101.75 70.81 180.34 183.23
127.39 130.70 134.57 136.53 127.27 128.28 133.66 137.13 128.99 82.53 94.79 109.91 208.25 118.84 98.25 102.93 124.86 100.79 119.17 95.77 180.52 127.52 127.75 99.95 173.24 169.62 112.34 102.19 102.53 171.63 74.91 61.22 37.78 202.55 204.59 194.34 93.58 174.35 178.65 12.00 0.00 66.17 65.96 124.92 117.76 114.79 113.50 112.88 23.48 50.69 15.11 14.48 127.32 109.50 92.87 171.79 96.23 46.22 42.05 95.08 174.00 182.70 35.56 57.97 53.23 19.37 29.55 26.26 106.08 175.82 184.30 61.62 8.69 9.40 4.11 99.04 113.73 82.80 191.88 194.19
121.60 126.26 130.14 142.95 121.76 141.09 151.30 150.74 147.50 51.16 92.99 98.43 188.77 108.82 111.35 118.87 94.90 112.12 90.27 106.80 159.46 93.59 104.90 96.38 167.96 164.31 108.68 109.34 116.57 159.92 15.25 16.45 41.34 193.14 195.20 205.73 110.18 182.86 189.22 65.72 66.17 0.00 4.00 106.79 101.74 107.16 131.02 131.28 45.68 17.00 78.50 79.70 106.97 114.28 116.75 148.82 116.89 94.36 50.70 98.25 178.18 174.89 33.54 9.80 13.55 84.12 62.04 60.99 91.86 164.08 170.60 6.60 57.56 60.75 64.85 113.90 120.23 101.39 176.98 170.21
125.47 130.11 134.00 146.62 125.62 144.58 154.68 154.24 150.83 55.14 96.66 102.33 192.77 112.72 114.70 122.17 98.88 115.54 94.26 110.19 163.46 97.53 108.90 100.11 171.89 168.23 112.47 112.86 119.92 163.90 18.95 20.04 43.29 197.12 199.18 209.39 113.41 186.56 192.88 66.23 65.96 4.00 0.00 110.78 105.70 111.02 134.33 134.56 46.35 15.67 78.75 79.75 110.97 117.89 119.75 152.81 120.01 95.93 53.08 101.82 181.97 178.85 34.63 8.15 14.82 84.27 63.62 62.38 95.78 168.07 174.59 9.65 57.29 61.03 64.88 117.21 123.82 104.47 180.98 174.19
