70
26.46 42.85 15.04 17.02 60.10 12.64 61.45 38.04 71.57 58.30 0.00 9.45 18.76 66.50 95.11 96.79 95.66 96.39 102.65 84.07 38.61 73.72 88.51 114.93 109.75 101.79 105.77 11.46 8.59 8.53 9.19 8.92 97.27 119.63 106.65 106.35 36.13 27.64 34.21 58.27 32.32 75.13 81.33 37.24 66.98 78.16 96.84 111.17 101.29 105.22 82.47 84.59 37.08 61.59 76.10 104.14 114.17 116.36 118.32 55.60 26.58 26.51 77.67 70.02 92.25 66.89 64.55 76.39 60.04 61.88
31.42 47.76 16.38 17.12 66.35 3.74 68.00 41.86 80.95 66.05 9.45 0.00 11.77 75.90 90.91 92.91 92.23 105.50 111.94 91.09 30.63 78.04 97.96 112.00 103.04 95.15 99.09 20.25 15.56 16.47 18.00 17.52 90.09 115.43 97.77 98.21 43.41 23.01 25.64 61.72 24.32 66.02 72.15 29.19 73.14 82.87 88.53 102.48 92.89 96.84 74.03 76.61 41.03 68.75 85.38 99.52 108.93 113.01 114.59 60.46 34.07 19.65 83.84 76.50 98.99 58.46 56.09 67.26 51.49 53.36
43.15 59.53 28.07 28.58 65.00 8.34 79.51 53.62 86.96 67.36 18.76 11.77 0.00 82.11 97.73 100.06 99.85 109.91 117.18 90.58 19.90 73.67 105.22 119.97 106.26 98.56 102.40 30.21 26.58 27.06 27.95 27.66 92.59 122.05 95.84 98.53 54.59 11.96 16.10 56.63 13.68 63.55 69.19 18.58 71.50 78.94 88.50 101.18 92.54 96.54 73.84 77.60 52.79 68.88 90.71 105.77 114.33 120.55 121.74 72.23 45.10 25.90 82.02 75.31 97.90 58.63 56.23 64.64 51.52 53.42
64.08 65.96 72.11 74.56 49.26 78.68 59.97 70.02 5.22 34.27 66.50 75.90 82.11 0.00 144.24 144.42 141.48 32.82 36.74 51.36 100.61 69.93 24.65 156.60 167.94 160.02 163.98 57.54 63.69 61.86 59.37 60.11 157.58 166.88 172.14 169.63 51.77 84.41 98.08 68.66 95.07 141.28 147.60 99.58 51.98 69.33 160.80 176.10 165.48 169.26 147.00 147.79 69.25 40.97 11.55 154.28 166.25 159.93 163.45 70.28 53.40 90.54 56.53 50.09 59.49 131.66 129.43 142.57 125.19 126.94
81.63 78.79 81.09 78.66 154.75 91.84 93.65 74.22 149.21 150.37 95.11 90.91 97.73 144.24 0.00 3.98 8.38 177.03 179.25 177.24 102.32 168.68 156.73 25.33 35.25 30.89 32.90 95.81 90.86 92.76 95.37 94.60 37.33 24.54 72.87 56.23 92.47 108.82 96.67 152.61 99.58 69.61 72.95 101.25 161.64 173.25 56.08 70.18 59.49 60.42 55.89 48.16 75.00 154.97 155.77 10.09 22.59 23.92 24.16 78.72 92.14 72.01 172.23 164.30 185.86 56.88 57.85 70.45 60.19 59.30
82.34 78.71 82.55 80.16 156.17 93.97 92.76 74.47 149.34 151.44 96.79 92.91 100.06 144.42 3.98 0.00 4.95 177.16 179.14 178.37 105.22 170.46 156.34 21.73 38.42 34.46 36.28 97.05 92.25 94.11 96.69 95.93 41.17 23.06 76.77 60.00 92.67 111.28 99.49 154.53 102.32 73.47 76.87 104.12 163.06 174.95 60.02 73.99 63.38 64.26 59.84 52.12 75.28 156.17 155.96 11.10 23.74 20.82 21.71 78.00 92.75 74.24 173.61 165.64 187.04 60.58 61.48 74.32 63.71 62.87
80.07 75.60 81.18 78.86 154.64 93.48 88.89 71.71 146.35 149.48 95.66 92.23 99.85 141.48 8.38 4.95 0.00 174.15 175.90 176.46 105.93 169.38 152.86 20.38 43.35 39.24 41.15 95.35 90.76 92.58 95.11 94.36 45.66 25.42 81.10 64.59 89.82 111.25 100.08 153.67 102.77 76.45 80.13 104.78 161.51 173.76 64.24 78.52 67.74 68.75 63.34 55.80 72.56 154.37 153.03 15.73 28.21 20.78 22.80 74.30 90.34 73.96 172.01 163.98 185.19 63.09 63.84 77.36 65.78 65.05
96.76 98.56 103.80 106.32 59.15 107.85 90.24 102.81 27.82 47.09 96.39 105.50 109.91 32.82 177.03 177.16 174.15 0.00 10.95 45.19 126.80 74.59 29.95 188.89 200.56 192.62 196.59 88.67 94.84 92.92 90.29 91.06 189.94 199.53 202.97 201.43 84.56 109.83 125.29 80.73 121.87 171.50 177.65 125.97 57.86 71.41 192.36 207.27 196.97 200.81 178.30 179.54 102.06 50.38 21.39 187.07 199.07 192.36 195.99 101.97 86.06 121.68 56.17 53.89 49.52 162.82 160.53 172.75 156.15 157.95
100.42 100.46 108.84 111.29 69.47 114.52 89.76 105.37 31.52 56.76 102.65 111.94 117.18 36.74 179.25 179.14 175.90 10.95 0.00 56.13 134.71 85.43 25.56 189.77 204.21 196.33 200.27 94.15 100.31 98.46 95.92 96.67 194.12 201.16 208.77 206.36 87.22 117.91 132.84 91.05 129.56 177.69 183.96 133.82 68.51 82.33 197.54 212.80 202.21 206.00 183.71 184.52 104.69 60.57 26.57 189.33 201.53 193.49 197.31 102.53 89.83 127.19 67.10 64.63 60.26 168.34 166.10 178.97 161.82 163.59
96.71 105.56 96.59 99.13 25.84 92.00 107.03 106.69 50.32 27.02 84.07 91.09 90.58 51.36 177.24 178.37 176.46 45.19 56.13 0.00 102.47 31.65 67.49 194.19 193.81 185.86 189.83 81.47 86.69 84.74 82.06 82.85 181.13 201.43 186.27 188.83 90.52 85.79 103.11 43.27 99.19 153.94 159.32 102.11 20.16 27.29 178.92 191.74 183.05 187.04 164.27 167.49 105.69 22.49 45.45 186.76 197.47 196.56 199.24 113.74 87.09 110.37 12.58 15.73 8.96 148.88 146.48 154.98 141.79 143.69
61.60 77.59 45.75 45.55 76.67 26.90 98.50 71.05 105.29 82.01 38.61 30.63 19.90 100.61 102.32 105.22 105.93 126.80 134.71 102.47 0.00 80.50 124.23 126.31 104.09 96.97 100.52 50.07 46.09 46.76 47.80 47.48 89.63 125.69 85.52 91.71 74.04 17.13 6.32 63.27 6.32 53.79 58.27 1.50 82.51 86.26 81.46 91.70 84.84 88.78 67.23 72.74 70.34 82.19 108.52 109.08 115.85 126.04 126.43 90.07 64.65 36.14 92.40 86.77 108.85 53.72 51.51 54.57 47.14 48.86
93.73 106.46 88.36 90.59 21.28 77.69 114.38 105.29 71.05 35.84 73.72 78.04 73.67 69.93 168.68 170.46 169.38 74.59 85.43 31.65 80.50 0.00 91.38 188.56 179.91 172.19 176.05 75.58 79.18 77.52 75.27 75.93 166.24 193.21 166.01 171.17 92.64 65.59 82.72 17.32 78.73 134.08 138.76 80.51 18.10 5.94 160.98 172.10 164.68 168.67 146.42 150.86 104.23 28.96 68.50 177.48 186.96 190.08 192.03 117.08 86.30 97.55 19.14 21.09 33.54 131.69 129.33 134.94 124.65 126.52
80.93 78.27 91.75 94.00 71.79 101.03 65.22 83.99 21.32 56.97 88.51 97.96 105.22 24.65 156.73 156.34 152.86 29.95 25.56 67.49 124.23 91.38 0.00 165.83 183.49 175.76 179.62 78.48 84.42 82.77 80.54 81.19 174.32 177.90 191.92 187.81 66.43 108.40 121.31 92.22 118.50 161.98 168.43 123.13 73.30 89.82 179.51 195.36 184.29 187.94 166.25 166.20 83.45 62.97 22.90 166.81 179.22 169.75 173.76 78.76 70.87 110.69 75.60 70.55 74.08 151.26 149.14 163.32 145.14 146.80
97.48 90.81 100.20 97.98 173.14 113.41 100.75 88.02 161.28 167.17 114.93 112.00 119.97 156.60 25.33 21.73 20.38 188.89 189.77 194.19 126.31 188.56 165.83 0.00 52.15 50.91 51.38 113.78 109.54 111.29 113.72 113.01 59.20 17.33 94.83 76.92 105.62 131.46 120.46 173.14 123.14 94.75 97.80 125.17 179.97 192.78 78.78 91.05 81.52 81.72 80.49 72.52 88.96 172.37 168.12 24.00 30.56 5.59 10.76 87.25 107.32 94.07 190.36 182.24 203.01 82.21 83.17 95.54 85.45 84.59
103.86 105.56 98.25 95.66 169.38 102.69 123.69 99.51 173.10 167.88 109.75 103.04 106.26 167.94 35.25 38.42 43.35 200.56 204.21 193.81 104.09 179.91 183.49 52.15 0.00 8.00 4.00 113.84 108.02 110.02 112.77 111.96 14.68 38.25 44.72 26.06 117.25 115.34 99.76 162.88 103.44 56.43 56.57 103.44 176.18 185.12 31.30 39.80 32.34 31.33 40.07 32.56 100.05 171.35 179.19 29.32 22.65 47.53 43.73 108.40 114.54 83.51 186.88 179.50 201.90 50.56 52.66 56.58 56.95 55.26
95.95 97.95 90.25 87.66 161.48 94.85 116.44 91.79 165.19 159.90 101.79 95.15 98.56 160.02 30.89 34.46 39.24 192.62 196.33 185.86 96.97 172.19 175.76 50.91 8.00 0.00 4.00 105.84 100.02 102.02 104.77 103.96 9.35 39.08 44.00 26.06 109.45 107.82 92.48 155.19 96.11 51.06 51.97 96.27 168.29 177.36 28.64 40.20 30.81 30.81 34.80 26.84 92.31 163.39 171.25 27.05 24.02 46.85 43.73 101.14 106.62 75.59 178.99 171.58 193.97 43.79 45.78 51.37 49.91 48.28
99.91 101.75 94.25 91.66 165.43 98.77 120.05 95.64 169.15 163.89 105.77 99.09 102.40 163.98 32.90 36.28 41.15 196.59 200.27 189.83 100.52 176.05 179.62 51.38 4.00 4.00 0.00 109.84 104.02 106.02 108.77 107.96 11.64 38.46 44.18 25.75 113.35 111.57 96.11 159.03 99.76 53.66 54.17 99.84 172.23 181.23 29.73 39.80 31.33 30.81 37.31 29.57 96.17 167.37 175.22 27.92 23.00 47.02 43.55 104.76 110.58 79.55 182.94 175.54 197.94 47.13 49.18 53.89 53.40 51.73
18.78 34.11 15.59 18.18 59.37 23.78 50.86 30.77 62.72 54.73 11.46 20.25 30.21 57.54 95.81 97.05 95.35 88.67 94.15 81.47 50.07 75.58 78.48 113.78 113.84 105.84 109.84 0.00 6.17 4.33 2.28 2.76 102.19 120.09 114.62 112.82 25.26 38.47 45.60 61.64 43.78 83.82 90.19 48.70 66.21 79.39 103.69 118.69 108.30 112.14 89.66 90.93 29.73 59.16 67.80 105.29 116.07 115.75 118.16 46.58 15.75 33.06 76.67 68.63 90.05 74.23 71.97 85.13 67.68 69.44
17.94 34.28 9.91 12.46 63.93 19.27 53.06 29.68 68.87 60.15 8.59 15.56 26.58 63.69 90.86 92.25 90.76 94.84 100.31 86.69 46.09 79.18 84.42 109.54 108.02 100.02 104.02 6.17 0.00 2.00 4.75 3.94 96.22 115.26 108.46 106.68 28.01 36.15 41.20 64.51 39.77 77.73 84.13 44.67 70.81 83.27 97.53 112.52 102.13 105.97 83.49 84.79 28.69 64.27 73.98 100.21 110.78 111.29 113.54 47.02 18.57 26.89 81.38 73.44 95.17 68.05 65.80 79.05 61.51 63.28
18.62 34.75 11.88 14.45 62.07 20.10 52.92 30.52 67.04 58.17 8.53 16.47 27.06 61.86 92.76 94.11 92.58 92.92 98.46 84.74 46.76 77.52 82.77 111.29 110.02 102.02 106.02 4.33 2.00 0.00 2.75 1.94 98.21 117.13 110.31 108.63 27.62 36.16 42.04 63.01 40.44 79.49 85.86 45.36 68.95 81.55 99.46 114.41 104.05 107.90 85.39 86.75 29.52 62.33 72.09 102.13 112.73 113.09 115.37 47.44 18.08 28.78 79.50 71.55 93.23 69.94 67.68 80.80 63.37 65.14
19.85 35.58 14.61 17.18 59.53 21.51 52.85 31.86 64.54 55.46 9.19 18.00 27.95 59.37 95.37 96.69 95.11 90.29 95.92 82.06 47.80 75.27 80.54 113.72 112.77 104.77 108.77 2.28 4.75 2.75 0.00 0.81 100.96 119.72 112.86 111.31 27.31 36.35 43.32 61.00 41.50 81.92 88.27 46.43 66.40 79.21 102.12 117.01 106.70 110.55 88.02 89.43 30.83 59.67 69.52 104.77 115.41 115.58 117.90 48.15 17.76 31.39 76.93 68.95 90.57 72.54 70.27 83.22 65.94 67.72
19.46 35.32 13.80 16.37 60.28 21.07 52.86 31.44 65.27 56.26 8.92 17.52 27.66 60.11 94.60 95.93 94.36 91.06 96.67 82.85 47.48 75.93 81.19 113.01 111.96 103.96 107.96 2.76 3.94 1.94 0.81 0.00 100.15 118.96 112.10 110.52 27.37 36.27 42.93 61.59 41.17 81.20 87.56 46.10 67.15 79.90 101.33 116.24 105.92 109.77 87.24 88.64 30.42 60.45 70.28 103.99 114.62 114.85 117.16 47.93 17.81 30.62 77.69 69.71 91.35 71.77 69.51 82.51 65.18 66.96
93.77 97.33 86.64 84.06 156.38 89.48 116.91 90.74 162.78 155.56 97.27 90.09 92.59 157.58 37.33 41.17 45.66 189.94 194.12 181.13 89.63 166.24 174.32 59.20 14.68 9.35 11.64 102.19 96.22 98.21 100.96 100.15 0.00 48.22 35.77 19.06 107.90 101.30 85.44 149.11 89.17 42.03 42.69 89.02 163.13 171.53 19.65 32.86 22.39 23.09 25.69 17.95 91.16 158.73 168.64 35.20 33.33 55.44 52.61 101.66 104.30 70.81 173.81 166.57 189.08 35.98 38.13 42.27 42.51 40.77
105.31 100.98 105.52 103.12 179.17 116.30 113.45 97.12 171.74 174.50 119.63 115.43 122.05 166.88 24.54 23.06 25.42 199.53 201.16 201.43 125.69 193.21 177.90 17.33 38.25 39.08 38.46 120.09 115.26 117.13 119.72 118.96 48.22 0.00 82.64 64.12 115.24 132.98 120.23 177.14 123.31 87.68 89.72 124.69 186.06 197.78 67.71 78.03 69.72 69.26 72.18 64.00 97.97 179.23 178.43 16.62 15.60 11.75 6.64 99.18 115.66 96.43 196.63 188.67 210.10 77.02 78.41 88.26 81.48 80.30
111.70 119.59 100.30 97.97 160.52 95.84 141.31 112.18 177.33 163.03 106.65 97.77 95.84 172.14 72.87 76.77 81.10 202.97 208.77 186.27 85.52 166.01 191.92 94.83 44.72 44.00 44.18 114.62 108.46 110.31 112.86 112.10 35.77 82.64 0.00 18.68 127.03 101.02 83.61 148.75 87.60 32.33 27.25 85.50 166.80 171.75 17.09 7.35 13.40 13.40 26.13 29.12 112.31 164.73 182.37 70.86 67.13 90.85 87.64 126.69 121.20 81.61 177.07 170.81 193.29 40.66 42.80 31.31 46.96 45.22
106.88 112.42 97.64 95.14 163.45 96.93 133.02 105.41 174.85 164.26 106.35 98.21 98.53 169.63 56.23 60.00 64.59 201.43 206.36 188.83 91.71 171.17 187.81 76.92 26.06 26.06 25.75 112.82 106.68 108.63 111.31 110.52 19.06 64.12 18.68 0.00 121.70 105.58 88.61 153.87 92.56 38.67 36.32 91.39 170.01 176.72 10.25 14.14 7.81 5.39 24.76 21.89 105.71 166.73 180.37 53.11 48.57 72.71 69.30 117.94 117.05 80.07 180.54 173.75 196.35 39.96 42.36 38.26 47.05 45.15
15.49 15.10 30.24 31.70 73.34 47.15 25.66 18.25 56.75 63.97 36.13 43.41 54.59 51.77 92.47 92.67 89.82 84.56 87.22 90.52 74.04 92.64 66.43 105.62 117.25 109.45 113.35 25.26 28.01 27.62 27.31 27.37 107.90 115.24 127.03 121.70 0.00 63.64 68.95 81.33 67.72 98.83 105.41 72.60 79.62 95.33 113.74 129.93 118.56 122.10 101.02 100.31 17.52 70.15 63.30 102.51 114.53 108.67 112.01 24.44 9.56 48.38 89.02 80.78 99.48 86.62 84.67 100.23 81.09 82.59
53.64 70.11 39.34 40.12 59.95 20.00 89.08 64.63 88.95 64.88 27.64 23.01 11.96 84.41 108.82 111.28 111.25 109.83 117.91 85.79 17.13 65.59 108.40 131.46 115.34 107.82 111.57 38.47 36.15 36.16 36.35 36.27 101.30 132.98 101.02 105.58 63.64 0.00 17.42 48.29 13.45 68.82 73.85 16.52 65.99 71.16 95.39 106.86 99.13 103.12 80.83 85.42 63.75 65.17 91.88 116.58 124.67 131.89 132.92 82.88 54.09 37.47 76.11 70.14 92.44 66.22 63.87 69.75 59.22 61.08
56.04 71.85 40.07 39.72 77.28 21.94 93.06 65.17 102.88 81.48 34.21 25.64 16.10 98.08 96.67 99.49 100.08 125.29 132.84 103.11 6.32 82.72 121.31 120.46 99.76 92.48 96.11 45.60 41.20 42.04 43.32 42.93 85.44 120.23 83.61 88.61 68.95 17.42 0.00 65.40 4.00 51.45 56.43 4.92 83.38 88.36 78.39 89.50 82.00 85.97 63.93 68.97 64.48 82.21 106.46 103.65 110.75 120.30 120.81 84.23 59.68 29.81 93.54 87.50 109.84 49.79 47.50 52.36 42.97 44.76
80.28 94.20 73.20 75.29 21.59 61.08 104.79 92.14 71.00 35.44 58.27 61.72 56.63 68.66 152.61 154.53 153.67 80.73 91.05 43.27 63.27 17.32 92.22 173.14 162.88 155.19 159.03 61.64 64.51 63.01 61.00 61.59 149.11 177.14 148.75 153.87 81.33 48.29 65.40 0.00 61.42 116.79 121.50 63.25 23.94 23.00 143.67 154.82 147.37 151.35 129.12 133.61 91.09 30.52 70.12 161.23 170.43 174.43 176.19 105.59 73.99 81.02 31.31 28.49 47.66 114.43 112.07 117.65 107.39 109.26
55.38 71.44 39.60 39.50 73.35 20.58 92.23 65.00 99.82 77.76 32.32 24.32 13.68 95.07 99.58 102.32 102.77 121.87 129.56 99.19 6.32 78.73 118.50 123.14 103.44 96.11 99.76 43.78 39.77 40.44 41.50 41.17 89.17 123.31 87.60 92.56 67.72 13.45 4.00 61.42 0.00 55.45 60.42 4.92 79.43 84.37 82.34 93.50 85.97 89.95 67.86 72.82 64.27 78.37 103.24 106.75 114.08 123.11 123.74 83.97 58.33 31.22 89.56 83.56 105.88 53.62 51.32 56.36 46.76 48.57
83.34 93.60 70.34 68.21 128.19 63.88 116.16 85.93 146.42 130.81 75.13 66.02 63.55 141.28 69.61 73.47 76.45 171.50 177.69 153.94 53.79 134.08 161.98 94.75 56.43 51.06 53.66 83.82 77.73 79.49 81.92 81.20 42.03 87.68 32.33 38.67 98.83 68.82 51.45 116.79 55.45 0.00 6.58 53.64 134.50 139.77 28.58 38.05 31.37 35.22 16.36 24.24 85.86 132.42 151.18 72.17 74.15 92.34 90.77 102.54 92.02 51.34 144.80 138.49 160.98 15.26 16.04 1.42 18.20 17.12
89.91 100.14 76.84 74.74 133.52 69.90 122.68 92.47 152.73 136.54 81.33 72.15 69.19 147.60 72.95 76.87 80.13 177.65 183.96 159.32 58.27 138.76 168.43 97.80 56.57 51.97 54.17 90.19 84.13 85.86 88.27 87.56 42.69 89.72 27.25 36.32 105.41 73.85 56.43 121.50 60.42 6.58 0.00 58.25 139.74 144.50 26.75 33.55 28.63 32.22 17.54 25.72 92.41 137.97 157.42 74.71 75.62 95.09 93.20 108.99 98.57 57.84 149.95 143.79 166.22 21.12 22.22 5.17 24.71 23.54
60.12 76.10 44.26 44.05 76.29 25.45 97.03 69.55 104.28 81.38 37.24 29.19 18.58 99.58 101.25 104.12 104.78 125.97 133.82 102.11 1.50 80.51 123.13 125.17 103.44 96.27 99.84 48.70 44.67 45.36 46.43 46.10 89.02 124.69 85.50 91.39 72.60 16.52 4.92 63.25 4.92 53.64 58.25 0.00 82.19 86.25 81.14 91.61 84.58 88.54 66.85 72.24 68.84 81.68 107.58 108.09 114.97 124.94 125.38 88.57 63.23 34.71 92.15 86.42 108.57 53.16 50.93 54.46 46.51 48.25
83.12 94.15 80.55 82.99 6.89 73.66 99.57 94.04 52.97 18.32 66.98 73.14 71.50 51.98 161.64 163.06 161.51 57.86 68.51 20.16 82.51 18.10 73.30 179.97 176.18 168.29 172.23 66.21 70.81 68.95 66.40 67.15 163.13 186.06 166.80 170.01 79.62 65.99 83.38 23.94 79.43 134.50 139.74 82.19 0.00 17.57 160.00 172.43 164.03 168.03 145.34 148.91 93.00 11.21 50.44 170.89 181.12 181.95 184.31 103.83 74.50 92.71 10.71 4.59 26.48 130.08 127.68 135.49 122.97 124.87
97.25 109.45 92.62 94.91 22.42 82.68 116.33 108.64 70.02 35.89 78.16 82.87 78.94 69.33 173.25 174.95 173.76 71.41 82.33 27.29 86.26 5.94 89.82 192.78 185.12 177.36 181.23 79.39 83.27 81.55 79.21 79.90 171.53 197.78 171.75 176.72 95.33 71.16 88.36 23.00 84.37 139.77 144.50 86.25 17.57 0.00 166.54 177.81 170.29 174.27 151.96 156.30 107.58 28.78 66.93 182.16 191.80 194.42 196.46 119.73 89.42 102.46 15.26 19.35 28.19 137.16 134.78 140.64 130.09 131.97
98.68 105.19 88.70 86.25 153.47 87.13 126.37 97.98 166.02 154.54 96.84 88.53 88.50 160.80 56.08 60.02 64.24 192.36 197.54 178.92 81.46 160.98 179.51 78.78 31.30 28.64 29.73 103.69 97.53 99.46 102.12 101.33 19.65 67.71 17.09 10.25 113.74 95.39 78.39 143.67 82.34 28.58 26.75 81.14 160.00 166.54 0.00 16.79 4.85 8.46 14.66 13.50 98.21 156.89 171.40 54.79 52.55 75.09 72.25 111.49 108.65 70.76 170.51 163.78 186.37 30.10 32.49 28.24 37.15 35.26
114.74 121.77 104.04 101.65 166.06 100.74 143.09 114.49 181.30 168.11 111.17 102.48 101.18 176.10 70.18 73.99 78.52 207.27 212.80 191.74 91.70 172.10 195.36 91.05 39.80 40.20 39.80 118.69 112.52 114.41 117.01 116.24 32.86 78.03 7.35 14.14 129.93 106.86 89.50 154.82 93.50 38.05 33.55 91.61 172.43 177.81 16.79 0.00 12.04 9.85 29.13 30.16 114.69 170.03 186.50 67.25 62.43 86.81 83.32 128.25 124.50 85.63 182.77 176.37 198.90 44.47 46.74 37.17 51.15 49.33
103.49 110.05 93.37 90.93 157.54 91.40 131.21 102.84 170.70 158.85 101.29 92.89 92.54 165.48 59.49 63.38 67.74 196.97 202.21 183.05 84.84 164.68 184.29 81.52 32.34 30.81 31.33 108.30 102.13 104.05 106.70 105.92 22.39 69.72 13.40 7.81 118.56 99.13 82.00 147.37 85.97 31.37 28.63 84.58 164.03 170.29 4.85 12.04 0.00 4.00 18.86 18.36 103.06 161.09 176.04 57.53 54.33 77.63 74.54 116.32 113.42 75.32 174.50 167.85 190.44 34.43 36.80 30.85 41.42 39.53
