40
116.53 109.37 107.81 107.86 25.27 30.20 30.20 126.48 86.04 125.77 95.08 136.36 131.80 0.00 28.55 118.81 147.75 162.57 89.99 113.99 97.06 118.96 121.92 105.02 42.41 39.81 86.07 85.97 86.07 86.07 136.94 148.20 75.04 74.96 74.08 12.45 61.72 155.26 68.66 37.15
90.77 81.30 79.26 79.33 53.69 58.65 58.65 98.11 57.52 97.23 66.55 107.96 103.25 28.55 0.00 90.27 122.84 137.43 61.88 85.91 68.95 97.39 100.99 79.72 21.35 11.31 57.56 57.46 57.56 57.56 111.85 122.90 54.64 47.63 45.56 19.55 33.51 126.74 40.36 8.93
45.60 20.36 11.09 11.56 143.88 148.86 148.86 14.23 33.00 7.64 23.90 21.00 12.98 118.81 90.27 0.00 67.12 76.00 32.48 19.06 26.89 73.86 78.53 47.95 83.28 79.03 33.00 33.10 33.00 33.00 59.14 64.37 73.12 49.00 44.82 108.74 57.91 36.95 51.00 81.81
32.61 54.25 71.34 66.90 169.21 173.84 173.84 78.37 77.81 62.85 73.41 78.18 65.75 147.75 122.84 67.12 0.00 14.90 89.85 51.68 63.01 36.58 37.50 43.13 105.34 114.24 77.59 77.65 77.59 77.59 11.05 3.90 74.87 76.66 86.18 135.42 92.15 63.01 86.89 114.21
46.81 65.89 81.74 77.58 184.10 188.74 188.74 85.67 90.61 70.67 85.44 83.86 72.32 162.57 137.43 76.00 14.90 0.00 101.54 62.71 75.73 50.31 50.49 57.75 120.17 128.63 90.41 90.48 90.41 90.41 25.64 14.58 89.75 90.86 99.64 150.26 106.30 64.45 100.81 128.75
60.24 35.70 22.13 24.98 115.26 120.19 120.19 36.83 16.54 40.11 16.62 46.75 44.68 89.99 61.88 32.48 89.85 101.54 0.00 38.90 28.12 83.54 88.42 55.70 60.56 50.64 16.78 16.80 16.78 16.78 79.82 88.03 63.93 34.27 21.39 81.25 34.19 69.01 28.82 54.33
26.68 4.62 19.83 15.26 138.34 143.29 143.29 33.14 30.40 19.77 23.38 38.23 26.35 113.99 85.91 19.06 51.68 62.71 38.90 0.00 16.97 54.81 59.50 29.28 74.78 75.27 30.26 30.34 30.26 30.26 42.41 49.53 58.21 39.61 41.60 102.84 52.40 43.94 45.60 77.03
32.23 12.36 19.48 15.96 121.51 126.47 126.47 39.99 14.89 31.69 11.79 47.86 38.52 97.06 68.95 26.89 63.01 75.73 28.12 16.97 0.00 56.00 60.90 28.00 58.43 58.32 14.69 14.76 14.69 14.69 52.53 61.62 46.41 23.25 25.02 86.01 35.43 59.54 28.64 60.07
28.55 54.34 72.47 67.78 138.22 142.60 142.60 87.83 67.75 73.29 67.76 91.69 78.84 118.96 97.39 73.86 36.58 50.31 83.54 54.81 56.00 0.00 4.90 28.00 77.40 90.95 67.50 67.51 67.50 67.50 29.82 39.18 43.93 57.80 71.46 106.52 72.14 86.56 69.05 89.62
33.07 59.13 77.30 72.61 140.65 144.95 144.95 92.46 72.60 77.80 72.66 96.12 83.24 121.92 100.99 78.53 37.50 50.49 88.42 59.50 60.90 4.90 0.00 32.90 80.71 94.85 72.35 72.36 72.35 72.35 32.00 40.44 47.00 62.32 76.14 109.50 76.47 90.20 73.57 93.37
11.82 27.67 45.03 40.46 127.22 131.97 131.97 62.17 40.30 48.95 39.77 67.48 55.28 105.02 79.72 47.95 43.13 57.75 55.70 29.28 28.00 28.00 32.90 0.00 62.73 71.19 40.06 40.08 40.06 40.06 32.13 43.26 35.60 34.10 45.70 92.80 49.55 68.69 44.92 71.08
74.34 70.24 72.95 71.76 64.76 69.60 69.60 93.58 50.77 89.38 59.66 102.98 95.96 42.41 21.35 83.28 105.34 120.17 60.56 74.78 58.43 77.40 80.71 62.73 0.00 20.60 50.72 50.62 50.72 50.72 94.55 105.83 33.84 35.22 40.05 30.10 26.53 117.95 32.88 16.52
81.83 70.67 68.01 68.18 64.99 69.95 69.95 86.80 46.40 86.05 55.39 96.65 92.02 39.81 11.31 79.03 114.24 128.63 50.64 75.27 58.32 90.95 94.85 71.19 20.60 0.00 46.45 46.35 46.45 46.45 103.19 114.06 50.03 37.97 34.44 30.62 23.06 115.60 29.68 4.85
46.21 25.94 22.31 21.80 111.03 116.00 116.00 42.91 0.25 39.73 9.11 52.26 45.93 86.07 57.56 33.00 77.59 90.41 16.78 30.26 14.69 67.50 72.35 40.06 50.72 46.45 0.00 0.10 0.00 0.00 67.00 76.27 48.02 18.96 12.02 75.78 24.92 69.19 18.04 48.96
46.26 26.03 22.41 21.90 110.92 115.90 115.90 43.00 0.26 39.83 9.20 52.36 46.03 85.97 57.46 33.10 77.65 90.48 16.80 30.34 14.76 67.51 72.36 40.08 50.62 46.35 0.10 0.00 0.10 0.10 67.05 76.34 47.97 18.89 11.92 75.68 24.82 69.29 17.94 48.86
46.21 25.94 22.31 21.80 111.03 116.00 116.00 42.91 0.25 39.73 9.11 52.26 45.93 86.07 57.56 33.00 77.59 90.41 16.78 30.26 14.69 67.50 72.35 40.06 50.72 46.45 0.00 0.10 0.00 0.00 67.00 76.27 48.02 18.96 12.02 75.78 24.92 69.19 18.04 48.96
46.21 25.94 22.31 21.80 111.03 116.00 116.00 42.91 0.25 39.73 9.11 52.26 45.93 86.07 57.56 33.00 77.59 90.41 16.78 30.26 14.69 67.50 72.35 40.06 50.72 46.45 0.00 0.10 0.00 0.00 67.00 76.27 48.02 18.96 12.02 75.78 24.92 69.19 18.04 48.96
21.58 44.52 62.24 57.66 158.63 163.30 163.30 71.34 67.22 55.74 63.26 72.34 59.52 136.94 111.85 59.14 11.05 25.64 79.82 42.41 52.53 29.82 32.00 32.13 94.55 103.19 67.00 67.05 67.00 67.00 0.00 11.35 64.69 65.61 75.30 124.64 81.10 60.75 75.87 103.20
32.23 52.35 69.03 64.67 169.97 174.65 174.65 75.28 76.48 59.83 71.71 74.81 62.50 148.20 122.90 64.37 3.90 14.58 88.03 49.53 61.62 39.18 40.44 43.26 105.83 114.06 76.27 76.34 76.27 76.27 11.35 0.00 76.01 76.28 85.24 135.92 91.73 59.19 86.28 114.20
47.20 54.55 65.56 62.36 94.83 99.34 99.34 86.40 48.22 76.96 54.13 94.12 83.83 75.04 54.64 73.12 74.87 89.75 63.93 58.21 46.41 43.93 47.00 35.60 33.84 50.03 48.02 47.97 48.02 48.02 64.69 76.01 0.00 29.69 44.10 62.59 37.26 101.58 38.04 47.72
44.09 35.05 39.46 37.46 98.94 103.86 103.86 60.64 19.12 54.60 26.57 69.47 61.33 74.96 47.63 49.00 76.66 90.86 34.27 39.61 23.25 57.80 62.32 34.10 35.22 37.97 18.96 18.89 18.96 18.96 65.61 76.28 29.69 0.00 15.04 63.48 15.50 82.79 11.26 38.72
53.88 37.12 33.93 33.77 99.08 104.06 104.06 53.84 11.97 51.68 21.00 63.45 57.79 74.08 45.56 44.82 86.18 99.64 21.39 41.60 25.02 71.46 76.14 45.70 40.05 34.44 12.02 11.92 12.02 12.02 75.30 85.24 44.10 15.04 0.00 63.93 13.58 81.19 7.46 37.00
104.37 98.24 97.85 97.56 35.50 40.45 40.45 117.18 75.77 115.49 84.87 126.98 121.70 12.45 19.55 108.74 135.42 150.26 81.25 102.84 86.01 106.52 109.50 92.80 30.10 30.62 75.78 75.68 75.78 75.78 124.64 135.92 62.59 63.48 63.93 0.00 51.02 144.80 58.00 27.09
59.56 47.79 47.20 46.61 86.42 91.39 91.39 67.39 24.93 64.51 34.02 76.95 70.82 61.72 33.51 57.91 92.15 106.30 34.19 52.40 35.43 72.14 76.47 49.55 26.53 23.06 24.92 24.82 24.92 24.92 81.10 91.73 37.26 15.50 13.58 51.02 0.00 93.78 6.98 24.64
60.21 48.20 48.01 47.43 180.16 185.13 185.13 35.05 69.23 29.61 60.22 27.33 24.33 155.26 126.74 36.95 63.01 64.45 69.01 43.94 59.54 86.56 90.20 68.69 117.95 115.60 69.19 69.29 69.19 69.19 60.75 59.19 101.58 82.79 81.19 144.80 93.78 0.00 86.80 118.13
54.29 41.00 40.35 39.65 93.39 98.36 98.36 60.74 18.07 57.55 27.13 70.22 63.88 68.66 40.36 51.00 86.89 100.81 28.82 45.60 28.64 69.05 73.57 44.92 32.88 29.68 18.04 17.94 18.04 18.04 75.87 86.28 38.04 11.26 7.46 58.00 6.98 86.80 0.00 31.54
82.02 72.42 70.86 70.75 62.08 67.05 67.05 90.10 48.93 88.68 58.00 99.90 94.79 37.15 8.93 81.81 114.21 128.75 54.33 77.03 60.07 89.62 93.37 71.08 16.52 4.85 48.96 48.86 48.96 48.96 103.20 114.20 47.72 38.72 37.00 27.09 24.64 118.13 31.54 0.00

