40
64.73 98.11 144.98 135.25 77.95 3.64 18.14 165.64 170.03 160.56 164.63 141.84 145.30 73.81 0.00 10.98 163.59 175.24 167.47 171.35 84.88 69.96 108.46 65.27 64.16 70.39 141.70 139.56 146.00 135.42 121.37 135.47 158.51 170.51 162.65 166.83 145.93 149.56 150.55 81.58
58.87 98.94 148.28 142.69 84.34 8.16 23.93 170.09 176.35 167.79 171.76 149.33 152.98 80.76 10.98 0.00 168.86 180.65 172.79 176.72 87.22 71.93 110.02 55.91 55.50 59.93 144.85 142.64 149.30 138.34 129.02 143.07 166.07 178.05 170.43 174.76 154.12 157.93 159.22 71.30
146.53 86.54 36.12 46.01 86.29 166.75 176.88 13.89 20.37 36.06 34.53 44.02 46.43 91.46 163.59 168.86 0.00 12.00 4.00 8.00 87.16 101.45 74.47 174.06 167.37 189.78 39.51 41.48 35.74 45.47 56.52 48.44 42.60 44.26 47.67 51.62 56.09 59.55 66.26 192.38
158.39 98.17 46.06 53.09 97.70 178.43 188.30 19.62 17.86 37.36 34.53 49.82 51.17 102.70 175.24 180.65 12.00 0.00 8.00 4.00 99.14 113.45 85.95 185.96 179.26 201.69 49.72 51.85 45.53 56.12 65.04 55.17 44.26 42.60 48.17 51.16 60.06 62.70 69.10 204.19
150.48 90.41 39.30 48.15 90.08 170.63 180.68 15.00 18.74 36.06 34.06 45.69 47.73 95.18 167.47 172.79 4.00 8.00 0.00 4.00 91.15 105.45 78.28 178.02 171.33 193.75 42.81 44.85 38.87 48.95 59.23 50.46 42.79 43.34 47.50 51.16 57.16 60.36 66.98 196.31
154.43 94.29 42.63 50.52 93.88 174.53 184.49 17.00 17.86 36.50 34.06 47.63 49.32 98.93 171.35 176.72 8.00 4.00 4.00 0.00 95.14 109.45 82.11 181.99 175.30 197.72 46.22 48.31 42.14 52.50 62.07 52.71 43.34 42.79 47.67 51.00 58.49 61.41 67.93 200.25
60.34 17.85 61.49 78.00 34.05 87.34 101.41 85.42 99.69 98.09 100.94 84.05 88.95 39.05 84.88 87.22 87.16 99.14 91.15 95.14 0.00 15.37 24.25 87.37 80.78 102.94 57.92 55.64 62.50 51.23 69.10 79.87 99.29 109.96 105.18 110.40 94.92 100.05 104.53 106.42
48.91 28.98 76.84 87.70 34.67 72.29 86.85 100.40 112.85 109.53 112.70 94.07 98.78 37.55 69.96 71.93 101.45 113.45 105.45 109.45 15.37 0.00 38.51 74.76 68.37 89.96 73.29 71.01 77.85 66.61 77.13 89.23 110.03 121.18 115.65 120.75 103.69 108.63 112.45 94.46
74.00 12.76 42.70 78.86 52.71 110.74 125.32 69.40 90.56 93.82 95.75 83.80 88.85 58.75 108.46 110.02 74.47 85.95 78.28 82.11 24.25 38.51 0.00 101.75 95.00 117.60 38.80 36.40 43.60 31.70 73.93 81.31 96.65 105.75 102.92 108.23 96.71 101.98 107.52 118.99
27.75 89.00 144.45 161.98 104.61 63.62 79.49 170.76 187.05 184.28 187.46 168.47 173.05 104.43 65.27 55.91 174.06 185.96 178.02 181.99 87.37 74.76 101.75 0.00 6.75 15.85 140.55 138.15 145.35 133.45 150.52 163.31 184.64 195.90 190.15 195.18 177.23 181.95 185.12 20.44
21.01 82.25 137.70 155.78 98.80 62.86 79.38 164.03 180.47 177.91 181.04 162.25 166.86 98.84 64.16 55.50 167.37 179.26 171.33 175.30 80.78 68.37 95.00 6.75 0.00 22.60 133.80 131.40 138.60 126.70 144.48 157.16 178.35 189.56 183.90 188.95 171.19 175.95 179.22 26.23
43.60 104.85 160.30 176.69 118.66 68.06 81.98 186.59 202.54 199.36 202.61 183.23 187.74 118.03 70.39 59.93 189.78 201.69 193.75 197.72 102.94 89.96 117.60 15.85 22.60 0.00 156.40 154.00 161.20 149.30 164.92 177.93 199.53 210.89 204.95 209.92 191.59 196.23 199.17 11.88
112.80 51.55 3.93 63.55 71.54 144.40 157.28 31.42 58.66 68.29 68.69 65.80 70.28 77.87 141.70 144.85 39.51 49.72 42.81 46.22 57.92 73.29 38.80 140.55 133.80 156.40 0.00 2.40 4.80 7.10 66.05 66.45 73.19 79.17 79.36 84.32 79.97 84.83 91.40 157.65
110.40 49.15 6.32 63.92 69.90 142.24 155.22 33.72 60.40 69.51 70.04 66.40 70.96 76.25 139.56 142.64 41.48 51.85 44.85 48.31 55.64 71.01 36.40 138.15 131.40 154.00 2.40 0.00 7.20 4.70 65.91 66.81 74.27 80.53 80.48 85.48 80.56 85.48 92.01 155.25
117.60 56.35 1.03 63.07 74.94 148.73 161.45 26.88 55.33 66.03 66.16 64.85 69.16 81.21 146.00 149.30 35.74 45.53 38.87 42.14 62.50 77.85 43.60 145.35 138.60 161.20 4.80 7.20 0.00 11.90 66.60 65.98 71.23 76.61 77.30 82.15 78.98 83.72 90.37 162.43
105.70 44.45 11.01 64.95 66.86 138.06 151.22 38.26 63.96 72.12 72.89 67.85 72.54 73.25 135.42 138.34 45.47 56.12 48.95 52.50 51.23 66.61 31.70 133.45 126.70 149.30 7.10 4.70 11.90 0.00 65.93 67.81 76.60 83.36 82.86 87.94 81.97 86.98 93.41 150.56
125.89 80.12 65.98 14.20 46.58 124.89 131.30 66.41 53.30 39.70 44.00 20.57 23.97 48.66 121.37 129.02 56.52 65.04 59.23 62.07 69.10 77.13 73.93 150.52 144.48 164.92 66.05 65.91 66.60 65.93 0.00 14.10 37.15 49.15 41.44 45.92 26.71 31.52 35.48 170.71
138.14 89.02 65.54 2.91 60.16 138.98 145.33 60.15 41.35 25.90 30.30 6.65 9.97 62.58 135.47 143.07 48.44 55.17 50.46 52.71 79.87 89.23 81.31 163.31 157.16 177.93 66.45 66.81 65.98 67.81 14.10 0.00 23.05 35.05 27.49 32.17 15.42 20.69 26.33 183.38
158.82 106.03 71.12 23.43 82.74 162.03 168.29 56.39 26.79 6.90 10.49 16.76 13.40 85.46 158.51 166.07 42.60 44.26 42.79 43.34 99.29 110.03 96.65 184.64 178.35 199.53 73.19 74.27 71.23 76.60 37.15 23.05 0.00 12.00 6.33 11.60 17.80 18.98 25.00 204.49
169.83 115.72 76.65 35.37 94.58 174.03 180.26 58.06 24.93 11.98 10.49 28.72 25.33 97.40 170.51 178.05 44.26 42.60 43.34 42.79 109.96 121.18 105.75 195.90 189.56 210.89 79.17 80.53 76.61 83.36 49.15 35.05 12.00 0.00 9.38 9.30 27.90 27.30 31.78 215.64
164.50 112.21 77.22 28.34 87.62 166.19 171.97 61.54 30.35 11.67 13.65 21.73 17.52 90.06 162.65 170.43 47.67 48.17 47.50 47.67 105.18 115.65 102.92 190.15 183.90 204.95 79.36 80.48 77.30 82.86 41.44 27.49 6.33 9.38 0.00 5.32 18.61 17.97 22.82 210.07
169.62 117.52 82.09 33.23 92.32 170.39 175.82 65.52 33.31 16.16 17.12 26.71 22.23 94.59 166.83 174.76 51.62 51.16 51.16 51.00 110.40 120.75 108.23 195.18 188.95 209.92 84.32 85.48 82.15 87.94 45.92 32.17 11.60 9.30 5.32 0.00 21.53 19.62 23.14 215.13
152.52 104.42 78.66 17.87 73.10 149.51 154.52 69.17 43.48 23.97 28.11 14.17 10.00 74.70 145.93 154.12 56.09 60.06 57.16 58.49 94.92 103.69 96.71 177.23 171.19 191.59 79.97 80.56 78.98 81.97 26.71 15.42 17.80 27.90 18.61 21.53 0.00 5.27 11.45 197.41
157.41 109.68 83.42 23.14 77.63 153.16 157.72 72.90 45.60 25.70 29.46 19.13 14.56 78.99 149.56 157.93 59.55 62.70 60.36 61.41 100.05 108.63 101.98 181.95 175.95 196.23 84.83 85.48 83.72 86.98 31.52 20.69 18.98 27.30 17.97 19.62 5.27 0.00 6.79 202.18
161.04 114.82 90.06 28.98 80.54 154.17 157.99 79.65 51.78 31.85 35.34 25.61 21.24 81.40 150.55 159.22 66.26 69.10 66.98 67.93 104.53 112.45 107.52 185.12 179.22 199.17 91.40 92.01 90.37 93.41 35.48 26.33 25.00 31.78 22.82 23.14 11.45 6.79 0.00 205.42
46.09 106.37 161.57 181.98 124.96 79.39 93.68 188.36 206.04 203.94 207.02 188.43 193.06 124.85 81.58 71.30 192.38 204.19 196.31 200.25 106.42 94.46 118.99 20.44 26.23 11.88 157.65 155.25 162.43 150.56 170.71 183.38 204.49 215.64 210.07 215.13 197.41 202.18 205.42 0.00

