140
118.80 92.76 106.63 64.31 81.05 59.45 75.97 75.97 94.90 70.73 0.00 52.83 52.74 76.81 76.81 107.36 123.16 34.17 40.56 39.36 33.36 34.03 116.36 76.60 96.64 96.80 64.98 76.11 62.15 53.09 79.64 63.30 74.98 61.13 82.99 56.50 88.53 36.72 98.48 84.75 36.92 91.77 114.49 116.76 94.83 96.08 102.98 96.24 78.51 95.11 78.90 90.64 88.12 82.59 84.18 114.11 100.52 71.15 33.62 25.17 28.39 4.07 8.99 9.88 35.25 62.10 80.77 75.96 105.04 85.64 81.03 112.68 78.27 82.95 81.97 96.03 85.01 85.94 86.97 87.21 33.40 20.37 98.76 73.23 74.53 23.82 29.81 46.94 69.54 135.72 132.97 130.36 101.74 103.13 64.79 41.37 55.31 77.57 142.01 149.88 142.92 146.39 74.42 80.05 21.71 39.68 65.04 150.07 131.27 125.89 127.56 30.68 25.76 39.94 28.52 90.24 123.22 126.81 91.05 47.36 57.96 119.06 129.32 141.98 132.23 105.39 109.17 39.35 42.23 53.44 120.86 134.18 137.13 140.74 68.21 62.68 81.39 80.29 95.44 108.26
71.12 50.06 67.48 16.04 28.41 11.80 27.39 27.39 51.75 66.02 52.83 0.00 0.10 35.75 35.75 56.00 71.96 25.44 13.24 13.47 76.36 24.69 69.82 48.82 86.24 88.27 27.50 39.30 85.75 39.94 110.43 87.62 103.07 81.61 113.52 71.59 116.91 81.74 100.40 51.96 19.60 67.71 133.14 133.47 98.64 101.69 69.82 76.28 71.23 84.29 68.73 78.19 57.48 65.23 92.55 62.69 50.81 48.99 28.02 38.98 43.03 51.68 54.61 43.29 43.99 59.47 75.31 65.62 56.79 50.66 53.28 129.79 57.69 52.20 54.22 68.43 56.00 55.35 54.79 98.38 19.76 32.55 67.68 93.32 91.47 29.29 27.14 20.90 88.23 83.62 80.59 78.12 124.59 126.50 107.83 12.13 89.46 99.63 89.38 97.05 90.12 93.57 54.90 55.93 32.74 29.28 45.34 98.11 88.43 77.05 82.77 29.45 45.09 22.73 81.34 58.20 72.82 75.88 57.87 89.10 94.90 71.23 85.81 89.22 80.81 56.41 59.79 13.49 86.03 92.70 73.30 85.08 84.42 88.09 37.21 44.69 39.82 105.26 109.22 128.95
71.17 50.15 67.57 16.06 28.50 11.88 27.43 27.43 51.77 65.94 52.74 0.10 0.00 35.75 35.75 56.07 72.03 25.34 13.14 13.39 76.26 24.59 69.92 48.79 86.18 88.21 27.57 39.37 85.66 39.87 110.33 87.52 102.97 81.52 113.42 71.50 116.82 81.64 100.33 51.94 19.50 67.68 133.06 133.39 98.57 101.61 69.81 76.24 71.16 84.24 68.66 78.13 57.46 65.18 92.47 62.75 50.91 48.94 27.92 38.88 42.93 51.59 54.51 43.20 43.89 59.39 75.25 65.56 56.83 50.65 53.24 129.71 57.65 52.17 54.19 68.40 55.97 55.32 54.77 98.30 19.68 32.47 67.67 93.23 91.38 29.21 27.08 20.82 88.13 83.70 80.67 78.19 124.50 126.41 107.73 12.06 89.36 99.53 89.46 97.14 90.21 93.65 54.85 55.88 32.66 29.19 45.28 98.19 88.52 77.15 82.87 29.35 45.04 22.71 81.25 58.18 72.88 75.94 57.86 89.00 94.80 71.33 85.91 89.31 80.90 56.51 59.89 13.40 85.93 92.60 73.40 85.18 84.51 88.18 37.18 44.62 39.82 105.17 109.13 128.86
42.72 71.71 89.41 20.23 36.92 43.18 14.33 14.33 18.11 49.11 76.81 35.75 35.75 0.00 0.00 38.04 51.47 42.64 40.18 43.64 88.45 42.82 82.87 20.21 60.32 63.19 59.04 68.16 82.62 32.68 108.01 84.55 99.76 77.40 110.53 66.74 111.97 94.28 80.05 18.21 40.77 36.47 119.82 118.84 79.76 83.49 34.41 46.13 50.69 58.43 46.84 52.38 24.04 39.10 77.70 43.96 61.69 25.64 43.33 53.89 54.26 74.12 74.62 67.11 50.34 46.96 54.93 44.62 30.16 15.87 22.88 115.75 31.56 19.79 23.53 35.13 23.88 22.32 20.89 84.34 50.26 59.67 32.96 86.20 82.59 57.58 59.54 29.88 81.21 65.87 64.66 61.54 114.93 116.99 115.22 45.25 92.74 92.70 74.73 85.76 77.83 81.79 30.82 27.55 62.18 38.16 26.90 78.88 104.06 84.94 96.59 46.24 77.78 57.91 103.15 23.91 49.87 54.24 23.10 97.92 99.22 81.91 100.93 76.08 81.30 67.58 69.41 43.67 96.93 99.09 84.14 91.41 77.06 81.06 14.01 28.43 4.61 99.46 95.27 117.38
42.72 71.71 89.41 20.23 36.92 43.18 14.33 14.33 18.11 49.11 76.81 35.75 35.75 0.00 0.00 38.04 51.47 42.64 40.18 43.64 88.45 42.82 82.87 20.21 60.32 63.19 59.04 68.16 82.62 32.68 108.01 84.55 99.76 77.40 110.53 66.74 111.97 94.28 80.05 18.21 40.77 36.47 119.82 118.84 79.76 83.49 34.41 46.13 50.69 58.43 46.84 52.38 24.04 39.10 77.70 43.96 61.69 25.64 43.33 53.89 54.26 74.12 74.62 67.11 50.34 46.96 54.93 44.62 30.16 15.87 22.88 115.75 31.56 19.79 23.53 35.13 23.88 22.32 20.89 84.34 50.26 59.67 32.96 86.20 82.59 57.58 59.54 29.88 81.21 65.87 64.66 61.54 114.93 116.99 115.22 45.25 92.74 92.70 74.73 85.76 77.83 81.79 30.82 27.55 62.18 38.16 26.90 78.88 104.06 84.94 96.59 46.24 77.78 57.91 103.15 23.91 49.87 54.24 23.10 97.92 99.22 81.91 100.93 76.08 81.30 67.58 69.41 43.67 96.93 99.09 84.14 91.41 77.06 81.06 14.01 28.43 4.61 99.46 95.27 117.38
22.12 61.12 75.26 43.09 33.29 55.15 31.90 31.90 28.97 85.89 107.36 56.00 56.07 38.04 38.04 0.00 15.96 74.63 66.93 68.80 124.46 74.42 60.37 55.44 91.44 94.76 64.67 67.44 120.65 70.45 146.01 122.58 137.74 115.41 148.49 104.77 149.75 130.25 113.74 48.49 70.67 65.19 155.58 154.11 114.24 118.16 52.41 74.51 86.06 89.78 81.90 84.39 52.59 72.51 113.91 6.75 42.83 62.40 76.18 87.80 89.45 105.50 107.27 97.51 86.67 84.70 90.07 80.28 14.17 44.91 55.99 151.31 66.12 51.59 56.15 60.52 54.69 52.26 49.74 120.62 75.52 87.74 54.95 123.93 120.12 84.75 83.10 62.69 119.01 28.76 26.87 23.87 151.86 153.94 152.62 68.12 130.53 130.40 36.83 47.74 39.80 43.77 66.60 61.29 88.57 72.72 64.68 42.81 81.04 57.25 72.70 78.80 100.69 77.12 135.39 50.57 17.40 19.92 48.67 134.89 136.94 57.28 77.76 38.05 48.28 46.93 46.62 68.81 133.39 136.52 59.27 61.58 40.07 44.01 52.02 66.37 35.34 137.23 131.31 153.76
18.44 72.28 84.35 58.85 48.36 70.81 47.37 47.37 38.33 96.95 123.16 71.96 72.03 51.47 51.47 15.96 0.00 90.14 82.80 84.73 139.29 89.98 66.55 66.55 98.95 102.40 79.38 80.89 133.32 84.15 158.39 135.23 150.07 128.00 160.72 117.51 161.54 145.11 122.15 58.39 86.37 72.91 165.02 163.16 123.16 127.14 57.45 81.49 96.10 97.46 91.85 92.60 61.41 81.90 124.10 9.32 52.55 74.02 91.58 103.09 104.45 121.22 122.84 113.29 101.29 96.81 99.87 90.65 22.15 54.93 66.17 160.61 76.35 61.66 66.13 67.34 64.10 61.60 59.01 130.80 91.47 103.64 61.11 135.73 131.62 100.68 99.05 77.97 130.95 14.69 14.91 11.80 162.44 164.52 166.68 84.08 144.15 142.09 24.71 37.22 29.38 33.29 77.46 71.39 104.51 87.78 77.13 27.53 85.68 60.46 77.28 94.26 116.59 92.96 151.08 58.99 5.25 4.24 56.99 149.27 150.65 62.50 82.48 27.11 47.66 55.33 53.97 84.75 148.04 150.55 64.17 62.80 34.24 37.65 65.11 79.06 48.04 149.03 141.17 163.76
84.76 74.59 91.41 31.82 52.66 36.25 42.78 42.78 60.74 49.21 34.17 25.44 25.34 42.64 42.64 74.63 90.14 0.00 12.91 15.51 51.60 1.04 95.20 44.67 73.38 74.58 49.06 61.54 61.33 24.39 85.47 63.14 78.35 57.61 88.62 48.25 92.35 57.17 82.63 51.86 5.99 61.91 110.80 111.65 80.09 82.58 70.52 68.27 56.03 71.56 54.81 66.02 55.90 55.09 72.17 81.32 76.20 40.75 2.73 13.88 17.58 31.59 32.72 24.49 19.29 41.10 59.51 51.56 71.17 52.30 49.35 107.80 49.06 50.50 50.34 65.06 53.14 53.66 54.30 77.32 16.62 18.74 66.78 69.78 68.59 18.04 24.50 12.78 64.83 103.32 100.96 98.17 101.14 102.96 82.57 19.78 64.05 75.86 110.42 119.36 112.00 115.67 45.38 49.56 22.70 8.32 35.03 117.42 113.40 102.46 108.01 4.29 39.83 30.03 61.12 57.72 89.80 93.61 58.27 63.90 69.46 96.67 110.88 110.80 105.56 81.85 85.20 15.52 61.14 67.30 98.74 110.45 107.63 111.45 34.93 33.14 47.23 81.07 87.71 106.05
79.84 61.68 78.53 24.15 41.49 23.40 36.08 36.08 57.85 58.98 40.56 13.24 13.14 40.18 40.18 66.93 82.80 12.91 0.00 4.12 63.13 12.01 82.51 47.98 81.57 83.17 36.39 48.84 74.19 32.81 98.37 76.00 91.25 70.36 101.53 60.79 105.23 68.50 93.11 53.34 6.93 66.51 123.14 123.81 90.89 93.63 72.03 74.07 65.13 79.68 63.28 73.80 58.25 61.72 83.70 73.68 63.92 46.03 15.62 25.91 30.29 39.03 41.62 30.79 32.13 51.49 68.94 60.05 65.70 52.91 52.71 120.01 54.80 52.75 53.70 68.51 56.06 56.00 56.05 89.14 10.10 20.86 69.02 82.43 81.03 18.09 19.49 14.44 77.43 95.18 92.42 89.80 113.79 115.64 94.70 7.92 76.80 88.58 101.50 109.66 102.56 106.09 51.47 54.16 22.38 18.78 41.15 109.56 100.53 90.13 95.22 16.57 37.62 20.63 68.90 59.56 83.13 86.55 59.68 75.96 82.08 84.14 98.03 101.55 94.04 69.44 72.89 4.15 72.81 79.71 86.18 98.20 97.31 101.02 36.76 39.83 44.72 93.89 99.72 118.55
82.52 59.65 76.15 26.61 41.82 21.96 38.58 38.58 61.11 62.84 39.36 13.47 13.39 43.64 43.64 68.80 84.73 15.51 4.12 0.00 63.86 14.51 81.14 52.04 85.63 87.20 33.59 46.08 76.75 36.77 100.60 78.53 93.64 73.10 103.80 63.75 107.68 69.08 96.89 57.26 9.86 70.62 126.26 127.04 94.59 97.27 75.91 78.20 69.09 83.74 67.30 77.88 62.23 65.83 87.19 75.53 63.14 50.15 18.23 27.41 32.23 38.23 41.30 29.83 34.76 55.23 72.86 64.07 68.29 56.74 56.77 123.21 58.92 56.74 57.76 72.55 60.09 59.99 59.99 92.52 6.89 19.14 72.98 85.29 84.07 15.99 15.90 18.56 80.34 96.77 93.85 91.32 116.64 118.47 95.76 4.29 78.59 91.36 102.75 110.52 103.57 107.03 55.59 58.27 19.83 22.26 45.26 111.22 98.65 89.22 93.60 18.61 34.19 16.52 67.86 63.49 85.28 88.56 63.57 77.01 83.67 83.01 96.24 102.65 93.86 68.50 72.05 0.03 73.60 81.05 85.00 97.37 97.88 101.53 40.77 43.92 48.13 96.51 103.02 121.55
130.84 122.35 137.51 82.85 104.21 85.79 92.77 92.77 105.17 61.58 33.36 76.36 76.26 88.45 88.45 124.46 139.29 51.60 63.13 63.86 0.00 52.15 144.80 80.28 85.30 84.27 94.81 106.73 35.80 56.97 47.47 36.19 44.15 37.27 50.77 38.44 56.78 5.83 79.31 89.69 56.98 89.89 85.24 88.22 75.01 75.04 105.27 90.99 68.85 84.29 71.00 81.64 91.07 78.36 63.25 130.98 126.96 72.94 49.43 37.72 35.09 31.00 25.63 37.81 38.12 54.67 69.38 68.94 118.59 91.79 83.63 84.19 77.10 86.99 84.35 95.68 87.54 89.28 91.11 64.10 60.03 48.52 100.25 46.94 49.96 51.91 60.09 62.09 44.84 153.17 151.23 148.30 71.40 72.54 32.36 67.26 23.58 49.51 160.96 170.47 162.95 166.71 73.63 80.64 51.97 51.81 67.41 166.81 161.38 153.08 156.90 47.34 59.11 70.25 28.68 93.70 138.17 142.38 95.11 14.09 24.94 146.84 159.17 161.61 157.04 132.36 135.90 63.86 9.75 20.11 148.80 161.22 159.10 162.94 76.11 64.94 92.52 50.44 69.85 78.47
84.81 73.69 90.47 31.52 52.08 35.38 42.61 42.61 60.93 50.21 34.03 24.69 24.59 42.82 42.82 74.42 89.98 1.04 12.01 14.51 52.15 0.00 94.39 45.29 74.33 75.54 48.08 60.56 62.30 25.29 86.37 64.09 79.28 58.59 89.54 49.26 93.29 57.69 83.66 52.36 5.13 62.65 111.83 112.68 81.12 83.62 71.06 69.08 57.01 72.50 55.76 66.94 56.48 55.94 73.21 81.13 75.47 41.50 3.72 14.45 18.37 31.55 32.86 24.29 20.26 42.12 60.50 52.51 71.16 52.75 49.99 108.83 49.85 51.06 50.98 65.72 53.75 54.23 54.83 78.37 15.59 18.10 67.36 70.78 69.61 17.26 23.54 12.95 65.83 103.09 100.69 97.92 102.13 103.96 83.24 18.78 64.87 76.85 110.12 118.98 111.64 115.30 46.18 50.28 21.95 9.26 35.82 117.23 112.53 101.73 107.17 4.82 39.06 28.99 61.19 58.26 89.70 93.48 58.78 64.55 70.23 95.90 110.02 110.46 104.95 81.10 84.47 14.52 61.72 68.02 97.96 109.74 107.18 110.98 35.41 33.95 47.42 82.04 88.75 107.06
81.61 24.50 22.07 70.89 47.05 59.21 68.94 68.94 84.65 129.61 116.36 69.82 69.92 82.87 82.87 60.37 66.55 95.20 82.51 81.14 144.80 94.39 0.00 103.03 143.17 146.07 51.59 42.15 155.11 106.08 180.08 157.01 172.57 150.71 183.13 140.33 186.25 149.83 162.44 99.85 89.26 118.39 199.90 199.57 161.74 165.29 109.84 128.18 132.66 141.29 129.10 135.25 105.30 121.95 158.01 61.69 21.22 107.46 97.81 108.38 112.76 116.63 120.84 108.42 113.73 125.02 136.96 126.56 73.82 96.63 105.66 196.16 114.32 102.14 106.23 115.44 106.09 104.10 102.07 164.37 84.82 97.06 111.08 161.90 159.48 93.53 86.55 89.18 156.75 65.29 60.56 60.96 192.77 194.74 176.87 77.56 159.25 168.35 61.63 58.95 57.30 57.99 113.15 110.43 94.71 98.74 106.66 75.60 21.36 12.78 13.74 99.07 97.11 76.47 143.64 104.17 71.44 69.96 102.65 158.12 164.59 5.37 18.14 58.55 28.54 15.29 14.03 81.14 154.55 162.16 5.62 20.11 45.20 46.08 94.22 107.18 83.29 174.33 175.41 196.45
53.49 90.87 108.74 36.27 56.67 58.70 34.17 34.17 28.34 30.51 76.60 48.82 48.79 20.21 20.21 55.44 66.55 44.67 47.98 52.04 80.28 45.29 103.03 0.00 40.33 43.10 75.12 85.48 67.37 24.20 92.05 69.23 83.71 61.98 94.28 51.82 94.99 85.97 59.91 9.50 45.54 18.90 100.41 99.20 59.77 63.56 26.40 27.66 30.90 38.42 26.89 32.30 11.52 18.93 58.52 60.50 81.82 7.81 44.10 51.58 49.78 73.20 72.18 67.82 43.97 30.60 35.06 24.96 44.40 12.21 4.75 96.23 11.36 6.73 5.75 20.60 8.49 9.40 10.88 65.22 57.53 63.39 22.22 69.19 65.08 62.34 66.91 34.00 64.45 81.25 80.85 77.66 96.43 98.50 103.30 54.98 79.83 75.54 90.95 102.76 94.76 98.76 11.16 7.60 67.09 37.36 12.86 92.93 124.16 105.10 116.75 46.90 84.02 68.23 99.78 13.81 63.79 68.52 14.95 87.45 86.47 102.11 121.05 92.79 100.93 87.74 89.61 52.07 87.58 87.34 104.34 111.48 95.39 99.36 11.62 15.35 20.81 82.49 75.99 98.37
