100
51.32 80.84 50.63 53.18 52.48 49.13 48.30 25.28 49.93 12.75 0.00 36.61 55.00 107.66 87.35 98.42 120.88 103.08 73.08 71.43 115.47 73.76 103.40 52.82 91.78 100.43 81.11 75.07 63.18 63.37 63.18 34.85 61.34 65.86 95.01 80.96 70.98 69.46 114.76 22.82 25.26 17.61 10.47 113.49 127.26 95.97 92.03 140.47 141.27 131.84 121.51 83.50 93.07 109.87 83.65 50.08 94.12 63.73 101.45 110.04 101.59 70.53 119.62 113.88 32.93 53.85 108.49 133.59 142.13 64.55 92.41 76.82 95.89 95.89 99.92 82.52 33.38 66.70 65.17 64.09 67.93 100.71 132.28 105.55 110.38 50.13 14.50 64.88 141.07 69.07 54.89 56.18 97.34 106.86 59.12 69.01 48.49 100.00 87.82 32.17
42.28 50.52 51.44 46.08 47.02 45.75 46.85 32.33 51.88 33.57 36.61 0.00 20.85 80.38 54.11 67.10 93.35 70.39 36.70 34.82 90.70 37.58 120.26 83.81 100.59 104.81 80.57 45.70 87.12 87.23 87.12 29.32 25.08 58.81 85.94 71.71 44.04 50.58 80.78 17.68 19.60 21.35 26.19 76.91 90.72 110.10 103.02 106.41 106.62 96.27 85.50 47.52 58.17 79.54 47.50 85.33 113.52 93.71 65.63 87.26 65.44 36.15 83.67 77.69 61.92 55.73 74.31 101.16 108.05 29.23 56.06 41.07 66.46 66.46 71.44 76.92 29.93 31.41 29.21 27.69 33.22 64.13 99.10 91.30 92.17 13.75 50.27 45.56 105.18 46.25 51.14 54.56 64.95 73.16 73.66 54.25 82.13 106.80 102.54 55.11
58.75 51.00 69.88 62.75 64.12 63.61 65.11 53.07 70.56 53.99 55.00 20.85 0.00 81.24 49.81 64.37 93.22 65.46 26.19 21.13 93.24 28.05 140.09 104.39 119.00 121.91 96.93 48.13 107.92 108.03 107.92 48.76 18.88 74.21 98.66 85.20 49.37 61.10 73.10 32.71 40.39 41.74 45.11 60.36 73.61 129.53 121.90 97.64 96.80 84.74 66.74 29.01 50.15 77.16 29.44 104.82 133.79 114.43 46.62 91.63 47.10 15.62 71.45 64.84 82.55 74.13 66.60 95.04 99.22 9.88 43.48 32.74 66.13 66.13 71.75 91.62 49.69 26.84 22.97 19.40 29.76 47.70 91.95 101.09 99.52 9.71 69.31 56.57 92.60 54.72 68.37 72.12 60.92 66.39 93.73 66.67 102.20 124.56 122.18 75.95
61.74 30.48 72.51 62.58 64.58 68.07 70.40 85.38 74.10 97.00 107.66 80.38 81.24 0.00 33.38 19.74 13.24 24.46 57.74 64.28 13.21 55.51 126.89 130.58 97.94 90.99 70.98 34.70 119.35 119.28 119.35 74.22 62.38 58.12 53.49 51.77 37.06 41.05 33.03 97.09 82.49 90.56 98.74 69.64 78.32 114.40 103.72 47.82 52.06 53.68 85.95 73.34 39.34 12.66 71.66 142.17 127.57 135.65 79.26 16.80 75.39 81.21 51.96 53.29 113.07 73.54 33.15 34.77 49.11 77.00 53.09 50.95 15.25 15.25 9.53 59.81 76.02 54.41 58.33 62.01 51.49 66.26 37.25 42.05 31.75 75.00 115.99 44.40 63.02 38.92 65.72 68.24 24.69 29.95 96.45 45.86 135.13 97.19 110.95 102.09
54.27 11.91 68.05 57.07 59.32 61.67 64.17 70.10 69.51 79.23 87.35 54.11 49.81 33.38 0.00 14.70 44.08 16.31 24.72 31.18 46.40 22.54 134.88 122.21 107.71 104.78 80.51 16.78 116.41 116.41 116.41 59.43 31.61 60.13 70.85 62.23 23.41 38.98 27.46 71.77 62.78 69.77 77.26 44.57 56.80 122.58 112.59 53.13 54.19 46.65 60.18 40.26 10.14 27.39 38.60 129.87 132.61 129.59 48.78 47.34 45.33 47.98 36.90 33.69 101.78 70.84 21.39 47.05 54.78 44.30 22.23 17.82 18.41 18.41 24.09 70.80 61.31 23.68 27.14 30.46 21.23 36.99 45.13 65.76 59.42 45.33 98.56 38.40 56.67 31.60 62.37 66.11 11.18 19.52 95.39 46.77 124.27 109.77 117.22 91.58
59.25 17.63 72.17 61.29 63.51 66.45 68.95 78.92 73.73 89.21 98.42 67.10 64.37 19.74 14.70 0.00 29.46 7.54 39.40 45.83 32.95 37.23 134.59 128.81 106.37 101.60 78.82 23.57 120.68 120.66 120.68 67.81 45.92 61.12 65.45 59.58 28.90 40.50 20.82 84.58 73.31 80.84 88.68 51.36 61.48 122.10 111.70 44.14 46.53 42.80 67.65 53.78 19.60 12.80 52.09 138.12 133.59 135.29 59.67 35.40 55.86 62.53 36.93 36.44 109.39 74.27 17.45 35.27 45.73 58.99 33.36 32.49 7.63 7.63 11.60 68.21 69.70 37.88 41.53 44.98 35.21 46.82 34.66 57.40 49.10 59.41 108.61 41.75 52.96 34.88 65.83 69.15 4.99 14.11 98.61 47.54 131.90 107.20 117.52 98.75
74.39 43.07 84.56 74.98 76.91 80.47 82.75 98.45 86.14 110.16 120.88 93.35 93.22 13.24 44.08 29.46 0.00 31.55 68.79 75.26 11.95 66.60 135.05 142.61 106.00 97.75 79.87 47.65 130.47 130.39 130.47 87.32 74.47 69.42 60.36 61.29 50.28 53.69 35.33 110.20 95.73 103.80 111.97 74.49 81.22 122.68 111.96 42.34 47.42 52.58 90.47 82.79 48.11 17.66 81.09 154.70 136.63 147.25 86.48 20.18 82.46 91.99 54.22 57.11 125.62 85.28 37.80 28.22 43.32 88.33 61.42 61.90 27.24 27.24 21.94 68.71 89.10 66.42 70.25 73.85 63.57 73.21 32.35 46.52 34.56 87.44 129.09 57.30 60.74 52.04 77.75 80.00 33.86 35.23 107.46 57.88 147.50 104.27 119.87 114.61
65.98 23.23 79.13 68.19 70.43 73.26 75.77 84.59 80.67 94.41 103.08 70.39 65.46 24.46 16.31 7.54 31.55 0.00 39.59 45.70 37.33 37.55 142.11 135.30 113.91 109.09 86.36 29.25 127.70 127.68 127.70 73.60 47.71 68.50 72.79 67.12 35.14 47.72 13.52 88.04 78.21 85.47 93.12 45.25 54.64 129.63 119.24 37.98 39.87 35.34 61.57 51.49 16.85 13.89 49.79 144.10 141.05 142.02 55.24 40.99 51.29 61.79 29.53 29.50 115.55 81.36 9.97 30.79 39.61 59.11 29.88 32.79 15.04 15.04 18.01 75.75 75.49 39.88 43.19 46.33 37.52 42.08 29.21 64.20 55.31 61.51 113.81 48.68 45.52 41.74 72.89 76.29 5.81 6.59 105.78 54.89 138.08 114.72 125.02 105.03
55.96 29.47 69.56 59.72 61.70 62.73 64.91 62.15 70.72 67.95 73.08 36.70 26.19 57.74 24.72 39.40 68.79 39.59 0.00 6.55 70.47 2.22 140.40 116.08 115.70 115.61 90.28 29.11 114.77 114.83 114.77 53.62 11.75 67.62 86.16 74.65 33.34 49.11 46.94 53.67 51.53 56.53 62.61 41.67 55.67 128.75 119.71 71.75 71.25 59.98 53.14 20.10 23.96 51.98 18.86 120.29 136.11 124.93 35.48 70.33 33.64 23.53 47.11 41.01 94.40 73.31 40.43 68.85 73.36 19.62 19.36 6.91 42.51 42.51 48.26 82.47 55.23 9.52 8.51 9.02 11.24 29.38 65.78 84.76 80.63 24.46 86.17 46.00 68.61 41.27 65.66 69.69 35.46 40.21 96.53 56.41 116.07 119.55 122.28 85.59
59.26 35.88 72.52 63.13 65.01 65.71 67.78 62.77 73.58 67.39 71.43 34.82 21.13 64.28 31.18 45.83 75.26 45.70 6.55 0.00 77.02 8.77 143.64 116.50 119.62 120.11 94.73 35.17 116.41 116.48 116.41 55.09 11.88 71.88 91.64 79.73 38.94 54.21 52.25 50.92 51.40 55.57 61.01 42.12 56.00 132.18 123.41 76.55 75.68 63.75 51.86 15.83 29.59 58.33 14.99 119.68 138.89 125.70 32.97 76.84 31.84 16.99 50.56 44.10 94.66 76.42 45.82 74.41 78.12 13.44 22.49 13.37 49.05 49.05 54.80 87.35 56.57 13.86 11.04 9.02 16.35 29.38 71.10 90.80 86.96 21.53 84.98 50.78 71.89 46.53 69.09 73.11 41.78 45.88 99.02 61.28 115.90 123.81 125.51 86.36
66.88 42.24 75.86 66.95 68.72 72.39 74.53 92.01 77.41 104.16 115.47 90.70 93.24 13.21 46.40 32.95 11.95 37.33 70.47 77.02 0.00 68.25 123.45 133.59 94.41 85.91 68.67 45.63 120.47 120.38 120.47 81.11 74.37 59.97 48.62 50.54 46.69 46.55 44.25 106.82 90.69 98.89 107.13 82.19 90.17 111.12 100.41 54.13 59.09 63.27 98.44 86.49 52.54 24.28 84.82 146.50 125.33 137.68 92.38 8.45 88.48 94.00 63.39 65.40 117.52 76.15 45.38 40.08 55.16 89.51 66.28 63.77 28.05 28.05 22.32 57.58 82.81 66.53 70.49 74.23 63.56 79.32 43.97 34.57 22.64 86.48 122.63 50.76 71.88 46.51 69.07 70.96 37.88 42.36 97.44 49.51 139.01 92.46 108.55 106.51
54.98 27.30 68.68 58.68 60.70 61.84 64.07 62.10 69.86 68.27 73.76 37.58 28.05 55.51 22.54 37.23 66.60 37.55 2.22 8.77 68.25 0.00 139.36 116.02 114.43 114.13 88.82 27.10 114.29 114.34 114.29 53.29 12.51 66.25 84.33 72.98 31.52 47.45 45.21 54.76 51.76 57.02 63.30 41.75 55.73 127.63 118.51 70.19 69.81 58.81 53.74 21.80 22.16 49.84 20.49 120.57 135.22 124.74 36.56 68.12 34.52 25.76 46.09 40.15 94.42 72.36 38.68 67.01 71.80 21.77 18.70 4.78 40.28 40.28 46.03 80.87 54.94 8.70 8.67 10.04 9.91 29.71 64.03 82.72 78.49 25.76 86.68 44.49 67.60 39.58 64.61 68.64 33.33 38.34 95.77 54.84 116.21 118.15 121.25 85.45
84.46 122.99 71.19 80.68 78.71 77.95 75.97 88.90 70.22 94.39 103.40 120.26 140.09 126.89 134.88 134.59 135.05 142.11 140.40 143.64 123.45 139.36 0.00 63.18 29.05 39.29 56.09 118.45 42.84 42.60 42.84 91.33 132.12 74.77 74.90 75.49 111.92 95.90 155.24 119.56 101.33 103.85 106.41 178.27 191.34 12.52 23.18 174.63 178.58 177.31 192.42 159.47 144.92 137.82 158.60 81.45 11.79 55.51 175.88 115.01 173.84 153.55 170.70 168.44 72.55 67.23 151.84 161.59 175.97 145.97 153.84 138.77 127.39 127.39 126.54 67.16 90.46 130.89 132.74 134.76 129.48 167.99 164.06 90.24 102.52 130.80 94.33 96.87 187.40 103.40 74.75 70.72 137.57 148.61 46.70 88.14 73.63 32.38 18.14 71.27
69.70 112.21 58.08 68.21 66.11 62.79 60.36 53.92 56.49 50.41 52.82 83.81 104.39 130.58 122.21 128.81 142.61 135.30 116.08 116.50 133.59 116.02 63.18 0.00 66.38 79.52 73.42 106.27 21.90 22.14 21.90 63.31 104.90 73.66 94.96 85.38 100.16 89.87 148.57 74.72 65.21 62.65 60.53 157.73 171.73 61.20 63.14 172.94 175.17 168.86 168.33 130.82 130.52 137.33 130.58 18.91 51.69 11.10 148.91 126.00 148.25 119.91 158.45 153.92 21.92 57.44 143.18 162.87 174.53 113.04 134.18 117.63 123.67 123.67 125.70 81.46 61.52 107.60 107.56 107.86 107.65 145.39 163.22 110.27 119.76 97.29 39.33 87.44 178.87 94.09 64.88 62.66 129.61 140.68 39.28 84.77 10.50 75.56 54.12 30.77
60.79 95.81 49.22 56.80 55.15 55.39 53.94 72.01 48.72 80.61 91.78 100.59 119.00 97.94 107.71 106.37 106.00 113.91 115.70 119.62 94.41 114.43 29.05 66.38 0.00 13.85 27.55 91.69 44.81 44.58 44.81 71.32 108.58 48.34 45.92 46.89 85.33 68.91 126.86 103.53 83.22 87.61 92.06 151.77 164.48 16.74 6.14 145.73 149.76 148.93 166.48 135.37 117.84 109.04 134.35 85.13 32.27 63.11 150.93 85.97 148.58 131.21 142.86 140.97 66.50 44.94 123.74 132.61 147.05 123.66 127.62 113.30 99.04 99.04 97.91 38.38 70.93 106.27 108.58 111.01 104.54 142.13 135.16 61.50 73.69 109.38 86.36 70.57 158.95 76.70 50.93 47.02 109.59 120.46 33.24 61.07 76.35 9.23 16.32 60.92
63.18 93.03 53.79 59.19 57.96 59.07 58.12 78.71 53.68 88.59 100.43 104.81 121.91 90.99 104.78 101.60 97.75 109.09 115.61 120.11 85.91 114.13 39.29 79.52 13.85 0.00 25.39 89.60 58.24 58.01 58.24 76.15 109.69 48.33 37.57 42.56 83.62 67.07 121.54 109.86 88.85 94.18 99.48 149.31 161.45 28.30 19.17 138.70 143.05 143.46 164.57 135.62 114.90 102.74 134.46 98.10 44.84 76.76 150.20 77.58 147.54 132.99 138.49 137.24 77.73 49.59 119.05 125.16 139.93 125.57 125.71 112.45 94.06 94.06 92.19 33.98 76.08 106.41 109.11 111.89 104.37 140.49 128.16 51.80 64.15 112.21 96.50 69.65 153.28 75.05 53.76 50.25 105.27 115.69 43.99 59.41 89.28 6.92 29.87 70.99
38.42 68.63 31.19 34.52 33.57 35.30 34.86 57.31 31.54 68.59 81.11 80.57 96.93 70.98 80.51 78.82 79.87 86.36 90.28 94.73 68.67 88.82 56.09 73.42 27.55 25.39 0.00 64.82 55.58 55.42 55.58 52.81 84.32 22.97 22.38 19.41 58.65 42.09 99.33 87.31 65.97 72.17 78.39 124.82 137.30 43.56 32.99 118.61 122.51 121.40 139.82 110.26 90.65 81.74 109.11 90.22 56.77 74.30 125.02 60.25 122.45 107.69 115.34 113.57 64.84 27.45 96.20 105.74 119.97 100.30 100.92 87.26 71.49 71.49 70.47 11.20 53.05 81.04 83.73 86.50 79.03 115.60 108.05 38.52 49.76 87.22 80.06 44.38 131.44 50.03 29.54 26.56 82.06 92.91 34.14 34.31 81.57 29.46 40.04 55.71
37.62 6.03 51.31 40.32 42.57 45.01 47.52 55.42 52.79 65.66 75.07 45.70 48.13 34.70 16.78 23.57 47.65 29.25 29.11 35.17 45.63 27.10 118.45 106.27 91.69 89.60 64.82 0.00 99.76 99.76 99.76 44.38 29.51 43.69 57.69 47.37 6.63 22.79 42.33 62.62 49.87 57.55 65.52 60.09 72.91 106.23 96.39 67.21 69.05 62.87 75.02 48.66 26.56 34.84 47.22 114.85 115.93 113.31 61.11 43.50 58.20 51.60 53.64 50.42 86.32 54.07 36.95 58.83 68.84 45.85 36.13 24.04 21.06 21.06 25.77 55.71 46.27 22.31 26.23 29.98 19.36 50.89 58.10 55.65 52.09 40.90 85.05 21.69 73.00 15.05 45.59 49.33 23.47 34.42 78.62 30.62 108.85 94.25 100.68 75.86
62.15 105.39 48.59 59.58 57.33 54.75 52.25 54.87 47.07 56.43 63.18 87.12 107.92 119.35 116.41 120.68 130.47 127.70 114.77 116.41 120.47 114.29 42.84 21.90 44.81 58.24 55.58 99.76 0.00 0.25 0.00 61.32 104.53 61.23 77.85 70.39 93.25 80.33 141.21 82.23 67.53 67.65 68.18 155.72 169.55 39.51 41.30 164.30 167.14 162.49 167.89 131.70 125.59 127.62 131.18 40.81 32.06 18.99 149.38 112.43 148.13 122.81 153.28 149.52 30.69 46.46 136.42 153.09 165.83 115.46 131.39 115.04 114.69 114.69 115.80 65.00 59.86 105.61 106.38 107.44 105.05 144.00 154.14 93.79 104.29 99.58 52.44 79.02 172.66 85.98 54.86 51.66 122.28 133.60 23.03 73.98 32.26 53.92 32.26 32.62
62.15 105.39 48.58 59.56 57.32 54.75 52.25 54.97 47.05 56.58 63.37 87.23 108.03 119.28 116.41 120.66 130.39 127.68 114.83 116.48 120.38 114.34 42.60 22.14 44.58 58.01 55.42 99.76 0.25 0.00 0.25 61.39 104.60 61.17 77.70 70.28 93.25 80.29 141.19 82.38 67.64 67.78 68.34 155.76 169.59 39.26 41.06 164.26 167.11 162.48 167.95 131.77 125.61 127.58 131.26 41.05 31.83 19.18 149.45 112.34 148.20 122.91 153.29 149.53 30.90 46.42 136.41 153.04 165.79 115.56 131.42 115.08 114.65 114.65 115.76 64.86 59.93 105.66 106.44 107.51 105.09 144.05 154.10 93.65 104.16 99.68 52.66 79.00 172.65 85.96 54.83 51.62 122.26 133.59 22.94 73.93 32.50 53.69 32.01 32.77
62.15 105.39 48.59 59.58 57.33 54.75 52.25 54.87 47.07 56.43 63.18 87.12 107.92 119.35 116.41 120.68 130.47 127.70 114.77 116.41 120.47 114.29 42.84 21.90 44.81 58.24 55.58 99.76 0.00 0.25 0.00 61.32 104.53 61.23 77.85 70.39 93.25 80.33 141.21 82.23 67.53 67.65 68.18 155.72 169.55 39.51 41.30 164.30 167.14 162.49 167.89 131.70 125.59 127.62 131.18 40.81 32.06 18.99 149.38 112.43 148.13 122.81 153.28 149.52 30.69 46.46 136.42 153.09 165.83 115.46 131.39 115.04 114.69 114.69 115.80 65.00 59.86 105.61 106.38 107.44 105.05 144.00 154.14 93.79 104.29 99.58 52.44 79.02 172.66 85.98 54.86 51.66 122.28 133.60 23.03 73.98 32.26 53.92 32.26 32.62
17.06 50.41 22.39 19.79 19.86 17.53 18.07 11.22 22.67 23.05 34.85 29.32 48.76 74.22 59.43 67.81 87.32 73.60 53.62 55.09 81.11 53.29 91.33 63.31 71.32 76.15 52.81 44.38 61.32 61.39 61.32 0.00 43.21 33.20 62.32 47.88 39.02 34.74 86.45 34.68 13.32 20.59 28.21 94.99 108.94 80.90 73.69 111.58 113.26 105.98 106.65 70.46 67.33 78.06 69.90 70.53 85.19 71.58 88.06 75.36 86.83 62.60 95.23 90.61 42.39 26.64 80.71 102.93 113.21 55.07 71.06 54.52 63.96 63.96 67.26 51.15 1.89 44.69 45.16 46.12 44.49 82.97 102.45 71.36 75.60 39.56 41.77 30.35 115.87 35.30 23.45 26.26 67.80 78.46 45.07 34.24 64.85 77.76 73.46 32.54
47.93 32.13 60.93 51.87 53.66 54.17 56.17 51.06 61.95 56.32 61.34 25.08 18.88 62.38 31.61 45.92 74.47 47.71 11.75 11.88 74.37 12.51 132.12 104.90 108.58 109.69 84.32 29.51 104.53 104.60 104.53 43.21 0.00 61.36 82.99 70.35 31.53 45.16 56.76 42.32 40.02 44.80 50.87 53.08 67.06 120.78 112.19 82.11 81.98 71.26 63.61 27.48 33.76 58.72 26.79 108.67 127.17 113.98 44.86 72.91 43.67 23.75 58.59 52.64 83.12 64.91 50.22 78.02 83.73 16.95 31.07 16.22 47.31 47.31 52.90 77.57 44.70 8.06 4.53 2.96 10.91 40.55 75.43 83.81 81.38 13.87 74.44 41.19 80.10 37.98 57.80 61.80 42.79 49.48 87.24 51.69 104.60 113.11 113.99 74.62
16.74 48.27 17.03 13.43 13.53 16.73 17.76 40.64 18.39 53.15 65.86 58.81 74.21 58.12 60.13 61.12 69.42 68.50 67.62 71.88 59.97 66.25 74.77 73.66 48.34 48.33 22.97 43.69 61.23 61.17 61.23 33.20 61.36 0.00 29.28 15.10 37.19 21.19 81.94 67.66 46.46 53.69 60.94 103.66 116.60 62.54 52.79 103.74 106.95 103.83 118.18 87.50 70.15 66.75 86.39 87.33 72.72 77.84 102.66 52.35 100.26 84.73 96.30 93.75 58.85 16.35 77.92 92.06 105.22 77.35 79.37 64.98 54.47 54.47 54.95 18.20 33.98 58.29 60.86 63.57 56.39 93.80 93.41 40.35 47.45 64.53 68.47 22.26 114.02 28.64 11.13 11.43 63.54 74.81 38.37 13.63 79.49 51.95 57.10 48.06
