80
35.96 86.07 59.45 41.16 24.26 84.07 62.62 78.24 62.54 98.87 101.08 120.81 0.00 12.35 13.45 50.30 62.45 107.43 62.72 82.29 28.51 59.76 80.68 80.12 63.74 106.13 81.33 97.35 75.37 87.80 46.71 89.49 59.80 50.43 27.50 5.82 1.68 90.80 88.55 48.80 52.80 18.71 6.07 69.05 69.05 67.80 67.80 71.34 74.19 92.18 106.23 116.59 12.36 40.58 68.11 20.45 59.07 63.81 56.89 20.45 22.99 28.83 86.78 51.94 21.79 93.22 124.87 47.82 24.07 9.05 8.46 10.31 12.69 15.20 76.32 66.81 6.43 49.82 64.24 57.11
23.89 81.77 53.03 31.12 36.11 87.94 58.71 75.16 58.62 96.44 93.88 113.69 12.35 0.00 1.10 62.65 63.52 96.75 62.42 86.64 40.41 51.37 72.78 89.26 65.97 115.95 90.62 107.04 84.30 99.78 57.81 101.48 71.37 62.16 22.96 6.57 10.76 103.15 100.90 61.15 65.15 6.37 18.41 73.97 73.97 72.07 72.07 70.25 76.52 99.46 98.76 108.92 17.05 43.14 71.60 31.69 64.61 69.77 61.02 31.69 34.83 40.34 89.99 39.61 12.61 93.02 133.70 50.01 20.75 6.65 5.82 4.39 3.50 4.27 85.94 66.15 15.83 47.79 76.04 69.46
22.83 81.47 52.56 30.31 37.19 88.36 58.47 74.98 58.39 96.29 93.30 113.10 13.45 1.10 0.00 63.75 63.73 95.81 62.51 87.10 41.49 50.70 72.13 90.11 66.28 116.84 91.48 107.93 85.13 100.85 58.83 102.56 72.42 63.22 22.84 7.67 11.86 104.25 102.00 62.25 66.25 5.27 19.51 74.49 74.49 72.55 72.55 70.26 76.82 100.16 98.14 108.28 17.82 43.53 72.00 32.73 65.19 70.38 61.49 32.73 35.90 41.39 90.35 38.52 12.08 93.08 134.52 50.34 20.79 7.46 6.73 5.13 3.72 3.75 86.83 66.21 16.85 47.76 77.09 70.56
85.94 116.19 98.11 88.32 28.70 86.62 94.90 105.82 94.85 121.90 138.15 156.68 50.30 62.65 63.75 0.00 80.64 153.55 85.08 83.26 24.93 102.58 120.84 57.09 77.68 74.39 57.09 67.54 55.01 41.33 24.65 42.80 23.29 17.76 69.57 56.10 51.90 40.50 38.25 1.58 2.55 69.00 44.25 71.10 71.10 72.87 72.87 94.19 84.99 77.25 143.79 154.24 52.38 62.65 76.20 34.39 62.06 63.10 66.36 34.39 29.84 27.21 91.49 102.19 70.08 109.52 97.17 67.56 65.85 58.19 58.11 60.10 62.60 65.18 51.19 89.27 48.37 80.25 23.26 6.91
66.04 38.20 37.67 54.33 74.51 28.72 25.22 27.17 25.24 41.29 64.45 80.26 62.45 63.52 63.73 80.64 0.00 94.46 6.98 29.30 60.24 48.48 54.70 57.56 6.36 82.96 59.52 74.73 52.78 94.29 57.45 95.88 68.67 65.78 42.34 63.15 62.96 111.08 109.24 80.10 82.63 65.47 63.36 23.21 23.21 19.00 19.00 14.08 14.31 53.13 70.10 79.76 74.80 22.19 14.91 55.07 23.49 27.10 15.99 55.07 58.83 79.45 28.67 83.05 75.43 31.24 91.36 15.05 43.25 67.56 66.32 66.56 66.94 67.43 58.90 9.69 56.53 19.94 74.33 86.03
74.18 65.11 59.19 66.31 131.47 119.24 69.37 72.90 69.36 82.16 42.11 49.12 107.43 96.75 95.81 153.55 94.46 0.00 87.51 121.27 128.63 51.65 39.94 151.16 100.82 177.34 153.10 168.94 146.08 181.53 138.24 183.26 152.46 145.73 83.98 102.62 106.27 192.35 190.18 152.31 156.08 91.70 113.04 117.67 117.67 113.45 113.45 84.26 105.02 147.14 40.16 41.40 113.33 97.58 109.18 119.18 116.12 120.76 108.13 119.18 123.80 136.23 116.39 68.89 97.64 96.34 184.99 97.06 87.72 103.22 102.54 100.86 98.76 96.62 151.50 86.12 106.79 80.37 158.24 160.38
62.48 32.10 31.27 49.98 76.82 34.37 18.40 21.18 18.42 37.71 57.80 74.06 62.72 62.42 62.51 85.08 6.98 87.51 0.00 35.39 63.59 42.27 47.73 64.48 13.31 89.94 66.45 81.71 59.67 100.58 62.55 102.19 74.36 70.91 40.25 62.78 63.05 116.79 114.90 84.44 87.17 63.71 64.29 30.16 30.16 25.94 25.94 9.30 19.50 59.91 63.47 73.26 74.94 24.02 21.72 57.58 30.14 33.99 22.37 57.58 61.63 81.88 33.53 78.78 73.86 30.65 98.08 17.73 41.74 67.00 65.75 65.78 65.90 66.13 65.71 4.34 57.13 15.89 80.09 90.73
93.52 58.96 66.66 82.87 87.10 3.78 53.51 49.09 53.54 51.72 86.55 98.79 82.29 86.64 87.10 83.26 29.30 121.27 35.39 0.00 69.94 77.63 81.37 39.72 23.66 59.69 41.49 52.81 36.77 83.06 58.69 84.36 64.46 65.79 68.32 84.60 83.24 104.01 102.57 83.27 84.57 89.90 81.31 13.56 13.56 14.58 14.58 37.01 16.32 26.80 91.79 100.19 94.34 43.75 15.70 68.61 23.93 20.75 25.63 68.61 70.88 91.23 9.23 111.29 99.17 34.26 63.78 37.55 68.22 89.25 88.08 88.81 89.78 90.84 43.69 35.61 75.89 48.91 69.02 86.84
62.52 93.40 73.50 63.69 17.76 72.72 71.26 83.49 71.20 101.20 114.09 132.96 28.51 40.41 41.49 24.93 60.24 128.63 63.59 69.94 0.00 77.67 96.21 56.13 58.59 80.15 56.97 71.75 52.11 59.36 19.45 61.07 31.42 21.96 44.67 34.20 30.18 64.45 62.23 23.73 27.45 46.73 23.07 56.55 56.55 57.06 57.06 72.88 67.48 72.10 119.67 130.15 34.93 39.94 59.31 9.62 46.33 49.26 48.18 9.62 5.59 21.37 76.83 79.81 50.06 90.81 100.56 45.87 40.97 37.37 36.93 38.82 41.19 43.67 51.38 67.90 24.93 56.60 35.74 31.75
35.30 38.90 11.20 21.46 82.66 76.62 24.99 38.38 24.93 58.09 43.00 62.71 59.76 51.37 50.70 102.58 48.48 51.65 42.27 77.63 77.67 0.00 21.49 101.81 54.58 128.86 103.69 120.12 96.57 129.97 86.59 131.70 100.82 94.10 33.58 56.00 58.95 140.85 138.70 101.41 105.08 48.15 64.69 70.76 70.76 66.79 66.79 43.33 61.72 101.16 47.59 57.61 68.35 46.45 63.21 68.43 67.09 72.22 59.36 68.43 73.12 87.71 75.39 44.21 57.02 63.72 139.43 47.01 37.39 57.98 57.01 55.76 54.26 52.79 101.47 42.76 57.70 30.62 106.60 109.34
56.14 28.00 22.73 42.83 102.91 79.42 29.94 33.67 29.94 47.42 21.71 41.28 80.68 72.78 72.13 120.84 54.70 39.94 47.73 81.37 96.21 21.49 0.00 111.87 61.04 137.66 113.82 129.38 106.90 144.65 102.62 146.35 116.31 110.58 53.70 77.21 79.96 157.66 155.57 119.78 123.27 69.64 85.32 77.88 77.88 73.65 73.65 44.37 65.10 107.21 26.11 36.15 89.71 60.61 69.31 87.38 76.94 81.35 68.94 87.38 92.09 108.04 76.78 61.85 78.43 58.58 145.06 58.84 57.46 79.36 78.36 77.16 75.71 74.27 112.58 46.19 78.10 42.55 122.16 127.41
104.91 94.48 92.40 98.88 73.24 43.44 81.95 83.66 81.95 90.67 121.61 136.03 80.12 89.26 90.11 57.09 57.56 151.16 64.48 39.72 56.13 101.81 111.87 0.00 51.44 27.62 1.97 18.62 5.32 44.20 37.47 45.34 34.02 40.33 79.62 84.65 81.60 66.71 65.59 57.77 57.37 94.55 76.38 35.31 35.31 39.45 39.45 70.31 51.39 21.43 127.17 136.43 89.67 56.44 44.15 60.50 35.04 30.54 43.03 60.50 60.01 75.53 48.85 123.78 101.27 73.72 44.80 54.79 77.61 88.94 88.08 89.55 91.41 93.38 6.02 66.91 74.29 71.32 36.25 58.00
70.39 43.60 43.88 59.30 73.80 23.56 31.58 32.60 31.59 44.55 70.29 85.62 63.74 65.97 66.28 77.68 6.36 100.82 13.31 23.66 58.59 54.58 61.04 51.44 0.00 76.64 53.41 68.45 46.76 89.11 53.88 90.67 64.31 62.12 45.84 65.00 64.40 106.60 104.81 77.24 79.55 68.44 64.05 16.85 16.85 12.64 12.64 19.22 10.55 46.81 75.90 85.41 76.10 23.20 8.63 54.34 18.12 21.16 11.49 54.34 57.76 78.57 24.39 87.85 78.19 32.25 85.07 16.04 46.29 69.52 68.30 68.71 69.31 70.02 53.01 15.47 57.59 25.26 69.86 82.76
132.40 118.04 119.11 126.50 96.00 62.91 107.97 107.61 107.97 111.16 145.58 158.47 106.13 115.95 116.84 74.39 82.96 177.34 89.94 59.69 80.15 128.86 137.66 27.62 76.64 0.00 25.93 9.03 32.93 44.58 60.71 44.72 51.95 60.71 107.22 110.98 107.68 68.31 68.06 75.49 73.81 121.45 101.88 59.83 59.83 64.08 64.08 94.60 74.33 33.34 150.97 159.69 114.78 83.97 68.55 85.95 61.78 56.77 69.59 85.95 84.72 97.35 67.71 151.25 127.65 93.39 23.38 81.95 105.14 115.10 114.32 115.90 117.89 119.97 30.04 91.81 100.60 98.25 51.15 72.92
106.51 96.44 94.31 100.61 73.93 45.20 83.90 85.62 83.90 92.54 123.57 137.97 81.33 90.62 91.48 57.09 59.52 153.10 66.45 41.49 56.97 103.69 113.82 1.97 53.41 25.93 0.00 16.91 7.13 42.79 38.11 43.88 33.90 40.58 81.29 85.93 82.83 65.52 64.44 57.82 57.28 95.96 77.50 37.27 37.27 41.41 41.41 72.27 53.32 22.31 129.13 138.39 90.74 58.24 46.10 61.59 36.98 32.50 44.97 61.59 60.97 76.11 50.59 125.37 102.57 75.55 43.73 56.68 79.22 90.19 89.34 90.84 92.73 94.72 5.94 68.87 75.56 73.22 35.82 57.77
123.37 110.46 110.50 117.50 87.94 56.22 99.58 99.88 99.59 104.52 137.91 151.31 97.35 107.04 107.93 67.54 74.73 168.94 81.71 52.81 71.75 120.12 129.38 18.62 68.45 9.03 16.91 0.00 23.94 41.92 52.37 42.40 44.61 52.97 98.19 102.14 98.89 65.93 65.39 68.55 67.18 112.50 93.21 51.74 51.74 55.99 55.99 86.73 66.78 27.53 143.36 152.26 106.21 75.03 60.55 77.26 53.09 48.21 60.98 77.26 76.18 89.52 61.25 142.22 118.81 86.91 29.67 73.16 96.11 106.30 105.50 107.06 109.02 111.08 21.10 83.75 91.75 89.55 44.50 66.68
99.67 90.05 87.24 93.57 69.47 40.54 76.96 79.15 76.96 86.96 117.03 131.76 75.37 84.30 85.13 55.01 52.78 146.08 59.67 36.77 52.11 96.57 106.90 5.32 46.76 32.93 7.13 23.94 0.00 46.34 33.99 47.61 32.47 37.74 74.34 79.79 76.83 67.99 66.71 55.57 55.51 89.51 71.79 31.01 31.01 35.04 35.04 65.77 47.35 22.28 122.62 131.98 85.17 51.13 39.76 55.99 29.98 25.69 37.98 55.99 55.75 72.01 45.98 118.54 96.39 70.32 49.51 49.56 72.35 84.13 83.25 84.68 86.51 88.43 6.93 62.23 69.46 66.13 35.48 56.53
121.34 132.49 122.78 120.36 69.31 86.84 115.47 121.46 115.44 132.08 158.16 174.55 87.80 99.78 100.85 41.33 94.29 181.53 100.58 83.06 59.36 129.97 144.65 44.20 89.11 44.58 42.79 41.92 46.34 0.00 44.00 1.75 29.50 37.87 100.25 93.54 89.47 24.01 23.55 42.86 39.55 106.08 82.12 75.64 75.64 79.19 79.19 108.23 92.15 64.50 163.87 173.81 92.33 84.19 83.74 68.36 71.00 68.64 78.31 68.36 64.95 68.44 92.28 139.05 109.02 116.09 67.52 86.01 97.02 96.50 96.15 98.08 100.49 102.99 39.46 103.97 84.18 102.11 24.08 36.65
77.97 94.39 80.20 76.37 35.84 62.01 74.65 83.67 74.60 98.40 118.09 135.82 46.71 57.81 58.83 24.65 57.45 138.24 62.55 58.69 19.45 86.59 102.62 37.47 53.88 60.71 38.11 52.37 33.99 44.00 0.00 45.75 14.50 8.36 56.25 52.08 48.36 55.14 53.11 24.59 26.16 63.88 41.84 46.44 46.44 48.29 48.29 71.36 60.61 55.32 123.80 134.08 54.28 42.21 51.75 26.28 37.56 38.44 42.41 26.28 24.25 38.07 66.85 96.16 68.50 85.28 81.40 45.74 53.04 55.75 55.15 56.91 59.14 61.48 32.35 66.55 41.99 60.42 20.10 29.01
123.07 134.08 124.49 122.11 70.88 88.13 117.14 123.05 117.12 133.54 159.80 176.14 89.49 101.48 102.56 42.80 95.88 183.26 102.19 84.36 61.07 131.70 146.35 45.34 90.67 44.72 43.88 42.40 47.61 1.75 45.75 0.00 31.25 39.60 102.00 95.23 91.16 23.64 23.34 44.34 40.98 107.79 83.80 77.09 77.09 80.67 80.67 109.81 93.61 65.45 165.51 175.43 93.95 85.90 85.23 70.08 72.56 70.15 79.91 70.08 66.65 69.94 93.58 140.78 110.69 117.49 67.50 87.69 98.77 98.18 97.84 99.77 102.18 104.68 40.71 105.56 85.90 103.81 25.83 37.99
92.20 106.44 94.09 90.87 44.91 68.08 87.76 95.54 87.73 108.68 131.01 148.26 59.80 71.37 72.42 23.29 68.67 152.46 74.36 64.46 31.42 100.82 116.31 34.02 64.31 51.95 33.90 44.61 32.47 29.50 14.50 31.25 0.00 9.57 70.75 65.37 61.47 42.44 40.57 24.14 23.38 77.57 54.48 53.89 53.89 56.59 56.59 82.74 69.52 54.73 136.74 146.91 66.01 55.70 60.66 39.69 46.68 46.00 52.91 39.69 36.83 45.69 73.31 110.20 81.46 94.29 74.28 58.42 67.53 68.74 68.25 70.10 72.42 74.84 28.05 78.13 55.58 73.86 5.85 24.07
83.47 102.74 88.07 82.91 35.54 69.22 82.85 92.02 82.81 106.66 126.31 144.13 50.43 62.16 63.22 17.76 65.78 145.73 70.91 65.79 21.96 94.10 110.58 40.33 62.12 60.71 40.58 52.97 37.74 37.87 8.36 39.60 9.57 0.00 62.97 56.07 52.11 47.08 45.01 18.06 18.82 68.41 45.03 53.99 53.99 56.08 56.08 79.70 68.59 59.83 132.02 142.32 56.44 50.36 59.70 30.56 45.49 45.96 50.64 30.56 27.45 36.64 74.20 101.25 72.02 93.33 82.54 54.06 59.59 59.33 58.87 60.75 63.10 65.55 34.64 74.91 46.45 68.54 13.89 21.16
25.90 59.17 31.99 20.20 49.24 69.00 35.90 52.23 35.81 73.48 73.69 93.38 27.50 22.96 22.84 69.57 42.34 83.98 40.25 68.32 44.67 33.58 53.70 79.62 45.84 107.22 81.29 98.19 74.34 100.25 56.25 102.00 70.75 62.97 0.00 25.17 27.06 108.76 106.57 68.33 72.10 23.48 31.70 56.92 56.92 54.19 54.19 47.59 56.15 85.40 78.92 89.33 38.11 25.24 52.70 35.20 49.08 54.61 43.56 35.20 39.83 54.35 70.23 44.59 33.68 70.58 122.10 30.78 3.82 28.57 27.37 26.87 26.45 26.26 77.67 43.73 24.41 25.03 76.28 76.42
30.37 84.32 56.61 36.56 29.64 86.16 60.98 77.05 60.89 98.03 97.98 117.77 5.82 6.57 7.67 56.10 63.15 102.62 62.78 84.60 34.20 56.00 77.21 84.65 65.00 110.98 85.93 102.14 79.79 93.54 52.08 95.23 65.37 56.07 25.17 0.00 4.20 96.60 94.35 54.60 58.60 12.90 11.85 71.59 71.59 70.04 70.04 71.06 75.53 95.88 103.00 113.27 12.94 41.83 69.98 25.81 61.87 66.83 59.01 25.81 28.64 33.98 88.57 46.12 16.67 93.42 129.30 48.96 22.19 4.66 3.55 4.92 7.07 9.48 81.06 66.71 10.39 48.98 69.91 62.90
34.48 85.88 58.92 40.05 25.61 84.96 62.45 78.22 62.37 98.95 100.49 120.24 1.68 10.76 11.86 51.90 62.96 106.27 63.05 83.24 30.18 58.95 79.96 81.60 64.40 107.68 82.83 98.89 76.83 89.47 48.36 91.16 61.47 52.11 27.06 4.20 0.00 92.40 90.15 50.40 54.40 17.10 7.65 70.05 70.05 68.72 68.72 71.58 74.87 93.48 105.60 115.93 11.89 41.20 68.94 22.08 60.13 64.93 57.77 22.08 24.66 30.08 87.59 50.31 20.15 93.60 126.34 48.42 23.75 7.43 6.80 8.64 11.02 13.53 77.85 67.09 7.58 49.87 65.92 58.70
126.39 148.87 135.12 128.12 68.43 107.77 129.75 137.97 129.71 150.76 173.15 190.63 90.80 103.15 104.25 40.50 111.08 192.35 116.79 104.01 64.45 140.85 157.66 66.71 106.60 68.31 65.52 65.93 67.99 24.01 55.14 23.64 42.44 47.08 108.76 96.60 92.40 0.00 2.25 42.00 38.00 109.50 84.75 95.02 95.02 98.13 98.13 125.16 111.18 87.67 178.88 189.11 92.16 97.35 102.42 74.07 88.75 87.43 95.27 74.07 69.77 65.83 113.18 142.67 110.23 135.74 90.86 100.62 105.17 98.59 98.55 100.54 103.04 105.63 61.39 120.56 88.74 115.56 36.76 33.71
124.14 146.96 133.02 125.90 66.20 106.32 127.74 136.08 127.70 149.03 171.16 188.69 88.55 100.90 102.00 38.25 109.24 190.18 114.90 102.57 62.23 138.70 155.57 65.59 104.81 68.06 64.44 65.39 66.71 23.55 53.11 23.34 40.57 45.01 106.57 94.35 90.15 2.25 0.00 39.75 35.75 107.25 82.50 93.41 93.41 96.47 96.47 123.31 109.51 86.65 176.88 187.13 89.93 95.32 100.74 71.85 87.00 85.78 93.45 71.85 67.54 63.61 111.72 140.42 107.99 134.12 90.78 98.65 102.97 96.34 96.30 98.30 100.79 103.38 60.18 118.70 86.49 113.51 34.95 31.46
84.48 115.43 97.05 86.98 27.12 86.60 94.02 105.10 93.96 121.37 137.21 155.81 48.80 61.15 62.25 1.58 80.10 152.31 84.44 83.27 23.73 101.41 119.78 57.77 77.24 75.49 57.82 68.55 55.57 42.86 24.59 44.34 24.14 18.06 68.33 54.60 50.40 42.00 39.75 0.00 4.00 67.50 42.75 70.98 70.98 72.68 72.68 93.58 84.70 77.76 142.85 153.30 50.80 61.84 75.93 33.13 61.83 63.00 65.96 33.13 28.54 25.65 91.42 100.68 68.52 109.16 98.19 66.87 64.60 56.66 56.58 58.58 61.07 63.66 51.90 88.64 46.95 79.35 24.40 8.33
88.47 118.38 100.54 90.87 30.98 87.97 97.21 107.96 97.15 123.86 140.49 158.97 52.80 65.15 66.25 2.55 82.63 156.08 87.17 84.57 27.45 105.08 123.27 57.37 79.55 73.81 57.28 67.18 55.51 39.55 26.16 40.98 23.38 18.82 72.10 58.60 54.40 38.00 35.75 4.00 0.00 71.50 46.75 72.57 72.57 74.46 74.46 96.25 86.69 77.79 146.14 156.58 54.70 64.89 77.87 36.93 63.69 64.55 68.18 36.93 32.39 29.26 92.90 104.68 72.48 111.28 96.74 69.70 68.39 60.65 60.57 62.57 65.07 67.66 51.42 91.33 50.92 82.57 22.71 4.36
18.02 80.70 51.06 27.12 42.23 90.98 58.13 74.83 58.04 96.28 91.05 110.82 18.71 6.37 5.27 69.00 65.47 91.70 63.71 89.90 46.73 48.15 69.64 94.55 68.44 121.45 95.96 112.50 89.51 106.08 63.88 107.79 77.57 68.41 23.48 12.90 17.10 109.50 107.25 67.50 71.50 0.00 24.75 77.57 77.57 75.41 75.41 71.03 78.92 103.95 95.74 105.74 21.63 46.16 74.58 37.88 68.56 73.85 64.41 37.88 41.14 46.29 92.71 33.24 10.25 94.05 138.78 52.70 22.22 11.79 11.40 9.49 7.16 4.93 91.42 67.21 21.98 48.46 82.29 75.80
42.01 89.22 63.65 46.73 18.44 83.32 65.79 80.91 65.71 101.12 105.38 125.02 6.07 18.41 19.51 44.25 63.36 113.04 64.29 81.31 23.07 64.69 85.32 76.38 64.05 101.88 77.50 93.21 71.79 82.12 41.84 83.80 54.48 45.03 31.70 11.85 7.65 84.75 82.50 42.75 46.75 24.75 0.00 67.87 67.87 66.98 66.98 73.18 74.33 89.50 110.62 121.03 13.54 41.20 67.72 15.95 57.67 62.11 56.30 15.95 17.70 23.22 86.36 57.95 27.00 94.46 121.18 48.43 28.05 14.38 14.06 16.02 18.49 21.05 72.30 68.49 7.55 52.37 58.75 51.05
