50
103.08 70.21 84.26 91.62 114.32 114.33 106.51 110.42 23.33 18.43 23.33 0.81 0.00 99.94 111.94 103.94 107.94 2.56 3.09 68.95 79.65 67.87 97.49 104.34 76.51 99.48 106.37 132.16 110.58 109.88 125.48 84.00 102.93 60.62 80.85 66.72 100.30 112.57 134.68 107.97 16.51 93.41 95.33 87.14 69.16 88.51 68.06 65.66 72.85 60.96
191.75 105.98 171.74 177.59 55.50 26.16 23.59 24.59 104.46 97.67 100.72 100.75 99.94 0.00 12.00 4.00 8.00 102.50 96.85 103.23 159.02 106.34 71.58 74.47 110.25 179.69 186.70 88.76 15.51 41.05 67.52 19.96 57.06 103.33 168.02 166.11 8.50 16.86 85.73 8.38 87.60 137.90 115.07 179.12 167.11 188.40 32.09 34.48 27.32 39.17
203.10 115.47 183.10 188.84 56.78 23.25 24.59 23.59 116.19 109.49 112.43 112.75 111.94 12.00 0.00 8.00 4.00 114.50 108.85 112.73 170.02 116.00 77.07 79.05 119.40 190.58 197.55 89.84 12.02 42.20 67.52 30.70 60.98 113.40 179.38 178.09 14.71 11.85 86.01 4.72 99.53 146.95 122.81 190.70 179.02 200.40 44.05 46.45 39.26 51.14
195.52 109.09 175.51 181.33 55.64 24.59 23.25 23.59 108.36 101.61 104.62 104.75 103.94 4.00 8.00 0.00 4.00 106.50 100.85 106.34 162.67 109.51 73.24 75.82 113.24 183.31 190.30 88.94 13.28 41.05 67.28 23.41 58.12 106.64 171.80 170.11 9.39 14.30 85.64 4.72 91.58 140.87 117.57 182.98 171.07 192.40 36.07 38.47 31.29 43.15
199.31 112.25 179.30 185.08 56.07 23.59 23.59 23.25 112.27 105.55 108.52 108.75 107.94 8.00 4.00 4.00 0.00 110.50 104.85 109.51 166.34 112.73 75.07 77.34 116.29 186.94 193.92 89.30 12.02 41.44 67.28 27.00 59.43 110.00 175.59 174.10 11.67 12.51 85.73 2.50 95.55 143.88 120.15 186.84 175.04 196.40 40.06 42.46 35.28 47.15
101.09 70.93 82.40 89.80 116.56 116.84 109.01 112.92 23.26 19.14 23.68 1.75 2.56 102.50 114.50 106.50 110.50 0.00 5.65 69.75 78.24 68.54 99.39 106.24 77.16 97.90 104.75 134.07 113.12 112.26 127.65 86.54 105.09 61.30 79.02 64.20 102.85 115.11 136.66 110.53 18.58 93.41 96.14 85.02 66.72 85.96 70.61 68.22 75.41 63.52
105.55 69.52 86.60 93.90 111.65 111.32 103.51 107.41 23.83 18.07 23.33 3.90 3.09 96.85 108.85 100.85 104.85 5.65 0.00 68.15 81.47 67.24 95.27 102.13 75.87 101.48 108.40 129.92 107.50 107.03 122.91 80.95 100.36 59.98 83.15 69.78 97.23 109.49 132.34 104.88 14.18 93.56 94.48 89.75 72.12 91.60 64.97 62.57 69.76 57.88
101.27 2.76 82.97 86.28 80.17 100.93 93.74 97.32 48.10 50.61 46.44 69.19 68.95 103.23 112.73 106.34 109.51 69.75 68.15 0.00 65.25 4.00 51.45 56.46 8.63 83.35 89.71 80.81 118.52 85.20 85.51 83.41 67.04 8.98 79.64 102.21 98.03 120.04 85.81 111.03 76.47 35.23 26.39 94.65 97.10 129.47 83.67 82.33 86.49 79.85
36.05 63.28 19.39 21.10 145.12 162.44 154.73 158.58 60.47 68.31 63.25 79.20 79.65 159.02 170.02 162.67 166.34 78.24 81.47 65.25 0.00 61.25 116.70 121.60 63.81 20.96 28.08 144.57 173.16 148.84 150.76 139.34 131.90 60.17 17.06 58.73 155.70 174.95 150.06 167.34 95.53 51.32 78.08 32.86 49.30 82.55 132.15 130.11 136.27 126.15
97.27 2.76 79.00 82.28 84.14 104.57 97.32 100.93 46.38 49.46 45.00 68.07 67.87 106.34 116.00 109.51 112.73 68.54 67.24 4.00 61.25 0.00 55.45 60.45 8.63 79.40 85.77 84.65 121.57 89.04 89.51 86.46 71.00 7.26 75.68 98.86 101.30 123.12 89.71 114.21 76.18 32.88 27.97 90.72 93.56 126.13 86.01 84.59 88.97 81.95
152.71 53.48 134.24 137.72 29.90 58.47 53.31 55.81 85.20 83.11 81.90 98.09 97.49 71.58 77.07 73.24 75.07 99.39 95.27 51.45 116.70 55.45 0.00 6.86 54.11 134.48 140.62 34.68 86.52 38.99 34.08 56.02 18.05 57.39 130.84 148.22 63.84 87.41 37.67 77.27 96.26 78.40 49.43 145.52 144.74 174.96 68.96 69.14 68.86 69.72
157.64 58.33 139.43 142.67 27.81 59.15 54.76 56.86 91.83 89.86 88.57 104.94 104.34 74.47 79.05 75.82 77.34 106.24 102.13 56.46 121.60 60.45 6.86 0.00 58.36 138.93 144.93 27.84 89.04 39.02 29.46 60.11 18.23 62.91 136.08 154.52 66.45 89.81 31.05 79.64 103.08 81.41 51.54 150.94 150.85 181.34 74.26 74.58 73.85 75.42
99.78 6.50 82.33 84.90 83.63 106.50 99.56 103.01 54.91 58.09 53.60 76.70 76.51 110.25 119.40 113.24 116.29 77.16 75.87 8.63 63.81 8.63 54.11 58.36 0.00 80.58 86.59 80.81 125.64 89.88 87.78 90.58 70.77 15.89 79.19 105.35 104.72 127.10 86.26 117.90 84.68 27.65 19.69 94.64 99.53 132.59 91.78 90.50 94.45 88.15
23.25 81.12 20.75 14.49 163.52 182.34 174.72 178.52 81.18 89.03 84.06 98.98 99.48 179.69 190.58 183.31 186.94 97.90 101.48 83.35 20.96 79.40 134.48 138.93 80.58 0.00 7.12 160.38 193.94 168.07 168.33 159.94 150.39 79.31 22.28 66.86 176.18 195.71 166.19 187.99 115.62 62.54 92.17 31.31 56.62 86.13 153.08 151.05 157.18 147.10
22.16 87.41 25.60 18.31 169.82 189.09 181.50 185.29 88.26 96.11 91.16 105.85 106.37 186.70 197.55 190.30 193.92 104.75 108.40 89.71 28.08 85.77 140.62 144.93 86.59 7.12 0.00 165.89 200.98 174.62 174.37 166.92 156.74 85.94 27.78 70.98 183.13 202.75 171.79 194.99 122.56 67.28 97.40 34.03 60.73 88.63 160.18 158.15 164.27 154.21
180.45 82.22 163.12 165.65 33.30 66.97 65.76 66.25 119.40 117.64 116.21 132.76 132.16 88.76 89.84 88.94 89.30 134.07 129.92 80.81 144.57 84.65 34.68 27.84 80.81 160.38 165.89 0.00 101.30 47.91 22.93 79.11 35.10 88.25 159.94 181.27 80.26 101.56 6.75 91.79 130.48 99.56 68.78 175.24 177.11 208.26 96.51 97.28 95.12 98.94
205.28 121.28 185.27 191.32 68.09 35.16 35.61 35.16 117.22 110.12 113.56 111.38 110.58 15.51 12.02 13.28 12.02 113.12 107.50 118.52 173.16 121.57 86.52 89.04 125.64 193.94 200.98 101.30 0.00 53.45 79.20 35.11 71.25 118.36 181.55 177.23 22.67 2.00 97.67 9.56 97.01 153.29 130.57 192.14 178.84 198.50 42.87 45.22 38.19 49.84
184.19 87.68 164.78 169.29 14.64 20.37 17.86 18.74 105.35 100.66 101.56 110.63 109.88 41.05 42.20 41.05 41.44 112.26 107.03 85.20 148.84 89.04 38.99 39.02 89.88 168.07 174.62 47.91 53.45 0.00 26.55 35.33 21.05 88.79 161.18 170.41 32.56 53.79 44.68 43.91 102.70 115.96 88.13 174.65 168.91 195.65 55.58 57.07 52.78 60.18
186.78 87.50 168.31 171.79 13.19 44.41 44.05 44.05 116.47 113.27 112.92 126.17 125.48 67.52 67.52 67.28 67.28 127.65 122.91 85.51 150.76 89.51 34.08 29.46 87.78 168.33 174.37 22.93 79.20 26.55 0.00 60.64 22.56 91.40 164.90 180.73 59.06 79.33 18.50 69.78 121.06 110.59 80.27 179.51 177.80 207.08 79.85 81.01 77.68 83.45
172.44 86.17 152.45 158.15 47.52 31.17 24.02 27.54 86.06 79.65 82.26 84.81 84.00 19.96 30.70 23.41 27.00 86.54 80.95 83.41 139.34 86.46 56.02 60.11 90.58 159.94 166.92 79.11 35.11 35.33 60.64 0.00 44.63 83.37 148.73 149.09 16.85 36.65 77.45 28.11 73.48 118.23 96.36 160.23 149.44 172.37 20.73 22.56 17.49 26.41
167.71 69.33 148.75 152.71 13.26 40.96 36.58 38.63 94.27 90.84 90.67 103.61 102.93 57.06 60.98 58.12 59.43 105.09 100.36 67.04 131.90 71.00 18.05 18.23 70.77 150.39 156.74 35.10 71.25 21.05 22.56 44.63 0.00 71.81 145.24 158.85 48.83 71.93 34.73 61.77 98.80 95.99 67.44 159.40 156.29 185.00 61.41 62.19 60.13 63.93
95.89 9.66 77.02 80.90 85.06 103.29 95.82 99.55 39.29 42.21 37.81 60.82 60.62 103.33 113.40 106.64 110.00 61.30 59.98 8.98 60.17 7.26 57.39 62.91 15.89 79.31 85.94 88.25 118.36 88.79 91.40 83.37 71.81 0.00 73.56 93.81 98.74 119.97 92.97 111.36 69.03 38.36 35.03 88.13 89.03 121.04 81.41 79.87 84.61 76.97
23.73 77.93 3.72 10.80 158.50 173.57 165.72 169.64 65.32 73.02 68.68 80.27 80.85 168.02 179.38 171.80 175.59 79.02 83.15 79.64 17.06 75.68 130.84 136.08 79.19 22.28 27.78 159.94 181.55 161.18 164.90 148.73 145.24 73.56 0.00 45.33 165.39 183.41 165.23 176.40 97.30 68.35 94.47 15.88 35.25 67.02 139.52 137.35 143.89 133.12
55.08 101.58 46.15 52.75 171.62 178.17 170.19 174.18 65.07 70.10 68.85 65.92 66.72 166.11 178.09 170.11 174.10 64.20 69.78 102.21 58.73 98.86 148.22 154.52 105.35 66.86 70.98 181.27 177.23 170.41 180.73 149.09 158.85 93.81 45.33 0.00 165.77 179.21 185.44 174.27 81.57 104.52 124.04 37.86 10.25 27.26 134.53 132.14 139.31 127.47
189.08 100.76 169.10 174.72 47.00 19.01 15.28 16.78 102.90 96.47 99.10 101.11 100.30 8.50 14.71 9.39 11.67 102.85 97.23 98.03 155.70 101.30 63.84 66.45 104.72 176.18 183.13 80.26 22.67 32.56 59.06 16.85 48.83 98.74 165.39 165.77 0.00 23.62 77.24 13.60 89.00 132.29 108.49 177.02 166.24 188.78 33.96 36.22 29.49 40.71
207.14 122.79 187.13 193.16 68.41 35.10 36.00 35.33 119.13 112.05 115.46 113.37 112.57 16.86 11.85 14.30 12.51 115.11 109.49 120.04 174.95 123.12 87.41 89.81 127.10 195.71 202.75 101.56 2.00 53.79 79.33 36.65 71.93 119.97 183.41 179.21 23.62 0.00 97.82 10.17 99.01 154.75 131.81 194.04 180.81 200.49 44.83 47.19 40.14 51.81
186.01 87.35 168.45 171.16 30.40 62.90 62.39 62.52 122.86 120.73 119.57 135.30 134.68 85.73 86.01 85.64 85.73 136.66 132.34 85.81 150.06 89.71 37.67 31.05 86.26 166.19 171.79 6.75 97.67 44.68 18.50 77.45 34.73 92.97 165.23 185.44 77.24 97.82 0.00 88.23 132.20 105.74 74.92 180.42 181.55 212.32 95.65 96.58 93.95 98.54
200.12 113.78 180.11 185.95 58.55 26.06 26.06 25.75 112.82 106.00 109.08 108.78 107.97 8.38 4.72 4.72 2.50 110.53 104.88 111.03 167.34 114.21 77.27 79.64 117.90 187.99 194.99 91.79 9.56 43.91 69.78 28.11 61.77 111.36 176.40 174.27 13.60 10.17 88.23 0.00 95.32 145.52 122.05 187.50 175.37 196.36 39.95 42.35 35.15 47.05
119.59 78.19 100.74 108.06 109.05 104.51 96.97 100.73 36.64 29.65 35.26 17.15 16.51 87.60 99.53 91.58 95.55 18.58 14.18 76.47 95.53 76.18 96.26 103.08 84.68 115.62 122.56 130.48 97.01 102.70 121.06 73.48 98.80 69.03 97.30 81.57 89.00 99.01 132.20 95.32 0.00 104.65 102.30 103.60 84.82 101.53 55.53 53.15 60.29 48.49
84.57 32.49 70.65 70.81 108.30 133.39 126.65 130.00 70.15 75.60 70.23 93.40 93.41 137.90 146.95 140.87 143.88 93.41 93.56 35.23 51.32 32.88 78.40 81.41 27.65 62.54 67.28 99.56 153.29 115.96 110.59 118.23 95.99 38.36 68.35 104.52 132.29 154.75 105.74 145.52 104.65 0.00 30.81 84.18 96.64 130.72 118.84 117.45 121.71 114.83
113.21 25.39 97.29 98.76 79.05 106.79 100.72 103.72 74.32 77.01 72.79 95.58 95.33 115.07 122.81 117.57 120.15 96.14 94.48 26.39 78.08 27.97 49.43 51.54 19.69 92.17 97.40 68.78 130.57 88.13 80.27 96.36 67.44 35.03 94.47 124.04 108.49 131.81 74.92 122.05 102.30 30.81 0.00 110.27 117.71 151.18 101.46 100.57 103.39 98.96
17.78 93.07 13.67 16.91 172.65 186.19 178.26 182.22 74.95 82.26 78.58 86.46 87.14 179.12 190.70 182.98 186.84 85.02 89.75 94.65 32.86 90.72 145.52 150.94 94.64 31.31 34.03 175.24 192.14 174.65 179.51 160.23 159.40 88.13 15.88 37.86 177.02 194.04 180.42 187.50 103.60 84.18 110.27 0.00 27.83 54.84 149.60 147.35 154.12 142.95
45.31 96.23 35.95 42.50 169.25 177.76 169.76 173.76 63.94 69.83 67.78 68.39 69.16 167.11 179.02 171.07 175.04 66.72 72.12 97.10 49.30 93.56 144.74 150.85 99.53 56.62 60.73 177.11 178.84 168.91 177.80 149.44 156.29 89.03 35.25 10.25 166.24 180.81 181.55 175.37 84.82 96.64 117.71 27.83 0.00 34.07 135.98 133.62 140.71 129.00
68.67 128.84 66.68 71.66 197.60 202.23 194.31 198.27 90.78 94.99 94.44 87.70 88.51 188.40 200.40 192.40 196.40 85.96 91.60 129.47 82.55 126.13 174.96 181.34 132.59 86.13 88.63 208.26 198.50 195.65 207.08 172.37 185.00 121.04 67.02 27.26 188.78 200.49 212.32 196.36 101.53 130.72 151.18 54.84 34.07 0.00 156.40 154.01 161.20 149.31
163.19 86.38 143.22 149.53 66.66 51.19 44.51 47.80 74.66 67.40 71.08 68.87 68.06 32.09 44.05 36.07 40.06 70.61 64.97 83.67 132.15 86.01 68.96 74.26 91.78 153.08 160.18 96.51 42.87 55.58 79.85 20.73 61.41 81.41 139.52 134.53 33.96 44.83 95.65 39.95 55.53 118.84 101.46 149.60 135.98 156.40 0.00 2.40 4.80 7.10
161.00 85.02 141.05 147.38 67.84 53.27 46.47 49.83 72.42 65.13 68.85 66.47 65.66 34.48 46.45 38.47 42.46 68.22 62.57 82.33 130.11 84.59 69.14 74.58 90.50 151.05 158.15 97.28 45.22 57.07 81.01 22.56 62.19 79.87 137.35 132.14 36.22 47.19 96.58 42.35 53.15 117.45 100.57 147.35 133.62 154.01 2.40 0.00 7.20 4.70
167.58 89.22 147.60 153.84 64.49 47.14 40.74 43.87 79.17 71.98 75.56 73.66 72.85 27.32 39.26 31.29 35.28 75.41 69.76 86.49 136.27 88.97 68.86 73.85 94.45 157.18 164.27 95.12 38.19 52.78 77.68 17.49 60.13 84.61 143.89 139.31 29.49 40.14 93.95 35.15 60.29 121.71 103.39 154.12 140.71 161.20 4.80 7.20 0.00 11.90
156.74 82.51 136.81 143.21 70.34 57.40 50.42 53.88 68.06 60.70 64.53 61.77 60.96 39.17 51.14 43.15 47.15 63.52 57.88 79.85 126.15 81.95 69.72 75.42 88.15 147.10 154.21 98.94 49.84 60.18 83.45 26.41 63.93 76.97 133.12 127.47 40.71 51.81 98.54 47.05 48.49 114.83 98.96 142.95 129.00 149.31 7.10 4.70 11.90 0.00

