90
66.83 66.13 71.48 64.28 62.08 64.39 63.49 47.91 35.76 35.86 0.00 15.46 113.94 25.54 12.19 19.69 19.69 17.41 15.14 23.91 88.10 69.27 67.34 64.07 102.19 99.33 17.81 14.96 59.91 93.04 90.89 69.71 66.80 111.70 113.71 104.76 34.95 82.77 87.03 80.14 95.79 97.14 107.61 25.87 33.06 34.10 59.33 57.17 79.88 92.21 111.50 105.47 61.69 73.13 63.89 90.98 21.81 68.12 83.45 56.93 100.22 105.00 92.72 106.05 81.94 86.19 64.58 70.42 16.35 79.22 90.35 79.53 92.34 107.40 88.09 10.23 22.13 29.47 93.11 87.01 118.50 50.97 75.41 82.80 75.83 76.86 85.45 102.15 111.74 105.29
72.20 70.44 75.41 65.82 66.97 68.48 66.31 43.25 26.39 44.30 15.46 0.00 108.53 10.70 4.52 5.54 5.54 4.60 5.38 34.88 85.08 79.28 75.17 74.79 101.21 98.74 13.70 21.53 69.51 91.59 106.33 80.85 77.54 104.58 106.50 97.50 46.44 71.36 75.01 93.09 104.27 112.29 122.95 11.36 39.60 39.92 66.76 64.66 90.79 102.75 126.96 120.76 68.86 81.88 75.35 91.61 32.86 83.57 98.88 68.14 98.15 102.40 107.98 121.27 94.69 99.11 78.36 84.83 26.63 69.73 83.85 91.64 105.29 122.82 98.75 5.24 17.19 43.61 81.98 75.00 113.26 59.31 90.68 98.15 90.89 91.99 100.85 117.57 127.07 120.69
74.23 69.71 66.52 60.29 73.34 69.39 64.96 66.11 82.50 149.79 113.94 108.53 0.00 101.63 112.23 111.41 111.41 112.37 113.90 103.07 29.32 99.20 86.41 102.52 32.56 35.53 97.14 100.49 95.48 32.69 175.33 181.59 179.25 13.70 14.20 17.22 103.62 55.21 58.47 187.76 209.51 188.85 193.68 100.44 90.01 88.04 84.82 85.37 191.77 204.32 191.16 193.35 83.37 92.07 107.18 44.61 103.66 156.70 162.50 104.10 26.33 21.55 182.89 195.20 190.04 193.54 170.53 172.62 103.67 45.98 25.33 189.35 199.22 190.26 200.12 110.07 92.76 115.05 49.64 58.28 4.82 164.90 151.33 158.93 147.14 149.02 162.99 185.88 197.82 189.86
73.09 70.62 75.20 64.22 67.66 68.57 65.58 38.37 19.36 54.35 25.54 10.70 101.63 0.00 15.16 10.46 10.46 12.23 14.70 41.20 79.95 83.40 77.75 79.52 97.18 95.01 15.74 27.17 73.50 87.39 116.26 91.26 87.88 96.70 98.56 89.60 52.49 61.47 64.84 103.76 113.88 122.67 133.13 1.20 42.79 42.60 69.25 67.26 101.13 112.98 136.80 131.01 71.12 85.00 80.65 88.80 39.38 93.47 108.34 73.37 93.45 97.30 118.25 131.59 105.34 109.78 89.06 95.47 33.32 60.84 76.55 102.21 115.96 132.82 109.01 15.56 16.71 51.73 72.16 64.84 106.41 69.15 99.74 107.38 99.58 100.77 110.24 127.57 137.27 130.76
73.23 71.76 76.86 67.86 68.11 69.85 68.01 46.59 30.47 39.86 12.19 4.52 112.23 15.16 0.00 7.50 7.50 5.24 3.40 33.80 88.27 78.84 75.46 74.08 103.98 101.42 15.99 21.34 69.18 94.45 102.66 76.33 73.03 108.57 110.50 101.50 45.30 75.83 79.51 88.61 99.92 108.26 119.09 15.86 40.01 40.54 67.13 65.01 86.28 98.26 123.33 116.84 69.33 81.89 74.36 93.98 31.72 79.94 95.52 67.22 101.16 105.54 104.04 117.30 90.19 94.62 73.96 80.54 25.58 74.01 87.71 87.12 100.80 119.09 94.25 3.29 20.00 41.32 86.44 79.51 116.93 54.92 87.58 94.94 88.02 89.06 97.54 113.84 123.18 116.90
77.52 75.64 80.55 70.63 72.25 73.66 71.32 46.92 28.91 44.19 19.69 5.54 111.41 10.46 7.50 0.00 0.00 2.44 5.20 40.33 88.78 84.82 80.67 80.31 105.36 102.99 18.76 27.07 75.05 95.66 110.03 81.36 77.89 106.86 108.74 99.77 51.88 71.88 75.13 94.48 103.47 115.36 126.34 11.52 45.11 45.38 72.25 70.15 91.14 102.86 130.72 124.03 74.33 87.41 80.84 96.15 38.29 87.34 103.00 73.63 102.04 106.14 111.23 124.45 95.96 100.46 80.33 87.23 32.07 71.25 86.48 92.58 106.64 126.42 98.93 9.93 21.81 48.61 82.58 75.15 116.17 58.84 95.08 102.44 95.50 96.55 105.03 121.18 130.41 124.20
77.52 75.64 80.55 70.63 72.25 73.66 71.32 46.92 28.91 44.19 19.69 5.54 111.41 10.46 7.50 0.00 0.00 2.44 5.20 40.33 88.78 84.82 80.67 80.31 105.36 102.99 18.76 27.07 75.05 95.66 110.03 81.36 77.89 106.86 108.74 99.77 51.88 71.88 75.13 94.48 103.47 115.36 126.34 11.52 45.11 45.38 72.25 70.15 91.14 102.86 130.72 124.03 74.33 87.41 80.84 96.15 38.29 87.34 103.00 73.63 102.04 106.14 111.23 124.45 95.96 100.46 80.33 87.23 32.07 71.25 86.48 92.58 106.64 126.42 98.93 9.93 21.81 48.61 82.58 75.15 116.17 58.84 95.08 102.44 95.50 96.55 105.03 121.18 130.41 124.20
76.76 75.02 80.01 70.40 71.53 73.07 70.91 47.45 29.95 42.15 17.41 4.60 112.37 12.23 5.24 2.44 2.44 0.00 2.77 38.64 89.32 83.40 79.56 78.78 105.62 103.19 18.29 25.67 73.67 95.98 107.61 79.21 75.77 108.08 109.97 100.99 50.18 73.70 77.06 92.18 101.66 112.92 123.90 13.20 44.00 44.37 71.17 69.06 89.03 100.80 128.30 121.59 73.30 86.18 79.19 96.14 36.58 84.93 100.63 72.02 102.47 106.65 108.79 122.01 93.67 98.16 77.95 84.81 30.38 72.74 87.54 90.34 104.34 124.00 96.86 7.99 21.70 46.52 84.38 77.07 117.11 56.91 92.77 100.10 93.25 94.27 102.67 118.75 127.97 121.77
76.42 74.86 79.93 70.69 71.26 72.94 70.99 48.61 31.68 39.66 15.14 5.38 113.90 14.70 3.40 5.20 5.20 2.77 0.00 37.19 90.42 82.24 78.80 77.48 106.43 103.93 18.60 24.70 72.57 96.84 104.97 76.60 73.19 109.87 111.79 102.79 48.68 76.06 79.52 89.45 99.36 110.18 121.20 15.60 43.31 43.81 70.46 68.34 86.44 98.27 125.67 118.88 72.64 85.26 77.74 96.66 35.11 82.31 98.10 70.61 103.45 107.73 106.07 119.28 90.95 95.44 75.18 82.04 28.98 74.82 89.20 87.67 101.62 121.34 94.31 6.64 22.36 44.49 86.73 79.53 118.63 54.51 90.34 97.62 90.91 91.91 100.16 116.09 125.26 119.09
44.92 45.22 50.70 46.56 40.80 43.77 44.31 41.45 39.89 52.94 23.91 34.88 103.07 41.20 33.80 40.33 40.33 38.64 37.19 0.00 74.83 45.39 43.82 40.35 85.69 82.44 25.94 14.04 36.01 77.44 81.54 79.27 77.35 103.61 105.69 97.15 11.55 83.96 89.32 84.73 108.83 91.46 99.65 40.87 13.35 15.22 36.15 34.00 89.32 101.86 101.09 98.24 38.61 49.30 40.56 72.94 2.11 59.48 71.42 33.42 85.14 90.46 86.12 99.42 86.98 90.55 67.56 70.40 8.26 76.89 82.16 86.35 96.31 98.08 97.66 30.68 27.29 13.71 93.15 89.24 107.25 66.55 61.56 69.58 60.32 61.74 72.95 92.99 103.92 96.61
45.57 40.82 38.21 30.98 44.23 40.33 35.70 41.87 60.68 123.76 88.10 85.08 29.32 79.95 88.27 88.78 88.78 89.32 90.42 74.83 0.00 70.89 57.99 73.76 19.62 19.25 72.48 73.86 66.49 10.82 146.06 153.93 151.80 34.78 36.68 30.91 74.59 51.72 57.23 159.23 182.67 159.53 164.44 78.76 61.57 59.64 55.75 56.20 164.04 176.60 162.11 164.07 54.43 64.27 78.35 21.59 75.60 127.40 133.29 74.96 13.89 17.36 153.58 165.90 161.56 164.94 141.94 143.70 76.28 38.87 20.52 161.16 170.53 161.09 172.39 85.72 68.29 86.29 51.98 57.04 32.97 138.64 122.12 129.77 118.02 119.90 133.83 156.67 168.58 160.64
25.41 30.41 32.74 42.37 28.08 31.40 36.97 63.27 74.33 93.00 69.27 79.28 99.20 83.40 78.84 84.82 84.82 83.40 82.24 45.39 70.89 0.00 12.91 6.54 70.66 66.97 67.74 57.76 9.91 66.83 79.32 108.38 107.92 105.58 107.52 101.03 34.52 105.05 111.25 106.30 139.86 94.68 96.94 82.74 40.65 41.06 17.88 18.92 117.10 128.71 92.90 97.24 17.86 8.45 10.40 56.25 47.49 65.27 65.87 13.81 74.19 79.87 88.55 99.45 108.90 110.96 89.92 87.76 53.38 93.82 87.59 110.90 115.39 92.76 124.78 75.62 67.01 44.32 111.17 111.11 101.96 103.90 55.02 61.76 49.90 51.80 65.85 88.86 100.85 92.86
12.52 17.58 19.89 29.80 15.73 18.72 24.40 53.07 66.30 95.08 67.34 75.17 86.41 77.75 75.46 80.67 80.67 79.56 78.80 43.82 57.99 12.91 0.00 16.50 58.50 54.80 62.55 54.13 11.40 54.17 90.84 114.43 113.55 92.67 94.61 88.14 34.81 93.43 99.66 114.19 145.68 105.71 108.76 76.96 35.57 35.36 8.50 10.53 123.63 135.61 105.23 108.86 6.88 8.14 21.25 44.00 45.82 75.21 77.53 20.48 61.65 67.36 99.60 110.97 116.76 119.18 97.32 96.20 50.99 81.85 74.79 118.17 123.95 104.81 131.57 72.17 61.05 46.67 99.09 99.51 89.24 107.23 66.49 73.60 61.70 63.60 77.70 100.75 112.75 104.75
28.29 32.93 36.10 44.09 29.85 33.55 38.77 62.23 71.74 86.75 64.07 74.79 102.52 79.52 74.08 80.31 80.31 78.78 77.48 40.35 73.76 6.54 16.50 0.00 75.00 71.30 63.79 53.28 8.00 70.51 74.38 101.84 101.38 108.21 110.19 103.35 29.13 104.99 111.13 99.94 133.32 89.39 92.26 78.93 37.16 37.84 18.56 18.88 110.60 122.24 88.81 92.39 19.42 14.49 4.75 60.50 42.46 59.41 61.04 7.52 78.06 83.79 83.27 94.51 102.54 104.66 83.48 81.48 48.51 94.22 89.51 104.46 109.16 88.33 118.29 70.90 63.43 38.21 111.62 110.99 105.49 97.47 50.02 57.10 45.20 47.10 61.20 84.25 96.25 88.25
47.57 44.13 39.57 39.14 48.51 44.59 42.02 58.82 78.24 137.10 102.19 101.21 32.56 97.18 103.98 105.36 105.36 105.62 106.43 85.69 19.62 70.66 58.50 75.00 0.00 3.70 88.00 87.40 68.93 9.86 149.28 164.71 162.95 43.73 45.08 42.79 82.98 70.60 75.83 168.08 194.52 163.87 167.25 96.01 72.41 70.67 59.11 60.23 174.63 187.09 163.56 167.32 57.14 62.81 79.75 14.51 86.83 132.60 136.02 78.06 7.52 11.01 157.79 169.39 170.52 173.54 150.77 151.37 88.69 58.00 37.57 170.80 178.83 163.29 182.91 101.19 84.07 95.45 69.62 75.63 33.73 151.56 124.95 132.10 120.20 122.10 136.20 159.25 171.25 163.25
43.90 40.51 35.90 35.89 44.92 41.01 38.59 56.71 76.22 134.08 99.33 98.74 35.53 95.01 101.42 102.99 102.99 103.19 103.93 82.44 19.25 66.97 54.80 71.30 3.70 0.00 85.43 84.49 65.24 8.60 145.58 161.36 159.65 46.17 47.62 44.77 79.53 70.84 76.24 164.57 191.27 160.19 163.55 93.84 69.20 67.49 55.46 56.59 171.26 183.71 159.86 163.63 53.47 59.13 76.05 10.81 83.63 128.94 132.32 74.38 9.52 14.07 154.10 165.70 167.02 170.02 147.28 147.81 85.61 58.07 38.38 167.36 175.29 159.59 179.53 98.58 81.57 92.03 70.42 76.04 36.97 148.47 121.25 128.40 116.50 118.40 132.50 155.55 167.55 159.55
58.83 56.88 61.79 52.14 53.52 54.90 52.62 31.10 18.14 53.03 17.81 13.70 97.14 15.74 15.99 18.76 18.76 18.29 18.60 25.94 72.48 67.74 62.55 63.79 88.00 85.43 0.00 12.06 57.85 78.48 104.28 87.51 84.59 94.28 96.27 87.29 36.97 65.25 69.74 97.64 113.24 112.14 121.75 15.21 27.23 27.21 54.06 52.02 97.68 110.01 124.50 119.91 56.05 69.60 64.92 78.06 24.27 81.58 95.39 57.64 85.25 89.69 107.32 120.74 99.50 103.68 81.70 86.94 18.57 61.41 73.07 97.25 109.80 120.92 105.89 13.25 4.43 37.62 75.48 69.70 101.79 68.24 86.21 94.05 85.55 86.85 97.14 115.71 125.96 119.09
52.45 51.45 56.74 49.32 47.53 49.66 48.57 35.19 28.06 49.94 14.96 21.53 100.49 27.17 21.34 27.07 27.07 25.67 24.70 14.04 73.86 57.76 54.13 53.28 87.40 84.49 12.06 0.00 48.01 78.36 92.90 81.45 78.92 99.20 101.24 92.40 25.38 74.35 79.27 89.75 109.06 101.44 110.60 26.83 18.82 19.57 45.84 43.70 91.67 104.18 112.95 108.90 48.07 60.57 53.98 76.03 12.26 70.33 83.65 46.73 85.65 90.55 96.44 109.85 91.78 95.75 73.20 77.59 6.54 68.93 77.67 90.18 101.76 109.54 99.99 18.06 14.20 25.66 84.16 79.22 104.95 64.78 74.29 82.18 73.53 74.85 85.35 104.36 114.84 107.82
21.51 25.77 29.50 36.40 22.32 26.16 31.15 54.39 64.63 85.31 59.91 69.51 95.48 73.50 69.18 75.05 75.05 73.67 72.57 36.01 66.49 9.91 11.40 8.00 68.93 65.24 57.85 48.01 0.00 63.85 80.44 103.28 102.49 100.75 102.74 95.76 25.63 97.00 103.15 102.80 134.61 94.95 98.57 72.84 30.75 31.17 10.83 10.93 112.39 124.32 95.68 98.50 12.11 13.71 12.08 54.44 38.10 64.06 67.31 9.22 71.53 77.28 88.86 100.52 105.36 107.78 85.96 84.80 43.85 86.21 81.77 106.82 112.55 94.90 120.29 65.94 57.11 36.55 103.62 103.01 98.59 96.93 56.17 63.57 51.72 53.61 67.65 90.65 102.63 94.65
42.36 38.25 34.43 31.23 42.32 38.32 34.86 49.02 68.41 128.22 93.04 91.59 32.69 87.39 94.45 95.66 95.66 95.98 96.84 77.44 10.82 66.83 54.17 70.51 9.86 8.60 78.48 78.36 63.85 0.00 144.23 156.68 154.79 41.40 43.07 38.92 75.58 62.53 68.03 160.75 186.15 158.35 162.41 86.21 64.10 62.29 53.50 54.35 166.68 179.19 159.33 162.29 51.78 59.50 75.23 12.42 78.47 126.66 131.15 72.77 7.89 13.58 152.32 164.26 163.15 166.31 143.43 144.47 79.97 49.68 30.73 163.18 171.72 158.72 174.99 91.71 74.49 87.83 62.57 67.83 35.16 142.82 120.00 127.40 115.53 117.43 131.49 154.50 166.48 158.49
101.94 106.00 109.94 115.15 102.10 106.09 110.37 121.97 120.83 81.54 90.89 106.33 175.33 116.26 102.66 110.03 110.03 107.61 104.97 81.54 146.06 79.32 90.84 74.38 149.28 145.58 104.28 92.90 80.44 144.23 0.00 64.50 67.18 179.28 181.33 173.62 75.28 165.38 170.83 49.53 89.75 16.69 18.50 116.47 91.03 92.92 90.75 90.03 67.16 73.49 20.74 18.06 92.45 87.67 69.64 134.77 82.32 22.80 13.53 71.46 151.95 157.70 11.18 20.14 51.63 50.38 44.25 34.90 86.52 157.53 158.89 57.39 51.24 16.64 71.13 101.11 107.08 67.92 174.27 170.74 178.68 80.05 24.35 17.95 29.51 27.64 14.11 11.47 22.74 15.10
120.52 122.26 127.61 125.62 117.67 121.23 122.84 116.61 105.33 37.51 69.71 80.85 181.59 91.26 76.33 81.36 81.36 79.21 76.60 79.27 153.93 108.38 114.43 101.84 164.71 161.36 87.51 81.45 103.28 156.68 64.50 0.00 4.12 180.64 182.68 173.82 82.26 151.96 155.82 18.89 31.50 57.25 70.84 92.08 92.62 94.48 109.45 107.67 10.22 22.74 80.98 67.22 111.94 115.97 98.44 151.47 78.37 53.62 68.78 95.10 164.41 169.74 57.32 65.87 18.69 23.19 21.78 29.92 77.91 148.92 159.12 12.84 28.62 74.73 18.55 76.97 91.82 69.58 162.47 155.81 185.93 25.22 70.57 72.06 75.77 75.07 71.20 70.72 73.39 71.39
119.26 120.85 126.23 123.83 116.26 119.76 121.19 114.01 102.30 33.86 66.80 77.54 179.25 87.88 73.03 77.89 77.89 75.77 73.19 77.35 151.80 107.92 113.55 101.38 162.95 159.65 84.59 78.92 102.49 154.79 67.18 4.12 0.00 178.05 180.09 171.20 80.86 148.77 152.54 22.83 32.14 60.60 74.20 88.72 90.70 92.52 108.33 106.50 13.26 25.42 84.14 70.62 110.83 115.37 98.11 149.86 76.36 55.13 70.81 94.50 162.48 167.76 60.40 69.36 22.76 27.29 23.60 32.35 75.62 145.97 156.55 16.96 32.74 77.93 21.31 73.78 88.93 68.17 159.31 152.54 183.63 21.17 72.01 73.92 77.05 76.44 73.26 73.80 76.86 74.62
80.20 75.33 72.96 64.51 78.43 74.66 69.63 64.04 78.20 147.31 111.70 104.58 13.70 96.70 108.57 106.86 106.86 108.08 109.87 103.61 34.78 105.58 92.67 108.21 43.73 46.17 94.28 99.20 100.75 41.40 179.28 180.64 178.05 0.00 2.08 7.10 105.67 44.52 46.92 188.13 207.48 192.05 197.75 95.54 91.07 89.07 89.93 90.17 190.86 203.36 196.01 197.17 88.80 99.05 112.73 53.81 103.92 159.67 166.81 108.90 36.65 32.99 186.22 198.87 190.30 194.02 171.08 173.91 103.12 37.47 21.56 189.14 199.85 194.69 199.18 106.72 89.86 116.33 37.54 46.74 16.75 162.52 155.68 163.48 151.86 153.72 167.50 190.12 201.94 194.06
82.15 77.29 74.88 66.53 80.42 76.64 71.64 66.08 80.11 149.30 113.71 106.50 14.20 98.56 110.50 108.74 108.74 109.97 111.79 105.69 36.68 107.52 94.61 110.19 45.08 47.62 96.27 101.24 102.74 43.07 181.33 182.68 180.09 2.08 0.00 9.00 107.74 45.73 47.90 190.19 209.47 194.12 199.80 97.40 93.15 91.15 91.93 92.18 192.90 205.40 198.03 199.23 90.78 100.95 114.72 55.46 106.00 161.74 168.85 110.91 38.11 34.25 188.29 200.93 192.37 196.09 173.15 175.99 105.18 39.08 23.61 191.20 201.92 196.73 201.22 108.67 91.84 118.41 38.39 47.72 16.72 164.50 157.72 165.52 153.89 155.75 169.53 192.17 203.99 196.11
75.62 70.64 68.66 59.37 73.50 69.83 64.61 57.21 71.12 140.32 104.76 97.50 17.22 89.60 101.50 99.77 99.77 100.99 102.79 97.15 30.91 101.03 88.14 103.35 42.79 44.77 87.29 92.40 95.76 38.92 173.62 173.82 171.20 7.10 9.00 0.00 99.57 38.43 41.37 181.52 200.51 186.15 192.11 88.45 84.77 82.77 84.92 85.04 184.04 196.53 190.63 191.44 83.93 94.81 107.80 51.27 97.40 153.73 161.29 103.68 35.38 32.70 180.35 193.09 183.68 187.43 164.53 167.52 96.44 30.60 15.00 182.44 193.29 189.17 192.35 99.67 82.87 110.01 32.42 41.18 21.35 155.53 150.18 158.05 146.51 148.35 162.04 184.55 196.32 188.47
38.50 40.00 45.37 44.38 35.42 38.98 40.97 46.79 49.13 60.28 34.95 46.44 103.62 52.49 45.30 51.88 51.88 50.18 48.68 11.55 74.59 34.52 34.81 29.13 82.98 79.53 36.97 25.38 25.63 75.58 75.28 82.26 80.86 105.67 107.74 99.57 0.00 90.59 96.25 85.18 112.88 86.76 93.70 52.09 15.79 17.64 28.12 26.12 91.99 104.36 93.97 92.66 30.67 39.27 29.07 69.37 13.60 54.33 64.10 22.00 83.45 89.01 81.09 94.11 87.59 90.73 67.85 69.12 19.81 82.28 84.63 87.83 96.17 91.52 100.20 42.21 37.75 12.69 99.14 96.16 107.52 72.74 53.60 61.72 51.55 53.13 65.36 86.59 97.97 90.36
82.05 77.04 77.85 64.56 77.76 75.37 69.64 44.04 47.11 115.65 82.77 71.36 55.21 61.47 75.83 71.88 71.88 73.70 76.06 83.96 51.72 105.05 93.43 104.99 70.60 70.84 65.25 74.35 97.00 62.53 165.38 151.96 148.77 44.52 45.73 38.43 90.59 0.00 6.25 162.87 175.35 175.29 183.58 60.50 74.85 73.09 87.19 86.36 162.00 174.07 184.51 182.20 87.31 101.40 108.55 72.14 83.38 143.44 154.65 102.56 63.55 63.81 170.04 183.36 164.69 168.91 146.93 151.84 80.09 13.03 33.76 162.24 175.04 181.83 170.04 75.00 61.29 97.66 10.73 6.09 59.64 130.58 144.19 152.31 141.88 143.53 155.95 176.80 187.85 180.47
