130
111.02 106.20 76.97 99.05 52.91 107.65 110.31 111.73 120.19 37.42 0.00 169.43 159.40 34.49 35.54 9.73 36.35 65.55 52.85 60.47 42.35 175.11 181.09 180.50 27.23 74.38 40.28 67.21 19.30 22.42 151.78 123.63 42.29 43.99 12.10 62.89 42.15 58.75 55.43 58.75 62.95 126.37 124.60 72.20 74.83 65.23 65.23 29.16 19.89 90.59 78.42 77.34 140.49 91.12 26.48 99.25 119.23 117.24 67.90 62.22 156.57 108.31 179.27 158.39 172.95 146.53 183.20 136.34 183.54 151.02 143.37 84.25 89.86 88.71 182.62 178.32 139.02 142.64 78.77 100.51 116.23 111.82 110.05 115.43 85.55 104.39 144.64 42.89 54.73 96.45 99.32 109.89 119.46 118.26 122.49 110.78 114.51 113.80 119.37 119.09 43.96 75.33 86.92 179.10 91.98 80.20 91.92 89.85 88.03 85.78 83.45 147.59 82.66 91.83 78.85 155.12 150.40 94.50 87.53 88.23 150.15 34.22 3.66 23.88 185.65 183.96 172.26 78.40 153.56 164.95
92.72 80.32 105.38 80.10 140.73 63.65 59.77 58.45 81.69 166.00 169.43 0.00 64.40 173.94 165.08 166.08 175.53 125.93 139.40 144.62 127.46 34.45 51.52 22.44 143.61 102.83 142.33 131.30 158.49 154.64 18.32 45.81 135.43 149.23 168.24 115.13 138.40 124.67 120.45 124.67 112.77 60.95 62.74 120.82 123.56 104.21 104.21 141.38 152.10 78.89 91.01 92.09 31.43 78.54 180.76 88.72 54.17 66.39 122.77 134.23 33.20 74.81 22.05 32.03 26.20 27.34 27.09 37.68 23.45 25.22 32.41 93.16 83.03 89.65 13.66 42.45 53.21 47.63 115.91 94.24 83.11 64.58 59.56 60.26 89.90 69.48 27.73 145.56 155.06 78.11 75.03 64.12 63.79 56.59 52.17 64.47 60.52 78.59 79.30 64.72 129.28 96.23 103.96 65.53 81.27 89.85 85.68 85.17 87.16 89.65 92.24 52.72 101.37 82.26 91.67 18.25 20.36 78.47 85.96 85.21 22.68 177.78 169.06 162.56 24.78 69.03 43.79 111.80 45.50 82.40
51.92 53.25 82.66 103.83 151.25 83.24 77.23 64.04 40.43 141.96 159.40 64.40 0.00 150.78 168.80 152.80 151.71 140.81 113.88 114.14 119.17 35.67 27.76 51.50 139.39 115.94 146.83 101.09 143.08 139.13 56.06 65.52 139.04 156.41 153.71 96.58 119.23 102.38 103.98 102.38 121.24 100.94 101.82 91.88 91.94 102.42 102.42 137.16 147.40 81.56 91.91 92.85 49.94 86.02 161.13 116.05 82.97 44.21 138.38 148.51 90.05 104.58 86.42 89.86 89.82 74.42 91.36 77.62 87.34 76.82 78.38 109.90 97.74 71.17 66.83 31.59 25.59 26.42 85.20 60.45 44.19 53.12 74.42 89.28 105.66 91.37 72.09 151.90 166.65 97.31 95.20 88.76 99.03 86.36 84.10 90.78 88.51 45.64 40.53 99.97 130.81 104.11 74.26 19.87 71.31 95.71 105.49 102.17 103.63 105.48 107.42 17.58 77.01 70.64 98.50 71.73 67.41 95.06 100.54 99.98 71.80 154.87 157.67 161.87 88.32 24.57 25.51 83.49 20.31 18.32
99.20 100.10 70.50 114.87 82.62 117.67 118.64 115.71 110.35 8.86 34.49 173.94 150.78 0.00 69.69 25.85 2.19 92.01 36.96 38.21 52.29 172.77 175.53 181.00 50.33 92.92 68.92 50.05 22.98 24.84 155.65 129.50 67.82 75.41 22.64 58.95 35.60 50.14 53.55 50.14 82.54 141.26 139.75 58.91 59.16 74.95 74.95 51.01 47.52 97.18 86.69 85.78 143.02 99.94 13.02 118.45 129.73 113.33 93.63 90.85 167.47 124.44 187.36 169.12 182.39 154.68 191.84 145.53 191.32 159.48 152.52 101.33 103.14 85.54 186.21 174.47 134.54 139.13 65.60 90.39 106.62 110.91 117.44 127.54 101.26 116.70 152.34 73.14 87.58 110.15 112.52 121.69 134.08 129.64 133.34 123.20 126.40 106.24 110.42 133.94 65.46 89.12 76.74 170.60 92.72 91.05 107.98 104.68 103.23 101.44 99.61 142.19 75.62 91.85 90.73 162.25 156.84 107.28 101.58 102.14 157.56 4.09 30.87 57.61 193.38 175.02 167.93 67.49 149.36 152.57
126.28 116.71 91.51 86.89 27.06 101.44 105.71 111.71 132.97 71.28 35.54 165.08 168.80 69.69 0.00 43.89 71.65 43.15 78.67 88.60 52.16 177.63 186.61 179.88 32.19 62.47 22.93 91.31 50.11 51.26 148.95 120.53 30.40 16.77 47.05 78.09 65.42 78.53 70.89 78.53 52.34 112.88 110.92 92.88 96.86 66.59 66.59 33.99 27.14 90.33 78.39 77.33 139.73 88.32 61.86 82.74 111.38 124.67 46.31 36.45 145.87 94.80 170.70 147.80 163.16 139.40 173.87 128.69 175.13 143.30 135.31 72.51 82.04 98.54 178.71 182.23 145.46 147.90 98.43 115.20 129.09 116.80 106.53 106.05 75.37 95.87 138.11 19.68 21.08 87.22 90.32 101.39 106.81 109.48 113.97 101.49 105.48 124.97 131.40 106.18 38.14 69.44 103.16 187.61 97.59 76.89 80.36 80.12 78.12 75.62 73.03 154.44 96.81 98.18 74.57 148.63 144.91 86.62 79.12 79.87 143.62 69.70 39.00 12.28 177.23 192.73 176.88 96.35 158.90 177.74
103.51 99.82 70.14 98.73 58.06 105.52 107.70 107.89 113.14 27.89 9.73 166.08 152.80 25.85 43.89 0.00 27.86 69.15 43.88 51.00 38.70 170.01 175.25 176.13 28.15 74.75 44.67 58.36 10.27 13.93 148.18 120.41 45.07 50.11 3.54 56.29 34.16 51.07 49.06 51.07 63.54 125.94 124.25 64.01 66.30 62.37 62.37 29.56 23.03 87.25 75.39 74.34 136.47 88.45 20.47 100.14 117.35 111.45 71.18 66.87 155.02 108.18 176.97 156.79 171.03 144.11 181.07 134.17 181.16 148.71 141.23 84.22 88.59 82.80 179.07 172.86 133.25 137.12 70.69 93.24 109.19 106.71 107.16 114.02 85.05 102.95 142.08 48.26 61.88 95.39 98.12 108.34 118.90 116.64 120.74 109.43 113.02 107.17 112.49 118.60 44.88 74.01 79.49 172.59 87.06 78.00 91.61 89.09 87.38 85.26 83.08 141.65 75.80 86.73 76.96 152.45 147.51 93.11 86.48 87.14 147.54 26.27 6.28 31.76 183.27 177.37 166.67 70.71 147.92 157.59
100.03 101.29 71.80 116.90 84.79 119.53 120.45 117.35 111.29 9.84 36.35 175.53 151.71 2.19 71.65 27.86 0.00 94.20 38.02 38.67 54.34 174.02 176.61 182.39 52.53 95.04 71.09 50.81 25.17 27.01 157.23 131.19 70.01 77.53 24.61 60.46 37.28 51.49 55.21 51.49 84.68 143.25 141.75 59.87 59.95 76.90 76.90 53.20 49.68 98.97 88.56 87.65 144.55 101.80 13.73 120.56 131.60 114.60 95.82 93.04 169.32 126.48 189.08 170.95 184.17 156.43 193.58 147.33 193.03 161.24 154.31 103.41 105.13 86.94 187.74 175.64 135.73 140.37 66.52 91.38 107.58 112.33 119.22 129.46 103.31 118.64 154.08 75.29 89.65 112.13 114.49 123.61 136.07 131.54 135.21 125.13 128.31 107.33 111.41 135.93 67.64 91.15 77.78 171.51 94.28 92.99 110.03 106.71 105.26 103.49 101.67 143.32 76.86 93.38 92.70 163.95 158.52 109.25 103.59 104.15 159.29 3.71 32.76 59.60 195.09 175.89 169.09 68.54 150.55 153.26
107.82 93.67 77.23 45.95 16.14 63.61 68.83 78.29 110.93 89.39 65.55 125.93 140.81 92.01 43.15 69.15 94.20 0.00 82.10 93.35 47.35 143.01 154.27 142.84 41.72 25.08 25.40 89.61 69.03 67.51 111.22 83.84 24.25 26.42 72.65 67.99 69.49 74.04 63.46 74.04 21.11 70.45 68.47 86.20 91.27 43.68 43.68 41.02 46.26 59.27 50.00 49.24 103.88 54.99 89.60 39.98 71.78 97.44 3.26 8.32 103.95 52.78 129.31 105.89 121.37 99.26 132.16 88.55 133.76 102.75 94.77 33.24 44.87 77.25 139.57 148.62 115.71 116.88 89.37 97.27 107.49 87.77 70.46 65.75 37.05 56.72 98.34 24.62 29.15 48.27 51.27 61.89 64.82 69.38 73.84 61.47 65.42 101.82 108.62 64.10 27.74 36.81 88.86 158.00 71.64 45.20 40.32 41.54 39.64 37.28 34.86 124.59 81.00 72.96 42.39 108.62 105.57 48.82 41.83 42.52 103.71 93.82 67.61 46.39 135.83 163.20 144.05 85.43 127.41 152.95
62.51 63.34 34.31 90.08 79.15 87.84 87.58 82.14 73.46 28.19 52.85 139.40 113.88 36.96 78.67 43.88 38.02 82.10 0.00 11.25 34.75 136.17 138.59 145.00 47.96 73.14 66.51 14.53 33.67 30.45 121.08 96.49 61.46 76.23 43.45 25.29 13.56 14.99 23.11 14.99 65.58 114.15 112.93 22.04 23.04 49.42 49.42 46.92 51.53 66.23 58.03 57.37 108.09 70.40 47.48 96.77 99.67 76.84 82.46 84.37 136.52 99.30 154.36 138.01 150.23 122.30 159.09 114.01 158.11 127.17 120.80 79.00 77.00 49.88 151.16 137.66 97.78 102.50 28.82 53.45 69.70 75.30 85.81 98.79 77.57 88.71 119.75 72.31 89.84 83.79 85.56 93.01 107.05 100.23 103.38 94.91 97.52 69.30 73.47 107.12 54.93 65.05 39.78 133.72 58.48 64.04 83.98 79.82 78.85 77.68 76.54 105.31 39.08 57.29 64.67 129.14 123.46 80.36 76.29 76.68 124.70 41.05 49.94 67.16 160.12 138.19 131.09 30.53 112.58 116.31
62.23 66.20 39.46 99.83 90.24 96.13 95.35 88.60 73.94 29.53 60.47 144.62 114.14 38.21 88.60 51.00 38.67 93.35 11.25 0.00 46.00 138.82 139.87 148.65 58.61 83.89 77.45 13.57 41.22 38.61 126.40 103.13 72.59 87.02 49.91 33.70 24.49 23.43 33.17 23.43 76.64 123.10 121.97 23.96 22.41 59.63 59.63 57.71 61.55 74.39 67.24 66.67 113.19 79.05 50.35 107.05 107.74 80.18 93.70 95.59 143.92 108.88 160.60 145.34 156.97 129.08 165.45 121.31 164.20 133.96 127.94 89.33 86.59 55.14 155.89 139.67 100.21 105.26 29.78 54.57 70.42 80.06 93.34 107.36 87.68 97.64 126.44 83.19 100.62 93.23 94.82 101.65 116.09 108.55 111.45 103.67 106.06 71.13 74.42 116.21 66.16 75.25 41.82 133.79 64.91 73.60 93.96 89.67 88.81 87.78 86.78 107.17 43.25 63.48 74.46 135.45 129.64 89.69 86.09 86.43 131.19 42.17 57.26 76.81 166.17 138.02 132.99 33.11 114.83 114.78
74.26 66.09 39.38 62.59 45.62 67.10 69.05 69.46 81.60 46.92 42.35 127.46 119.17 52.29 52.16 38.70 54.34 47.35 34.75 46.00 0.00 132.95 139.55 138.14 20.54 41.25 34.39 43.27 32.13 28.71 109.64 81.73 28.01 44.80 41.07 25.99 22.48 28.32 19.08 28.32 31.95 89.18 87.62 42.13 46.70 23.78 23.78 18.44 28.25 48.58 36.70 35.66 98.18 49.82 55.35 66.50 79.05 75.90 47.75 49.91 116.85 72.17 138.36 118.58 132.58 105.49 142.52 95.66 142.53 110.12 102.71 49.14 51.16 48.00 140.52 136.39 97.54 100.86 46.98 63.21 77.66 69.78 68.47 76.15 48.97 65.14 103.42 40.39 58.10 58.13 60.64 70.36 82.02 78.55 82.52 71.66 75.08 74.14 80.28 81.84 20.53 36.91 50.99 138.57 49.88 39.71 55.68 52.45 50.96 49.15 47.34 106.29 44.77 49.89 38.98 113.76 108.81 55.47 49.43 50.02 108.86 55.33 41.68 43.30 144.64 143.56 130.45 44.43 111.85 126.62
79.08 72.87 102.28 99.65 156.08 79.76 74.25 65.93 66.84 164.20 175.11 34.45 35.67 172.77 177.63 170.01 174.02 143.01 136.17 138.82 132.95 0.00 17.09 16.18 151.68 118.21 154.76 125.27 161.14 157.15 35.84 59.40 147.23 163.15 171.56 114.74 138.55 122.69 121.39 122.69 126.24 87.49 88.94 115.11 116.50 112.05 112.05 149.40 160.14 87.33 99.46 100.55 39.27 89.52 181.60 110.49 74.34 59.44 140.11 151.24 66.13 97.09 55.01 65.30 60.53 54.72 59.41 62.22 54.91 55.01 59.80 109.90 98.15 87.72 32.56 8.05 38.61 33.67 109.03 84.49 69.65 63.33 72.55 81.13 105.98 87.35 53.48 158.98 171.24 95.22 92.42 82.99 88.15 77.53 73.85 84.26 80.87 67.78 65.49 89.14 139.85 108.63 97.04 31.51 83.14 100.82 103.56 101.60 103.44 105.74 108.14 32.46 97.16 83.33 103.26 48.27 46.44 94.24 101.20 100.50 50.62 176.81 174.04 172.86 55.48 34.67 10.62 106.04 24.23 51.75
78.09 75.79 105.79 112.57 166.49 92.12 86.33 76.06 66.04 166.78 181.09 51.52 27.76 175.53 186.61 175.25 176.61 154.27 138.59 139.87 139.55 17.09 0.00 31.75 159.08 129.23 163.97 126.54 165.92 161.92 51.61 72.06 156.29 172.88 176.49 119.12 142.56 126.06 126.20 126.06 136.35 102.78 104.11 116.85 117.49 120.20 120.20 156.80 167.39 96.60 108.26 109.31 52.41 99.68 185.22 123.95 88.17 63.86 151.50 162.37 83.05 110.95 71.76 82.27 77.55 70.89 75.97 77.59 71.37 71.56 75.83 121.60 109.55 92.47 48.50 9.08 42.07 38.82 110.37 85.40 69.46 70.09 84.21 94.95 117.52 100.03 69.40 168.55 181.82 107.42 104.80 96.14 102.81 91.48 88.13 97.66 94.53 69.29 65.46 103.80 148.51 118.72 98.83 15.75 89.87 110.58 115.82 113.38 115.12 117.30 119.58 33.62 100.33 89.69 113.18 64.99 62.70 106.00 112.56 111.90 67.00 179.61 179.70 180.93 71.78 17.95 10.40 108.07 27.79 39.62
91.12 82.50 110.72 97.82 156.86 79.30 74.43 69.05 79.09 172.64 180.50 22.44 51.50 181.00 179.88 176.13 182.39 142.84 145.00 148.65 138.14 16.18 31.75 0.00 155.88 118.69 156.95 135.09 167.75 163.80 31.70 59.44 149.67 164.67 177.94 122.24 146.04 130.91 128.42 130.91 127.72 81.64 83.31 124.71 126.62 116.00 116.00 153.60 164.40 90.62 102.96 104.06 40.34 91.69 189.06 107.60 71.74 68.48 139.78 151.15 55.64 93.78 40.40 54.46 47.03 47.72 44.38 57.01 39.71 46.65 52.96 109.62 98.51 95.46 16.75 22.99 49.76 44.20 119.02 95.22 81.46 70.15 73.38 78.32 105.98 86.18 47.29 160.72 171.67 94.56 91.58 81.24 83.57 74.61 70.46 82.07 78.32 78.58 77.34 84.55 142.82 110.44 106.90 47.10 89.21 103.19 102.63 101.37 103.31 105.74 108.26 45.51 105.97 89.74 105.38 39.55 39.67 94.23 101.55 100.82 43.14 184.98 179.72 176.15 40.05 49.70 26.81 115.57 37.11 67.92
94.74 86.47 59.81 71.82 33.25 81.02 84.04 86.83 102.12 48.29 27.23 143.61 139.39 50.33 32.19 28.15 52.53 41.72 47.96 58.61 20.54 151.68 159.08 155.88 0.00 47.22 19.60 59.68 27.36 26.18 126.29 97.86 17.49 28.49 31.52 46.11 34.41 46.39 38.79 46.39 35.83 99.14 97.37 60.73 64.80 39.88 39.88 2.29 8.53 65.30 52.95 51.85 115.59 65.07 48.34 72.31 92.41 95.78 43.48 40.74 129.53 81.10 152.58 131.36 146.06 119.98 156.39 109.64 156.88 124.37 116.63 57.03 62.84 68.32 156.97 155.52 117.23 120.28 66.24 83.70 98.19 89.02 84.05 88.39 58.34 77.39 118.20 24.92 42.04 69.34 72.24 82.92 92.24 91.31 95.59 83.73 87.51 94.58 100.77 91.86 16.89 48.39 71.27 158.67 69.21 53.83 64.69 62.67 60.84 58.56 56.23 126.07 65.26 69.44 52.25 128.73 124.21 67.51 60.43 61.14 123.73 52.11 28.13 22.77 159.00 163.69 149.76 64.22 131.31 147.13
85.84 70.44 58.83 25.12 38.17 39.46 44.31 53.22 87.63 88.08 74.38 102.83 115.94 92.92 62.47 74.75 95.04 25.08 73.14 83.89 41.25 118.21 129.23 118.69 47.22 0.00 40.15 76.89 71.12 68.38 87.27 59.35 34.12 46.41 77.89 53.09 62.87 61.57 51.00 61.57 11.45 52.27 50.43 71.05 76.25 25.50 25.50 45.45 54.73 34.59 26.87 26.35 79.24 29.97 94.03 25.59 48.93 72.97 22.47 33.14 84.04 34.05 108.42 85.95 101.13 76.94 111.76 66.22 112.83 80.85 72.86 10.24 20.19 55.36 116.49 123.68 90.73 91.81 72.66 75.86 84.40 63.04 45.70 43.63 12.93 33.43 75.68 42.83 53.09 24.78 27.88 38.93 45.59 47.02 51.51 39.04 43.03 78.36 85.14 45.11 30.43 12.96 69.53 132.95 48.14 20.92 18.18 17.68 15.68 13.18 10.60 99.58 61.48 49.67 18.11 86.18 82.57 24.50 17.15 17.88 81.18 95.64 75.33 61.51 114.94 138.16 119.03 68.06 102.34 128.52
