50
16.83 61.96 153.00 71.49 54.64 48.75 109.01 119.74 37.30 67.28 38.72 0.00 31.13 56.43 42.75 20.08 38.44 9.93 49.09 80.30 80.18 76.76 57.65 56.42 48.73 15.77 77.27 54.42 47.72 53.03 41.09 41.92 71.52 52.85 21.15 127.00 135.59 59.54 61.33 51.43 47.98 44.61 44.36 51.43 63.28 60.77 58.15 63.77 120.44 91.25
47.96 87.33 170.65 81.70 52.63 48.06 118.39 129.71 20.24 69.97 58.27 31.13 0.00 36.69 61.65 49.33 54.75 40.92 79.42 106.77 109.44 78.40 26.70 25.34 32.64 46.78 97.54 79.62 77.77 53.02 59.33 67.63 93.65 78.59 52.19 146.63 156.10 82.09 71.53 60.48 56.49 52.49 48.06 60.48 60.32 56.59 52.45 61.02 127.63 95.35
70.71 90.75 156.40 65.95 31.29 30.84 97.30 108.46 19.41 48.21 91.93 56.43 36.69 0.00 95.67 66.36 89.43 65.51 103.89 110.03 118.67 53.77 40.13 37.93 8.69 70.71 91.95 83.90 91.87 33.94 59.14 74.90 91.21 83.90 75.51 136.12 146.38 81.96 58.01 49.03 46.00 43.13 36.23 49.03 34.85 30.97 26.63 35.58 103.67 70.90
39.39 86.92 182.44 110.64 97.38 91.48 147.00 157.04 76.37 109.25 4.04 42.75 61.65 95.67 0.00 50.22 7.61 38.22 40.06 100.28 91.71 118.74 81.67 81.54 89.05 37.22 107.86 81.06 62.55 95.68 78.31 70.50 100.34 78.82 37.31 155.02 162.03 89.40 101.09 92.32 89.27 86.29 86.84 92.32 106.01 103.52 100.83 106.49 159.34 132.21
10.83 42.43 135.63 60.69 54.30 48.72 96.78 106.86 49.32 61.99 46.43 20.08 49.33 66.36 50.22 0.00 48.74 14.50 38.86 60.33 60.39 71.23 76.00 74.54 57.80 13.08 59.82 35.11 28.45 51.67 28.25 22.80 53.25 33.34 13.80 109.00 117.15 41.46 51.54 43.96 41.59 39.50 42.39 43.96 62.25 60.86 59.59 62.53 109.17 83.09
38.06 87.65 182.95 108.27 92.91 87.05 145.15 155.43 70.27 105.62 6.27 38.44 54.75 89.43 7.61 48.74 0.00 35.52 44.76 102.12 94.84 115.12 74.16 74.07 83.11 35.68 107.72 81.36 64.43 91.42 76.27 70.19 100.50 79.20 36.88 155.74 163.11 89.21 98.46 89.22 85.97 82.80 82.81 89.22 101.57 98.90 96.00 102.08 157.20 129.18
7.29 56.71 150.09 72.76 60.42 54.54 109.67 120.04 46.67 71.17 34.23 9.93 40.92 65.51 38.22 14.50 35.52 0.00 39.22 74.06 72.22 80.65 67.28 66.12 57.52 5.86 74.25 49.51 39.50 58.37 40.80 37.28 67.75 47.67 11.27 123.50 131.64 55.94 63.02 54.10 51.07 48.19 49.27 54.10 68.91 66.80 64.65 69.32 121.67 94.00
33.24 56.41 149.64 92.84 92.89 87.43 124.74 133.27 85.55 98.58 38.77 49.09 79.42 103.89 40.06 38.86 44.76 39.22 0.00 64.88 53.10 107.34 104.99 104.07 95.56 33.55 79.57 53.01 30.06 90.09 62.34 47.01 71.24 50.67 28.46 121.92 127.65 62.76 85.48 80.24 78.64 77.22 80.89 80.24 100.55 99.44 98.37 100.78 138.04 116.68
67.81 19.71 85.02 58.81 83.03 80.66 74.24 79.29 99.41 75.77 97.55 80.30 106.77 110.03 100.28 60.33 102.12 74.06 64.88 0.00 19.20 80.25 132.43 130.63 101.87 70.24 28.14 27.29 37.75 79.57 51.07 39.17 22.50 28.18 66.80 57.37 62.77 28.27 59.09 63.33 65.26 67.37 74.23 63.33 86.12 87.73 89.72 85.84 87.48 79.63
65.19 30.13 100.81 74.92 94.57 91.27 93.31 98.49 105.54 90.12 89.57 80.18 109.44 118.67 91.71 60.39 94.84 72.22 53.10 19.20 0.00 95.74 135.94 134.35 110.14 67.35 46.38 35.44 32.74 91.09 60.09 43.94 39.46 35.01 62.88 73.66 77.50 40.98 73.37 75.42 76.55 77.86 84.39 75.42 98.94 99.96 101.29 98.77 106.61 97.05
81.20 65.96 104.45 21.63 25.80 30.51 43.63 54.72 59.09 9.50 114.72 76.76 78.40 53.77 118.74 71.23 115.12 80.65 107.34 80.25 95.74 0.00 92.40 90.15 50.40 82.82 53.89 62.72 82.39 25.54 45.02 61.95 57.78 64.23 84.95 87.34 97.80 55.01 23.12 27.33 29.74 32.46 32.72 27.33 19.16 23.16 27.65 18.41 50.25 17.36
74.43 112.81 191.35 100.66 67.50 64.61 135.16 146.48 35.82 85.48 78.93 57.65 26.70 40.13 81.67 76.00 74.16 67.28 104.99 132.43 135.94 92.40 0.00 2.25 42.00 73.10 120.84 105.16 104.45 69.09 83.26 93.51 117.82 104.31 78.50 168.74 178.58 106.67 91.18 80.53 76.70 72.89 67.07 80.53 73.25 69.25 64.75 74.00 142.65 109.75
73.23 110.99 189.18 98.46 65.25 62.39 132.92 144.23 33.68 83.23 78.71 56.42 25.34 37.93 81.54 74.54 74.07 66.12 104.07 130.63 134.35 90.15 2.25 0.00 39.75 71.96 118.80 103.35 102.99 66.86 81.30 91.77 115.85 102.53 77.37 166.62 176.47 104.75 89.01 78.37 74.56 70.76 64.90 78.37 71.00 67.00 62.50 71.75 140.40 107.50
62.47 82.48 151.05 60.19 25.90 24.15 93.34 104.63 13.05 43.70 85.22 48.73 32.64 8.69 89.05 57.80 83.11 57.52 95.56 101.87 110.14 50.40 42.00 39.75 0.00 62.58 84.66 75.52 83.18 27.99 50.85 66.31 83.50 75.45 67.27 129.93 140.09 73.93 51.59 41.95 38.65 35.50 28.70 41.95 31.25 27.25 22.76 32.00 100.65 67.75
2.50 53.64 148.03 73.48 63.80 57.98 109.82 119.94 52.09 73.42 33.38 15.77 46.78 70.71 37.22 13.08 35.68 5.86 33.55 70.24 67.35 82.82 73.10 71.96 62.58 0.00 72.40 46.75 34.63 61.54 41.10 34.95 65.50 44.76 5.41 121.15 129.00 53.92 64.08 55.83 53.09 50.52 52.31 55.83 72.15 70.28 68.40 72.52 122.12 95.45
69.93 23.32 75.87 32.28 61.98 61.17 47.81 54.66 85.50 50.99 104.44 77.27 97.54 91.95 107.86 59.82 107.72 74.25 79.57 28.14 46.38 53.89 120.84 118.80 84.66 72.40 0.00 27.15 49.51 58.77 38.25 37.54 8.43 29.48 70.86 49.79 58.77 18.52 35.40 42.94 46.02 49.23 55.96 42.94 63.06 65.44 68.30 62.63 61.33 51.60
44.25 7.72 101.59 43.72 59.15 55.85 71.96 80.26 72.31 56.00 77.76 54.42 79.62 83.90 81.06 35.11 81.36 49.51 53.01 27.29 35.44 62.72 105.16 103.35 75.52 46.75 27.15 0.00 23.23 55.67 24.84 12.50 19.30 2.36 44.53 74.47 82.26 9.84 39.66 40.21 41.14 42.43 49.02 40.21 63.80 64.64 65.86 63.66 85.38 67.55
32.45 26.39 120.87 65.39 73.11 68.51 95.19 103.41 76.45 74.51 59.80 47.72 77.77 91.87 62.55 28.45 64.43 39.50 30.06 37.75 32.74 82.39 104.45 102.99 83.18 34.63 49.51 23.23 0.00 69.85 38.58 20.54 41.18 20.94 30.31 93.22 99.73 33.06 59.49 56.78 56.30 56.11 61.46 56.78 79.49 79.35 79.44 79.54 108.60 89.43
60.34 61.43 123.06 32.22 3.48 4.98 66.27 77.61 34.28 16.97 91.65 53.03 53.02 33.94 95.68 51.67 91.42 58.37 90.09 79.57 91.09 25.54 69.09 66.86 27.99 61.54 58.77 55.67 69.85 0.00 31.79 49.93 59.06 56.33 64.63 102.21 112.45 51.38 24.11 16.30 14.55 13.77 9.29 16.30 10.62 9.53 10.21 10.98 74.76 42.33
39.01 31.63 112.78 32.45 35.18 31.32 68.88 79.25 48.81 36.46 74.45 41.09 59.33 59.14 78.31 28.25 76.27 40.80 62.34 51.07 60.09 45.02 83.26 81.30 50.85 41.10 38.25 24.84 38.58 31.79 0.00 18.25 34.56 25.08 41.90 87.72 96.96 23.62 23.60 18.31 17.76 18.09 24.35 18.31 41.00 41.15 41.77 41.02 81.04 55.23
32.46 20.11 113.09 45.90 53.28 49.08 78.56 87.80 61.73 53.97 67.01 41.92 67.63 74.90 70.50 22.80 70.19 37.28 47.01 39.17 43.94 61.95 93.51 91.77 66.31 34.95 37.54 12.50 20.54 49.93 18.25 0.00 30.57 11.07 33.35 86.28 94.36 19.02 39.21 36.28 36.00 36.17 42.02 36.28 59.25 59.35 59.79 59.26 91.63 69.85
63.01 14.90 82.54 36.31 62.43 60.82 55.96 63.05 83.07 53.61 97.01 71.52 93.65 91.21 100.34 53.25 100.50 67.75 71.24 22.50 39.46 57.78 117.82 115.85 83.50 65.50 8.43 19.30 41.18 59.06 34.56 30.57 0.00 21.58 63.62 55.75 64.08 11.98 37.14 42.80 45.34 48.08 54.98 42.80 64.63 66.59 68.99 64.29 69.50 57.62
42.26 9.11 103.75 45.56 59.79 56.30 74.25 82.60 71.84 57.30 75.54 52.85 78.59 83.90 78.82 33.34 79.20 47.67 50.67 28.18 35.01 64.23 104.31 102.53 75.45 44.76 29.48 2.36 20.94 56.33 25.08 11.07 21.58 0.00 42.42 76.57 84.25 12.13 41.13 41.12 41.84 42.93 49.40 41.12 64.70 65.41 66.48 64.60 87.66 69.46
4.80 51.04 146.11 74.34 67.07 61.33 110.02 119.88 57.09 75.65 33.71 21.15 52.19 75.51 37.31 13.80 36.88 11.27 28.46 66.80 62.88 84.95 78.50 77.37 67.27 5.41 70.86 44.53 30.31 64.63 41.90 33.35 63.62 42.42 0.00 118.99 126.56 52.35 65.31 57.71 55.25 52.98 55.35 57.71 75.25 73.60 71.96 75.58 122.58 96.88
118.65 68.13 27.72 70.27 104.85 105.78 52.00 47.77 132.96 89.24 151.89 127.00 146.63 136.12 155.02 109.00 155.74 123.50 121.92 57.37 73.66 87.34 168.74 166.62 129.93 121.15 49.79 74.47 93.22 102.21 87.72 86.28 55.75 76.57 118.99 0.00 10.47 67.62 78.34 88.44 92.15 95.89 102.00 88.44 102.97 106.32 110.15 102.34 59.30 75.33
126.50 75.52 23.98 80.61 115.14 115.94 61.83 56.74 142.85 99.66 159.03 135.59 156.10 146.38 162.03 117.15 163.11 131.64 127.65 62.77 77.50 97.80 178.58 176.47 140.09 129.00 58.77 82.26 99.73 112.45 96.96 94.36 64.08 84.25 126.56 10.47 0.00 76.05 88.51 98.46 102.12 105.81 112.02 98.46 113.37 116.70 120.50 112.75 68.24 85.68
51.44 10.95 94.18 34.98 54.85 52.39 62.12 70.51 72.43 49.14 85.96 59.54 82.09 81.96 89.40 41.46 89.21 55.94 62.76 28.27 40.98 55.01 106.67 104.75 73.93 53.92 18.52 9.84 33.06 51.38 23.62 19.02 11.98 12.13 52.35 67.62 76.05 0.00 32.40 35.22 37.01 39.12 46.01 35.22 58.39 59.76 61.57 58.16 75.54 58.45
62.14 43.32 100.17 10.39 27.06 27.44 48.04 59.08 55.42 16.78 97.15 61.33 71.53 58.01 101.09 51.54 98.46 63.02 85.48 59.09 73.37 23.12 91.18 89.01 51.59 64.08 35.40 39.66 59.49 24.11 23.60 39.21 37.14 41.13 65.31 78.34 88.51 32.40 0.00 11.05 15.05 19.05 24.13 11.05 27.70 30.06 33.09 27.30 59.11 31.63
54.10 45.50 110.90 21.34 19.72 18.23 58.79 69.93 44.71 18.34 88.33 51.43 60.48 49.03 92.32 43.96 89.22 54.10 80.24 63.33 75.42 27.33 80.53 78.37 41.95 55.83 42.94 40.21 56.78 16.30 18.31 36.28 42.80 41.12 57.71 88.44 98.46 35.22 11.05 0.00 4.00 8.00 13.56 0.00 23.59 24.59 26.40 23.48 69.41 39.96
51.47 46.91 114.81 25.33 18.03 15.50 62.71 73.87 40.88 20.40 85.26 47.98 56.49 46.00 89.27 41.59 85.97 51.07 78.64 65.26 76.55 29.74 76.70 74.56 38.65 53.09 46.02 41.14 56.30 14.55 17.76 36.00 45.34 41.84 55.25 92.15 102.12 37.01 15.05 4.00 0.00 4.00 9.99 4.00 23.25 23.59 24.76 23.26 73.19 43.28
49.02 48.60 118.71 29.32 17.12 13.43 66.64 77.82 37.08 22.98 82.27 44.61 52.49 43.13 86.29 39.50 82.80 48.19 77.22 67.37 77.86 32.46 72.89 70.76 35.50 50.52 49.23 42.43 56.11 13.77 18.09 36.17 48.08 42.93 52.98 95.89 105.81 39.12 19.05 8.00 4.00 0.00 6.91 8.00 23.59 23.25 23.68 23.73 76.99 46.70
51.07 55.36 124.29 33.91 12.01 7.07 70.35 81.65 31.29 23.38 82.80 44.36 48.06 36.23 86.84 42.39 82.81 49.27 80.89 74.23 84.39 32.72 67.07 64.90 28.70 52.31 55.96 49.02 61.46 9.29 24.35 42.02 54.98 49.40 55.35 102.00 112.02 46.01 24.13 13.56 9.99 6.91 0.00 13.56 19.91 18.55 18.00 20.24 79.95 48.47
54.10 45.50 110.90 21.34 19.72 18.23 58.79 69.93 44.71 18.34 88.33 51.43 60.48 49.03 92.32 43.96 89.22 54.10 80.24 63.33 75.42 27.33 80.53 78.37 41.95 55.83 42.94 40.21 56.78 16.30 18.31 36.28 42.80 41.12 57.71 88.44 98.46 35.22 11.05 0.00 4.00 8.00 13.56 0.00 23.59 24.59 26.40 23.48 69.41 39.96
70.96 68.92 122.00 33.00 8.66 14.53 62.48 73.68 40.52 13.77 101.98 63.28 60.32 34.85 106.01 62.25 101.57 68.91 100.55 86.12 98.94 19.16 73.25 71.00 31.25 72.15 63.06 63.80 79.49 10.62 41.00 59.25 64.63 64.70 75.25 102.97 113.37 58.39 27.70 23.59 23.25 23.59 19.91 23.59 0.00 4.00 8.50 0.75 69.40 36.50
69.20 70.08 125.68 36.15 6.56 12.30 66.42 77.63 36.69 17.37 99.50 60.77 56.59 30.97 103.52 60.86 98.90 66.80 99.44 87.73 99.96 23.16 69.25 67.00 27.25 70.28 65.44 64.64 79.35 9.53 41.15 59.35 66.59 65.41 73.60 106.32 116.70 59.76 30.06 24.59 23.59 23.25 18.55 24.59 4.00 0.00 4.50 4.75 73.40 40.50
67.46 71.64 129.85 39.88 6.73 11.05 70.86 82.09 32.42 21.58 96.82 58.15 52.45 26.63 100.83 59.59 96.00 64.65 98.37 89.72 101.29 27.65 64.75 62.50 22.76 68.40 68.30 65.86 79.44 10.21 41.77 59.79 68.99 66.48 71.96 110.15 120.50 61.57 33.09 26.40 24.76 23.68 18.00 26.40 8.50 4.50 0.00 9.25 77.90 45.00
71.31 68.72 121.31 32.43 9.20 15.04 61.74 72.93 41.24 13.12 102.46 63.77 61.02 35.58 106.49 62.53 102.08 69.32 100.78 85.84 98.77 18.41 74.00 71.75 32.00 72.52 62.63 63.66 79.54 10.98 41.02 59.26 64.29 64.60 75.58 102.34 112.75 58.16 27.30 23.48 23.26 23.73 20.24 23.48 0.75 4.75 9.25 0.00 68.65 35.75
119.99 83.84 64.40 49.00 75.66 79.66 13.54 11.53 108.96 57.80 155.49 120.44 127.63 103.67 159.34 109.17 157.20 121.67 138.04 87.48 106.61 50.25 142.65 140.40 100.65 122.12 61.33 85.38 108.60 74.76 81.04 91.63 69.50 87.66 122.58 59.30 68.24 75.54 59.11 69.41 73.19 76.99 79.95 69.41 69.40 73.40 77.90 68.65 0.00 32.90
93.59 68.90 89.64 24.04 42.96 47.30 27.31 37.98 76.30 25.41 128.23 91.25 95.35 70.90 132.21 83.09 129.18 94.00 116.68 79.63 97.05 17.36 109.75 107.50 67.75 95.45 51.60 67.55 89.43 42.33 55.23 69.85 57.62 69.46 96.88 75.33 85.68 58.45 31.63 39.96 43.28 46.70 48.47 39.96 36.50 40.50 45.00 35.75 32.90 0.00

