150
33.43 34.88 70.30 118.06 96.02 190.19 189.36 69.21 74.67 37.19 0.00 203.48 197.65 193.61 195.65 189.81 157.00 107.37 59.00 74.83 194.19 205.46 197.94 199.74 180.55 93.40 99.31 107.30 107.49 26.88 17.40 48.85 40.37 24.65 79.14 145.92 150.38 161.84 160.76 104.25 41.51 104.74 67.86 96.39 132.04 128.58 75.82 75.62 109.53 119.86 118.39 118.78 114.32 124.74 98.72 28.64 20.94 182.26 194.24 186.05 95.76 189.79 167.11 89.61 70.70 83.31 95.03 80.54 102.33 87.51 114.14 156.05 90.89 121.17 113.57 61.70 113.11 114.76 69.79 119.71 70.79 79.74 77.87 75.81 72.18 69.99 57.00 67.34 49.61 85.27 104.27 122.44 143.36 133.15 141.25 157.89 129.71 120.04 119.40 146.53 17.63 81.91 31.27 88.44 105.85 130.39 41.99 41.24 41.49 77.70 110.36 67.30 90.68 111.20 123.35 96.65 156.84 88.53 68.55 64.64 59.36 160.81 175.38 16.54 82.28 187.64 185.21 180.36 176.93 132.52 132.71 136.95 147.64 1.63 5.31 70.30 152.87 110.70 172.64 119.79 160.74 160.90 40.19 55.43 151.06 163.94 185.70 131.87 137.32 122.64
171.49 185.02 151.90 93.48 124.21 45.27 45.25 167.83 149.12 168.77 203.48 0.00 15.00 17.06 7.84 14.50 47.87 97.76 169.00 169.14 17.25 19.26 17.03 23.55 24.47 114.09 108.19 99.97 97.07 194.98 198.04 161.44 163.31 200.61 189.56 92.57 87.86 74.84 54.11 112.48 166.71 101.38 149.15 121.20 77.07 81.29 179.27 186.55 105.90 92.22 94.11 93.61 89.37 94.45 121.98 174.89 183.36 71.91 72.32 74.96 118.79 82.11 87.83 130.77 145.74 121.98 108.77 136.10 110.82 116.20 91.56 51.62 115.09 101.84 98.26 143.22 103.21 95.91 147.91 84.86 135.54 125.12 127.24 129.60 132.87 135.31 147.06 139.51 157.03 135.63 116.35 111.23 62.38 73.71 62.69 50.27 73.89 96.28 101.17 65.60 200.95 181.63 173.13 151.24 133.60 78.45 182.82 183.01 182.94 126.64 98.52 139.41 117.67 114.22 85.34 106.87 49.68 117.81 151.15 142.18 149.84 92.02 71.54 190.31 165.96 15.94 22.69 28.36 40.67 98.86 100.03 72.80 55.99 203.10 208.09 190.61 68.16 114.12 34.28 105.20 97.07 55.67 168.76 148.93 56.21 47.22 18.88 73.36 101.17 90.33
166.50 177.17 150.24 92.88 114.21 30.27 30.25 166.84 147.80 162.04 197.65 15.00 0.00 4.05 14.17 11.63 46.92 90.60 167.06 168.72 3.56 9.27 2.26 9.46 17.71 106.20 100.20 91.92 90.26 191.02 193.40 157.73 157.29 196.53 189.65 79.20 74.29 60.78 42.20 102.59 159.55 98.44 140.37 120.46 76.63 80.87 179.08 186.37 105.58 91.85 93.75 93.25 84.93 95.75 111.84 169.28 178.02 56.93 57.47 59.96 109.46 67.14 73.20 120.98 136.93 114.95 102.63 126.97 109.70 111.36 84.04 42.36 107.72 103.38 88.89 136.52 93.08 86.76 139.01 78.00 131.69 120.94 123.14 125.58 128.63 131.12 140.76 135.72 150.00 125.94 106.02 99.18 61.09 65.36 56.54 51.69 68.30 85.91 90.28 67.29 196.36 181.96 167.96 151.64 135.24 77.80 179.80 179.93 179.89 122.14 89.92 132.12 114.99 115.28 84.22 101.79 41.09 114.46 142.12 134.90 142.20 77.63 56.72 185.25 166.17 18.06 12.44 17.58 27.12 86.48 87.56 63.27 52.46 197.38 202.43 190.00 55.68 103.16 37.16 93.85 82.62 43.41 164.60 142.49 47.29 36.15 13.83 71.04 88.20 80.45
162.48 173.14 146.45 89.26 110.30 29.02 28.89 163.12 144.05 157.99 193.61 17.06 4.05 0.00 14.26 9.51 43.44 86.55 163.24 165.06 0.83 12.75 4.76 10.81 13.90 102.16 96.16 87.88 86.21 187.04 189.39 153.77 153.25 192.55 186.04 75.99 71.16 57.89 38.49 98.67 155.50 94.57 136.37 116.79 73.08 77.31 175.44 182.73 101.98 88.27 90.16 89.67 80.97 92.40 107.95 165.24 173.99 55.21 56.56 58.49 105.50 65.88 70.78 117.05 132.93 110.90 98.59 122.99 106.00 107.36 79.99 38.34 103.67 100.05 84.91 132.47 89.18 82.77 135.02 73.95 127.74 116.97 119.17 121.62 124.65 127.14 136.71 131.76 145.95 122.01 102.14 95.59 57.48 61.33 52.52 48.55 64.29 82.03 86.47 64.10 192.35 178.39 163.93 148.09 131.88 74.22 175.89 176.01 175.97 118.16 85.90 128.07 111.13 111.86 80.56 97.78 37.04 110.54 138.14 130.86 138.16 74.98 54.55 181.22 162.58 16.23 8.40 13.56 23.89 82.96 84.06 59.29 48.63 193.34 198.39 186.31 52.15 99.37 34.51 90.12 80.02 39.79 160.62 138.44 43.26 32.28 10.63 67.28 84.85 76.51
163.65 177.37 144.25 85.91 117.04 43.24 43.09 160.27 141.51 161.00 195.65 7.84 14.17 14.26 0.00 7.83 40.14 90.08 161.32 161.67 14.80 21.62 16.43 23.63 17.50 106.49 100.61 92.41 89.35 187.16 190.21 153.63 155.50 192.79 182.18 87.10 82.57 70.10 48.03 105.30 158.98 93.58 141.67 113.65 69.49 73.72 171.84 179.13 98.39 84.68 86.58 86.08 81.53 87.22 114.85 167.06 175.53 69.14 70.81 72.58 111.46 80.06 83.84 123.53 138.27 114.26 100.98 128.70 103.21 108.37 83.94 44.55 107.42 94.68 90.98 135.46 96.12 88.58 140.46 77.17 127.71 117.28 119.41 121.78 125.04 127.48 139.27 131.69 149.30 128.36 109.29 104.87 54.67 66.27 54.97 42.90 66.10 89.29 94.34 58.37 193.11 174.30 165.29 143.90 126.50 70.84 175.05 175.23 175.17 118.80 91.06 131.72 109.91 106.97 77.69 99.04 42.46 110.01 143.71 134.48 142.18 87.59 68.05 182.48 158.60 8.12 17.20 22.54 35.93 92.70 93.92 65.65 48.15 195.27 200.26 183.12 62.23 107.28 27.06 98.53 92.70 49.75 160.93 141.15 49.00 40.85 11.99 65.58 95.36 83.20
158.12 170.76 140.18 82.31 109.71 37.14 36.88 156.54 137.60 154.78 189.81 14.50 11.63 9.51 7.83 0.00 36.20 83.58 157.13 158.22 10.30 20.77 13.51 20.27 9.97 99.78 93.85 85.61 82.98 182.08 184.84 148.63 149.54 187.66 178.99 79.27 74.77 62.42 40.21 97.98 152.60 88.85 134.72 110.01 65.95 70.20 168.50 175.80 94.95 81.20 83.10 82.60 76.09 84.64 107.48 161.28 169.86 62.31 64.77 65.97 104.30 73.61 76.38 116.27 131.31 107.87 94.89 121.63 99.37 102.82 77.29 37.12 100.88 92.22 83.77 129.22 88.72 81.43 133.47 70.73 122.63 112.04 114.20 116.60 119.78 122.24 133.19 126.63 142.95 121.13 101.86 97.11 50.63 59.27 48.67 40.37 60.10 81.81 86.77 56.00 187.76 171.22 159.69 140.85 124.10 67.20 170.38 170.53 170.48 113.42 84.08 125.25 105.32 104.26 73.81 93.37 35.18 105.11 136.69 128.03 135.61 79.99 60.85 176.92 155.45 6.72 9.56 14.74 28.35 84.90 86.11 58.30 42.94 189.47 194.48 179.58 54.40 99.71 25.55 90.87 85.11 41.92 155.74 135.01 41.71 33.07 4.38 61.07 87.53 75.83
124.47 141.33 104.16 46.11 87.23 59.18 58.50 120.37 101.49 123.54 157.00 47.87 46.92 43.44 40.14 36.20 0.00 55.15 121.21 122.01 44.23 56.13 48.19 53.24 29.82 72.15 66.77 59.23 53.78 147.34 150.70 113.76 117.27 153.00 142.81 73.97 71.42 64.84 39.49 75.89 122.13 53.62 107.95 73.81 29.76 34.01 132.30 139.60 58.75 45.01 46.91 46.41 42.80 49.06 85.56 128.36 136.56 75.35 82.82 80.21 80.15 88.22 80.96 92.83 104.71 78.05 63.80 96.14 63.22 69.50 50.22 27.93 72.03 56.73 61.33 98.30 68.20 58.55 107.03 42.64 87.98 77.80 79.86 82.17 85.55 87.94 101.53 91.91 112.39 97.18 80.92 83.06 14.54 37.26 22.62 8.57 30.16 62.88 69.16 21.62 153.57 135.08 126.23 104.73 88.50 30.99 134.97 135.16 135.10 79.52 59.31 95.49 69.83 68.43 37.66 60.56 25.09 70.13 110.47 98.19 106.33 81.59 70.66 143.27 119.30 32.06 36.24 34.36 42.64 73.66 75.14 40.62 11.19 156.52 161.44 143.38 50.10 81.09 15.86 74.52 86.48 41.82 121.24 103.55 28.29 33.64 33.11 25.58 78.85 55.99
77.53 87.30 73.11 42.47 35.05 84.01 83.17 90.88 72.61 71.44 107.37 97.76 90.60 86.55 90.08 83.58 55.15 0.00 87.10 95.11 87.09 98.17 90.76 92.37 73.95 17.00 11.87 6.79 2.55 103.68 104.66 72.16 67.04 108.83 116.46 53.93 55.86 61.86 54.02 25.96 69.04 29.60 52.80 54.38 43.13 42.74 105.53 112.24 48.48 43.68 44.12 44.00 19.21 54.53 34.23 79.36 88.36 81.88 93.56 86.53 26.85 92.39 73.08 39.31 49.56 24.35 13.81 41.27 45.68 26.26 6.87 48.69 17.34 58.73 16.66 45.93 23.66 14.99 51.88 12.94 47.67 37.03 39.19 41.60 43.43 45.85 50.37 51.47 59.44 43.08 31.67 44.39 45.06 25.82 35.16 59.34 25.02 24.71 29.83 55.11 107.67 110.53 78.67 84.36 78.44 41.86 95.33 95.26 95.28 36.78 10.63 41.67 39.85 61.85 38.66 18.18 49.58 35.87 55.33 44.45 52.11 68.96 74.86 95.90 95.81 82.37 78.18 73.16 69.79 43.71 44.94 30.35 44.21 107.20 112.28 113.75 48.82 35.43 70.77 35.02 71.59 54.48 77.51 52.00 43.69 56.62 79.32 35.72 50.90 21.68
35.25 74.02 17.24 75.82 96.82 168.41 167.57 10.76 20.69 55.65 59.00 169.00 167.06 163.24 161.32 157.13 121.21 87.10 0.00 17.15 163.96 175.93 167.95 171.61 149.35 81.48 85.45 90.76 85.80 35.18 43.40 21.43 46.86 40.50 32.46 138.92 141.77 148.94 138.54 98.81 60.73 68.79 79.97 48.62 92.09 87.94 23.19 27.83 64.04 77.25 75.41 75.90 83.60 78.00 98.74 43.17 42.66 168.96 180.57 173.62 91.59 179.41 159.32 93.41 80.55 70.59 73.47 85.29 58.33 60.88 93.44 130.15 77.07 72.25 100.60 58.16 104.23 100.29 81.46 95.61 39.52 50.08 47.91 45.50 43.98 41.74 52.81 35.94 59.00 91.58 101.98 121.49 106.67 110.31 112.53 119.25 100.96 108.95 111.59 105.01 45.05 29.88 37.57 29.93 49.23 90.64 18.40 19.01 18.80 50.43 95.14 65.27 52.24 60.19 83.67 69.87 129.83 53.67 82.90 64.35 66.77 154.48 161.95 42.90 24.01 153.26 155.16 151.44 152.51 126.67 127.50 116.26 114.60 57.58 60.38 27.40 135.63 108.90 135.23 114.74 156.29 139.52 25.24 53.72 125.59 139.06 153.63 96.09 133.32 108.11
52.37 91.16 22.26 75.91 109.45 173.08 172.25 6.53 22.56 72.51 74.83 169.14 168.72 165.06 161.67 158.22 122.01 95.11 17.15 0.00 165.82 177.81 169.82 174.08 151.17 92.16 95.37 99.65 93.46 49.38 58.37 37.56 63.44 54.04 21.57 148.42 150.81 156.65 143.76 110.06 77.42 72.53 95.14 48.27 92.28 88.04 10.60 17.78 63.30 77.04 75.14 75.64 88.28 75.38 111.14 60.31 59.60 176.14 187.44 180.96 103.45 187.21 168.16 106.74 95.40 81.88 82.09 99.15 59.10 69.11 100.94 134.41 87.58 68.62 109.94 72.45 114.43 109.24 96.52 101.92 49.49 58.69 56.76 54.64 54.15 52.32 67.52 46.68 74.98 105.42 113.77 132.88 107.65 116.31 116.42 118.89 105.37 118.41 121.76 103.83 59.57 15.59 54.70 19.57 40.32 91.02 32.93 33.66 33.42 59.83 104.14 79.22 56.80 55.99 84.50 77.10 133.71 59.66 98.24 78.65 82.03 163.78 169.23 59.22 7.55 153.77 157.27 154.05 156.65 136.80 137.76 122.70 116.77 73.34 75.66 21.51 142.46 120.53 134.92 125.44 166.02 144.98 42.30 68.72 130.14 143.39 155.02 97.96 143.69 116.69
163.09 173.62 147.18 90.03 110.66 28.55 28.44 163.86 144.79 158.53 194.19 17.25 3.56 0.83 14.80 10.30 44.23 87.09 163.96 165.82 0.00 12.00 4.00 10.00 14.65 102.65 96.65 88.37 86.77 187.70 190.02 154.44 153.82 193.19 186.80 76.03 71.18 57.82 38.73 99.04 156.02 95.28 136.81 117.55 73.86 78.09 176.20 183.49 102.76 89.05 90.94 90.44 81.63 93.21 108.29 165.83 174.59 54.85 56.05 58.09 105.90 65.44 70.59 117.42 133.36 111.44 99.17 123.41 106.76 107.99 80.52 38.81 104.19 100.86 85.32 133.02 89.53 83.19 135.45 74.51 128.40 117.63 119.83 122.28 125.30 127.80 137.28 132.43 146.48 122.38 102.48 95.77 58.25 61.82 53.14 49.37 64.92 82.37 86.76 64.92 192.98 179.16 164.54 148.86 132.68 74.99 176.58 176.69 176.65 118.80 86.36 128.59 111.84 112.66 81.33 98.41 37.55 111.23 138.56 131.37 138.65 74.85 54.30 181.83 163.35 17.01 9.00 14.02 23.92 83.11 84.21 59.70 49.36 193.92 198.98 187.06 52.31 99.65 35.34 90.37 79.88 39.98 161.27 139.00 43.74 32.61 11.46 68.02 84.94 76.89
174.62 184.17 159.17 102.01 120.20 29.32 29.56 175.86 156.79 169.56 205.46 19.26 9.27 12.75 21.62 20.77 56.13 98.17 175.93 177.81 12.00 0.00 8.00 7.21 26.65 113.37 107.35 99.09 97.97 199.42 201.61 166.23 165.09 204.89 198.79 82.37 77.23 63.09 47.61 108.71 166.89 107.22 146.97 129.55 85.81 90.04 188.19 195.48 114.73 101.01 102.91 102.41 93.42 105.01 117.75 177.20 186.02 56.15 54.75 58.50 115.88 65.07 74.01 127.07 143.53 122.47 110.53 133.43 118.76 119.64 91.50 49.55 115.12 112.64 95.40 144.10 99.11 93.40 145.55 85.76 140.20 129.39 131.60 134.05 137.04 139.54 148.49 144.23 157.42 132.08 111.83 103.66 70.22 72.62 64.74 60.96 76.56 91.83 95.79 76.56 204.57 191.13 176.03 160.82 144.50 86.96 188.44 188.55 188.52 130.50 96.84 139.47 123.78 124.52 93.32 110.04 48.62 123.11 148.59 142.25 149.36 79.06 57.09 193.33 175.32 26.92 20.80 25.14 31.40 90.74 91.72 69.93 61.34 205.23 210.30 199.06 60.23 108.54 46.31 98.99 83.87 48.46 172.98 150.16 54.54 42.44 23.08 80.02 91.79 86.72
166.93 177.12 151.17 94.03 113.79 28.25 28.26 167.86 148.79 162.19 197.94 17.03 2.26 4.76 16.43 13.51 48.19 90.76 167.95 169.82 4.00 8.00 0.00 7.21 18.65 106.20 100.18 91.91 90.48 191.60 193.88 158.37 157.57 197.09 190.80 78.00 73.03 59.36 41.52 102.21 159.62 99.26 140.16 121.55 77.84 82.07 180.20 187.49 106.75 93.03 94.93 94.43 85.56 97.14 111.39 169.61 178.39 55.00 55.33 57.95 109.18 65.07 71.52 120.59 136.72 115.09 102.94 126.71 110.76 111.87 84.15 42.31 107.81 104.78 88.63 136.69 92.66 86.54 138.78 78.24 132.33 121.54 123.75 126.20 129.21 131.71 141.00 136.36 150.11 125.57 105.54 98.31 62.24 65.37 56.99 53.21 68.78 85.45 89.70 68.78 196.84 183.15 168.36 152.85 136.62 78.98 180.53 180.64 180.61 122.69 89.81 132.20 115.82 116.61 85.32 102.28 41.18 115.19 141.86 134.98 142.20 76.07 54.95 185.66 167.34 20.06 12.89 17.60 26.04 85.54 86.60 63.04 53.35 197.69 202.74 191.06 54.78 102.54 38.93 93.16 81.03 42.62 165.17 142.71 47.28 35.74 15.27 72.02 87.10 80.10
