110
37.63 58.14 47.98 58.05 76.37 65.32 105.47 95.83 91.74 16.92 0.00 41.52 48.79 123.97 95.29 68.84 71.93 75.86 78.37 101.86 83.05 47.01 157.03 165.02 105.42 102.89 85.97 80.30 70.97 66.40 78.73 71.81 78.69 66.34 75.45 147.83 107.53 99.53 60.91 88.63 105.86 97.19 96.57 98.62 103.40 105.93 57.87 107.19 90.63 102.77 27.84 45.96 95.80 104.88 109.15 32.76 177.00 177.16 174.19 1.49 12.42 43.71 125.93 73.17 30.97 189.05 200.33 192.38 196.35 88.22 94.38 92.45 89.80 90.58 189.63 199.58 202.42 201.01 84.53 108.94 124.48 79.43 121.04 170.89 177.03 125.12 56.50 69.97 191.91 206.76 196.50 200.35 177.82 179.12 102.01 49.13 21.25 187.04 199.00 192.48 196.08 102.21 85.86 121.19 54.72 52.51 48.03 162.31 160.02 172.14
5.92 78.71 10.80 79.53 81.00 62.65 70.70 61.71 58.15 50.90 41.52 0.00 45.36 100.28 73.41 40.54 47.98 50.45 37.96 61.26 41.62 15.42 117.03 125.03 84.25 82.60 64.49 58.54 44.67 25.04 37.22 38.65 59.82 24.95 33.95 116.29 69.28 58.06 81.94 47.21 64.35 61.99 59.89 58.60 70.45 72.71 61.05 80.19 49.13 63.75 15.46 46.25 67.60 77.02 84.79 13.25 137.39 137.26 134.01 41.17 41.89 64.61 104.13 82.09 21.30 148.09 163.05 155.25 159.15 57.33 63.21 61.60 59.42 60.06 153.53 159.28 170.64 166.71 45.80 88.82 100.88 79.29 98.24 140.70 147.16 102.97 64.36 81.86 158.32 174.11 163.09 166.76 144.99 145.05 63.13 53.20 22.24 147.48 159.73 151.71 155.49 60.94 49.68 89.39 69.50 62.79 72.73 129.98 127.85 142.05
39.96 40.49 39.79 41.89 35.64 18.30 70.03 60.86 56.76 41.40 48.79 45.36 0.00 77.15 48.94 33.77 30.94 35.13 75.86 80.09 69.85 60.59 128.26 135.86 58.17 55.40 40.23 35.51 32.75 61.73 69.32 41.78 32.27 61.55 67.02 105.46 78.04 84.18 43.45 74.12 92.41 63.62 65.59 75.13 65.75 68.32 15.88 63.24 79.22 75.79 36.33 4.31 54.00 61.80 63.31 34.07 146.13 147.23 145.30 49.85 59.16 31.17 78.29 37.15 57.59 163.06 163.57 155.58 159.58 50.45 55.85 53.88 51.16 51.96 151.26 170.28 158.89 160.01 60.27 61.16 77.60 34.68 73.92 126.70 132.46 77.62 20.51 37.85 150.31 163.94 154.62 158.59 135.76 138.38 74.78 9.95 35.89 155.69 166.52 165.40 168.07 84.14 56.15 80.51 28.89 20.73 39.95 120.22 117.84 127.83
98.39 103.58 89.54 105.33 74.29 67.00 44.77 47.20 48.28 118.54 123.97 100.28 77.15 0.00 28.67 59.76 53.36 50.17 103.17 75.66 86.83 113.01 86.96 91.82 19.04 21.97 38.03 43.84 55.88 95.71 91.95 62.90 45.36 95.53 92.58 36.77 59.66 88.19 105.01 86.06 94.88 49.88 55.41 71.23 39.44 39.10 76.92 21.30 92.42 64.56 102.31 81.04 33.58 24.99 15.49 97.51 96.43 99.24 99.80 124.77 132.30 102.75 6.82 82.51 120.71 120.18 99.76 92.45 96.09 44.96 40.55 41.40 42.68 42.29 85.46 120.04 83.89 88.77 68.30 17.13 0.65 65.20 3.80 51.70 56.73 5.39 83.05 88.15 78.55 89.75 82.18 86.16 64.07 69.04 63.87 81.81 105.90 103.46 110.63 120.05 120.58 83.62 59.04 29.32 93.23 87.16 109.52 49.85 47.56 52.63
70.93 79.42 62.90 81.16 53.56 41.36 37.05 33.12 31.61 90.22 95.29 73.41 48.94 28.67 0.00 33.24 25.52 23.05 82.80 63.67 68.15 87.10 93.62 100.13 10.85 9.42 9.41 15.36 28.81 72.92 72.02 38.67 16.78 72.73 71.83 57.92 51.63 74.31 81.32 69.02 82.23 36.84 42.13 58.34 30.49 32.11 50.96 16.47 75.62 53.88 74.09 52.98 15.92 16.99 14.39 69.43 107.89 109.89 109.18 96.10 103.71 76.38 31.20 61.24 93.18 128.88 119.08 111.27 115.17 24.82 24.22 23.59 22.98 23.13 105.75 132.41 110.21 112.51 49.97 15.49 29.19 44.76 25.85 77.92 83.57 30.20 57.58 66.21 102.55 115.49 106.67 110.67 87.90 91.33 52.90 54.54 77.40 116.47 125.75 129.95 131.57 71.02 40.54 36.32 68.19 61.25 83.85 72.55 70.15 79.02
38.74 73.84 29.85 75.33 59.95 40.57 37.77 28.17 23.96 68.53 68.84 40.54 33.77 59.76 33.24 0.00 9.32 10.24 53.10 47.19 41.64 53.88 94.74 102.43 44.00 42.60 24.91 19.41 4.77 41.30 43.52 9.24 22.58 41.10 42.39 79.11 44.31 53.28 76.64 44.57 61.72 30.44 31.89 41.99 34.80 37.37 45.75 40.10 50.65 42.08 43.82 37.82 27.78 37.20 44.27 38.73 113.09 113.99 111.87 69.31 75.06 64.84 63.62 64.87 61.03 129.37 132.82 124.82 128.82 19.40 25.54 23.61 20.97 21.75 121.42 137.02 133.78 132.21 27.77 48.72 60.36 54.18 57.70 102.64 108.93 62.45 52.19 67.59 123.07 137.98 127.66 131.51 108.99 110.33 41.05 43.35 48.59 122.82 134.01 131.80 134.59 52.21 22.43 52.37 61.96 53.71 73.68 93.52 91.24 103.93
45.41 69.33 37.61 70.91 52.42 33.72 39.18 30.27 26.31 69.42 71.93 47.98 30.94 53.36 25.52 9.32 0.00 4.25 62.39 53.94 50.50 62.03 97.90 105.37 36.37 34.62 16.51 10.62 4.67 50.59 52.68 17.89 13.27 50.39 51.64 76.36 48.50 61.21 71.94 53.08 69.65 33.32 36.14 48.54 34.83 37.39 40.30 35.28 59.32 47.41 48.96 35.23 24.14 32.98 38.00 44.15 115.36 116.56 114.80 72.58 79.36 61.91 56.58 57.98 67.68 133.00 132.84 124.85 128.85 19.56 24.93 22.95 20.22 21.03 120.80 139.62 130.70 130.41 35.33 40.86 53.94 46.01 50.94 99.00 105.10 55.51 47.06 61.23 120.96 135.29 125.42 129.34 106.60 108.61 46.35 39.61 52.82 124.85 135.60 135.10 137.60 59.62 28.34 50.39 57.36 49.24 70.50 91.02 88.68 100.23
48.25 73.18 39.88 74.78 55.20 36.99 35.11 26.37 22.52 73.61 75.86 50.45 35.13 50.17 23.05 10.24 4.25 0.00 62.25 51.30 49.47 64.06 93.99 101.41 33.85 32.38 14.71 9.51 5.79 51.08 52.14 17.26 13.70 50.88 51.37 72.24 44.94 59.24 75.74 51.65 67.64 29.55 32.70 45.85 30.62 33.18 44.02 31.47 58.03 44.22 52.37 39.44 20.02 29.02 34.71 47.45 111.29 112.54 110.83 76.48 83.05 66.04 53.72 61.08 70.58 129.15 128.60 120.60 124.60 15.49 20.72 18.74 16.03 16.83 116.55 135.58 126.65 126.22 33.33 38.53 50.76 48.36 47.92 95.03 101.17 52.59 50.83 64.55 116.79 131.19 121.27 125.18 102.45 104.40 43.16 43.68 56.48 120.75 131.44 131.18 133.63 57.32 25.63 46.17 61.23 53.16 74.58 86.88 84.55 96.27
43.33 113.87 37.25 114.90 109.51 89.78 61.65 56.30 54.89 88.85 78.37 37.96 75.86 103.17 82.80 53.10 62.39 62.25 0.00 37.03 17.04 32.98 89.77 97.46 92.40 91.97 76.38 71.75 57.75 14.26 11.24 45.00 75.58 14.42 10.97 106.61 52.15 27.24 117.06 20.27 30.30 54.25 49.35 37.86 64.97 66.22 91.46 81.94 17.00 45.43 53.40 78.20 70.43 78.22 89.13 50.47 110.52 109.54 105.58 77.79 75.90 100.67 108.78 112.60 50.62 116.68 140.68 133.41 137.03 59.10 62.70 62.07 61.31 61.52 133.75 129.90 157.39 149.63 34.93 97.39 103.82 105.36 102.46 131.27 137.83 107.37 96.32 113.70 142.75 159.41 147.60 150.83 131.28 129.27 45.44 85.31 60.19 120.43 133.08 120.95 125.25 32.28 44.14 82.37 103.46 95.87 109.21 117.96 116.25 132.69
64.31 120.56 53.92 121.97 106.36 87.47 30.90 30.73 32.14 107.52 101.86 61.26 80.09 75.66 63.67 47.19 53.94 51.30 37.03 0.00 21.73 64.31 55.89 63.86 70.50 71.24 61.06 58.95 49.98 39.58 28.12 38.42 64.24 39.54 30.94 71.36 17.04 13.00 123.46 16.96 19.25 27.17 21.63 5.49 36.50 36.57 92.93 56.17 20.75 11.14 74.07 83.80 48.08 52.63 64.41 69.39 76.44 76.11 72.77 101.74 103.14 110.32 82.12 111.80 80.29 87.21 104.49 97.03 100.75 39.56 39.54 40.09 41.00 40.71 96.92 98.02 120.58 112.61 19.83 75.18 76.28 99.66 76.04 95.57 102.07 80.63 99.29 114.73 105.75 122.44 110.60 113.81 94.53 92.29 11.79 89.95 80.90 86.52 98.94 90.62 94.28 7.96 25.67 49.89 108.80 100.56 119.28 81.69 80.12 96.99
45.59 109.75 36.32 110.98 100.93 81.20 44.64 39.69 38.67 90.73 83.05 41.62 69.85 86.83 68.15 41.64 50.50 49.47 17.04 21.73 0.00 42.81 77.05 84.97 77.19 77.05 62.69 58.72 45.87 18.11 6.52 32.61 63.16 18.09 9.22 89.65 35.44 16.49 112.84 5.61 23.56 37.43 32.39 21.40 48.16 49.31 84.56 65.74 9.37 28.75 55.80 72.91 54.74 62.01 73.22 51.65 97.75 97.20 93.62 82.76 83.05 97.83 92.64 105.06 59.29 106.75 126.21 118.74 122.47 43.70 46.65 46.24 45.81 45.92 118.47 118.61 140.92 133.79 18.63 82.16 87.47 95.68 86.32 114.35 120.92 91.19 90.20 106.97 126.59 143.16 131.45 134.77 114.79 113.09 28.66 79.74 62.79 107.80 120.31 110.55 114.50 19.51 28.16 65.35 98.56 90.53 106.70 101.21 99.45 115.77
20.64 92.06 24.52 92.73 96.22 78.04 79.59 71.36 68.27 59.88 47.01 15.42 60.59 113.01 87.10 53.88 62.03 64.06 32.98 64.31 42.81 0.00 119.86 127.76 97.88 96.43 78.49 72.65 58.32 24.74 36.91 50.24 74.38 24.78 33.74 125.90 75.41 58.03 95.26 48.19 62.71 70.94 67.85 62.89 80.42 82.44 76.15 92.35 48.00 69.21 27.21 61.23 79.72 88.98 97.63 27.16 140.56 139.99 136.35 46.22 43.12 77.51 117.29 97.01 17.66 148.75 168.45 160.83 164.64 68.82 74.32 72.91 71.02 71.57 159.95 161.20 179.54 174.25 52.62 102.59 113.64 94.68 111.25 150.62 157.16 116.07 79.12 96.49 166.36 182.54 171.18 174.71 153.58 152.92 68.79 68.05 32.50 150.61 163.12 152.79 156.90 62.06 58.60 99.39 83.55 77.24 85.12 139.00 136.99 152.00
119.76 167.17 109.10 168.77 146.11 130.15 59.19 67.64 71.62 161.13 157.03 117.03 128.26 86.96 93.62 94.74 97.90 93.99 89.77 55.89 77.05 119.86 0.00 8.00 94.19 96.54 96.54 97.71 95.53 95.16 83.04 88.07 103.03 95.13 86.15 57.95 50.65 62.58 169.70 71.70 60.60 64.67 62.90 58.51 64.80 62.57 137.92 78.40 72.89 54.46 129.19 132.42 79.53 76.82 85.27 124.30 20.76 20.23 17.26 157.01 158.92 159.43 93.41 153.16 136.14 35.41 53.21 47.11 50.09 78.56 74.18 75.96 78.42 77.69 50.79 42.66 83.68 69.56 72.60 96.97 87.31 137.76 89.63 72.13 76.91 92.16 144.77 157.39 66.63 82.57 70.86 72.77 61.86 55.56 55.31 137.42 135.85 30.76 43.35 37.19 39.86 57.96 73.11 59.50 155.21 147.13 168.18 57.37 57.49 73.26
127.76 174.55 117.09 176.17 152.98 137.33 66.46 75.11 79.15 169.04 165.02 125.03 135.86 91.82 100.13 102.43 105.37 101.41 97.46 63.86 84.97 127.76 8.00 0.00 100.15 102.61 103.44 104.84 103.11 103.07 90.92 95.90 110.11 103.05 94.04 60.78 58.48 70.32 177.05 79.58 68.03 72.24 70.65 66.51 71.86 69.57 145.25 84.59 80.63 62.42 137.19 140.04 86.42 83.23 91.16 132.29 13.15 12.25 9.44 165.00 166.91 167.03 98.10 160.13 144.10 28.82 47.17 41.73 44.35 85.95 81.39 83.21 85.72 84.98 46.55 34.74 80.82 65.58 80.57 102.69 92.13 144.52 94.67 72.42 76.69 96.91 152.12 164.47 63.74 79.06 67.68 69.21 60.69 53.74 63.25 144.94 143.83 22.97 35.62 29.95 32.23 65.80 80.94 65.27 162.61 154.57 175.75 58.25 58.70 73.45
81.77 85.42 73.72 87.17 57.28 48.23 41.49 39.84 39.26 99.57 105.42 84.25 58.17 19.04 10.85 44.00 36.37 33.85 92.40 70.50 77.19 97.88 94.19 100.15 0.00 3.10 20.08 26.10 39.63 83.09 81.44 48.99 26.75 82.90 81.48 52.22 56.80 81.91 87.02 77.56 89.50 43.34 48.92 65.39 34.98 35.92 58.12 16.20 84.15 60.06 84.81 62.02 22.76 18.83 9.03 80.19 106.76 109.09 108.86 106.27 114.13 83.91 20.58 65.36 104.02 128.96 114.77 107.14 110.95 33.49 31.30 31.25 31.38 31.32 100.94 131.07 102.42 106.12 58.68 4.99 19.47 48.17 15.75 70.10 75.41 19.71 64.39 70.76 95.99 108.05 99.88 103.88 81.36 85.54 59.16 62.79 87.95 114.78 123.26 129.57 130.78 78.16 49.13 34.91 74.73 68.40 90.88 66.41 64.03 71.11
79.95 82.32 72.15 84.07 54.22 45.17 42.84 40.51 39.61 96.79 102.89 82.60 55.40 21.97 9.42 42.60 34.62 32.38 91.97 71.24 77.05 96.43 96.54 102.61 3.10 0.00 18.15 24.16 38.11 82.29 81.11 48.07 24.34 82.10 81.02 55.29 58.01 82.38 83.92 77.65 90.11 44.10 49.61 66.04 36.26 37.39 55.07 18.23 84.25 60.98 82.70 59.21 23.20 20.48 11.76 78.15 109.41 111.68 111.38 103.77 111.76 80.88 23.04 62.29 102.14 131.42 117.78 110.14 113.95 33.41 31.79 31.54 31.40 31.42 103.99 133.76 105.48 109.22 58.67 6.27 22.37 45.12 18.57 73.18 78.45 22.27 61.32 67.68 99.10 111.13 102.98 106.98 84.46 88.63 60.06 59.84 85.68 117.51 126.09 132.12 133.38 78.79 49.15 37.45 71.64 65.34 87.80 69.51 67.13 74.18
61.80 73.02 54.11 74.73 49.58 34.84 37.96 31.81 29.23 81.27 85.97 64.49 40.23 38.03 9.41 24.91 16.51 14.71 76.38 61.06 62.69 78.49 96.54 103.44 20.08 18.15 0.00 6.02 20.26 65.65 65.95 31.50 8.04 65.45 65.43 65.54 51.15 70.62 75.15 64.21 78.82 35.55 40.22 55.60 31.85 33.98 43.93 23.27 70.75 52.23 64.74 44.37 17.02 22.42 23.31 60.11 112.04 113.77 112.68 86.75 94.31 68.76 40.57 56.71 84.00 131.94 125.45 117.55 121.49 21.55 23.35 22.02 20.39 20.84 112.50 136.58 118.66 120.19 45.26 24.41 38.56 41.35 35.25 86.48 92.27 39.60 50.74 61.20 110.37 123.75 114.60 118.58 95.76 98.75 51.20 46.54 68.00 120.98 130.81 133.39 135.32 67.92 36.32 41.97 61.45 54.08 76.59 80.27 77.88 87.62
55.79 70.31 48.22 71.98 49.00 32.52 38.58 31.24 28.05 76.13 80.30 58.54 35.51 43.84 15.36 19.41 10.62 9.51 71.75 58.95 58.72 72.65 97.71 104.84 26.10 24.16 6.02 0.00 14.67 60.55 61.58 26.75 5.48 60.35 60.85 69.95 50.57 67.73 72.61 60.65 76.06 34.84 38.94 53.47 32.99 35.34 40.95 27.77 67.11 50.87 58.74 39.75 19.17 26.31 28.85 54.09 113.96 115.50 114.17 81.06 88.46 65.00 46.55 55.61 77.98 133.09 128.82 120.87 124.84 20.27 23.58 21.91 19.72 20.35 116.16 138.44 123.57 124.51 41.98 30.42 44.38 41.37 41.16 91.50 97.40 45.56 47.84 59.69 114.80 128.51 119.11 123.08 100.25 102.92 49.82 42.57 62.09 123.12 133.28 134.77 136.92 65.43 33.57 45.37 58.52 50.85 73.11 84.70 82.32 92.67
42.51 72.10 34.09 73.64 56.53 37.49 37.47 28.14 24.02 69.57 70.97 44.67 32.75 55.88 28.81 4.77 4.67 5.79 57.75 49.98 45.87 58.32 95.53 103.11 39.63 38.11 20.26 14.67 0.00 46.06 48.01 13.26 17.86 45.86 46.98 76.88 45.57 56.84 74.81 48.53 65.29 30.88 33.12 44.65 33.75 36.34 43.44 36.81 54.74 43.99 46.88 36.96 24.90 34.16 40.40 41.90 113.42 114.48 112.55 71.53 77.79 63.91 59.50 61.82 64.83 130.44 132.00 124.00 128.00 18.16 24.05 22.06 19.32 20.12 120.27 137.54 131.45 130.49 31.04 44.28 56.48 50.36 53.68 100.02 106.23 58.36 50.07 64.84 121.19 135.83 125.72 129.61 106.96 108.63 42.95 41.93 51.22 123.03 134.00 132.69 135.33 55.43 24.59 50.43 60.15 51.95 72.65 91.42 89.12 101.28
29.93 99.62 23.04 100.66 95.76 76.11 57.61 50.51 48.17 75.69 66.40 25.04 61.73 95.71 72.92 41.30 50.59 51.08 14.26 39.58 18.11 24.74 95.16 103.07 83.09 82.29 65.65 60.55 46.06 0.00 12.59 34.27 63.86 0.20 9.29 103.87 51.45 33.87 102.81 23.58 39.55 49.31 45.36 38.38 59.59 61.29 77.41 74.45 24.36 45.03 40.19 63.99 62.23 70.81 80.94 36.82 115.84 115.31 111.73 65.97 65.44 86.49 100.83 98.61 41.25 124.61 143.87 136.30 140.08 50.79 55.35 54.35 53.06 53.43 135.67 136.69 156.57 150.42 29.87 88.04 96.35 91.96 94.55 128.69 135.27 99.47 82.16 99.58 142.83 159.21 147.68 151.12 130.48 129.35 44.71 71.11 47.13 125.90 138.39 128.51 132.51 37.52 37.60 78.13 89.21 81.64 95.08 116.31 114.41 130.10
41.69 108.59 33.33 109.75 101.65 81.87 50.59 45.07 43.66 87.32 78.73 37.22 69.32 91.95 72.02 43.52 52.68 52.14 11.24 28.12 6.52 36.91 83.04 90.92 81.44 81.11 65.95 61.58 48.01 12.59 0.00 34.93 65.69 12.62 3.30 95.94 41.90 21.30 111.73 11.38 27.13 43.06 38.25 27.92 53.77 55.05 84.48 70.73 11.91 35.23 51.99 72.09 59.31 67.00 77.97 48.20 103.78 103.13 99.45 78.35 78.02 96.14 97.59 105.32 53.77 112.06 132.59 125.14 128.86 48.04 51.50 50.91 50.23 50.41 124.95 124.30 147.40 140.30 23.69 86.43 92.59 96.90 91.26 120.68 127.26 96.16 89.81 106.89 133.11 149.67 137.96 141.28 121.27 119.61 35.11 79.07 58.99 113.81 126.36 116.00 120.05 25.16 32.94 71.34 97.69 89.81 104.91 107.63 105.86 122.10
