50
56.31 39.17 17.46 16.85 103.93 119.60 59.84 56.14 56.46 56.37 0.00 12.02 15.01 87.13 102.80 95.39 105.65 98.77 52.32 104.41 67.28 19.14 52.11 73.90 23.16 21.88 29.15 25.07 33.88 49.33 35.97 65.23 63.27 75.26 63.37 10.85 34.28 10.85 48.84 63.89 43.24 39.92 42.63 44.76 47.74 50.35 52.51 18.33 39.78 44.68
53.30 27.14 22.03 24.44 94.95 111.78 59.97 59.01 58.96 58.97 12.02 0.00 20.07 79.17 95.59 106.99 117.42 110.43 55.70 116.04 77.86 18.22 49.33 74.87 15.60 13.07 17.26 15.70 35.04 59.41 29.79 66.36 69.41 72.66 69.60 22.62 25.60 22.65 36.83 61.61 36.20 29.15 32.10 33.34 36.02 39.64 41.09 12.14 45.41 53.76
43.28 43.16 32.34 5.66 96.30 110.14 45.15 41.15 41.45 41.36 15.01 20.07 0.00 78.26 92.75 91.02 102.09 94.69 37.39 100.06 74.97 9.20 39.04 58.96 35.21 20.53 35.40 23.42 48.90 58.57 49.10 50.30 49.54 61.62 49.70 20.23 29.49 20.09 53.03 50.22 34.96 38.31 40.22 44.58 48.54 47.76 51.82 15.50 25.61 34.35
42.36 65.80 101.20 82.62 19.65 32.61 55.72 69.13 67.27 67.76 87.13 79.17 78.26 0.00 17.62 156.84 168.81 160.83 70.99 165.14 153.14 69.69 45.25 62.18 87.66 66.21 72.90 63.47 112.29 136.07 97.65 61.27 89.10 40.26 89.68 96.79 53.58 96.71 65.62 43.13 43.94 52.86 49.69 53.25 54.80 44.50 48.81 68.87 79.03 97.02
52.88 83.38 117.58 96.66 19.88 17.94 63.26 77.01 75.11 75.61 102.80 95.59 92.75 17.62 0.00 165.82 177.81 169.82 79.64 173.75 167.68 84.65 56.53 65.76 104.82 82.53 90.25 79.96 129.28 151.16 115.12 67.15 96.07 44.13 96.67 112.01 70.06 111.91 83.21 50.85 59.66 70.18 67.03 70.82 72.42 62.08 66.42 84.77 89.87 107.60
114.48 133.44 100.23 85.37 176.48 183.54 102.56 88.82 90.72 90.22 95.39 106.99 91.02 156.84 165.82 0.00 12.00 4.00 86.25 9.06 69.51 99.49 111.72 103.22 117.17 111.52 124.23 114.44 111.92 76.32 126.72 99.41 70.63 122.45 70.04 86.49 119.46 86.37 143.34 115.01 121.03 129.11 130.71 135.54 139.56 137.90 142.61 106.49 78.46 60.75
126.46 144.12 109.34 96.42 188.45 195.52 114.55 100.81 102.71 102.21 105.65 117.42 102.09 168.81 177.81 12.00 0.00 8.00 98.25 5.84 72.99 110.71 123.68 115.04 126.93 122.52 134.68 125.49 120.07 82.30 135.85 111.35 82.52 134.41 81.93 96.35 130.81 96.25 154.00 127.01 132.69 140.31 141.99 146.66 150.60 149.26 153.83 117.50 90.33 72.54
118.47 136.98 103.20 89.03 180.47 187.53 106.56 92.82 94.71 94.22 98.77 110.43 94.69 160.83 169.82 4.00 8.00 0.00 90.25 5.84 70.46 103.21 115.70 107.15 120.38 115.16 127.68 118.10 114.56 78.16 129.71 103.38 74.59 126.44 74.00 89.72 123.23 89.60 146.87 119.01 124.91 132.82 134.45 139.23 143.22 141.68 146.34 110.14 82.42 64.67
28.92 70.55 69.33 36.26 90.63 97.45 16.62 4.30 5.62 5.24 52.32 55.70 37.39 70.99 79.64 86.25 98.25 90.25 0.00 94.35 98.71 37.73 27.02 24.17 71.29 49.09 66.77 50.09 86.11 86.47 85.49 16.40 19.47 37.26 19.98 54.69 48.27 54.50 79.07 28.79 43.14 58.74 58.61 65.51 70.16 63.48 70.15 45.72 15.05 29.42
122.79 142.50 109.01 94.41 184.79 191.39 110.50 96.75 98.65 98.15 104.41 116.04 100.06 165.14 173.75 9.06 5.84 5.84 94.35 0.00 75.67 108.50 120.13 110.46 126.12 120.56 133.28 123.48 120.40 83.82 135.52 107.03 78.10 130.15 77.50 95.45 128.44 95.33 152.40 123.03 129.85 138.12 139.70 144.57 148.60 146.86 151.62 115.54 87.08 69.49
116.64 102.96 58.85 71.07 170.74 185.11 113.24 102.94 104.31 103.95 67.28 77.86 74.97 153.14 167.68 69.51 72.99 70.46 98.71 75.67 0.00 83.45 112.52 122.72 78.66 89.16 92.21 92.34 60.56 18.91 81.05 115.08 95.92 132.96 95.58 56.80 101.46 56.86 111.35 122.04 109.39 106.93 109.77 111.11 113.40 117.42 118.83 85.38 83.98 71.51
37.20 36.24 36.14 14.64 87.45 101.83 42.02 40.90 40.78 40.80 19.14 18.22 9.20 69.69 84.65 99.49 110.71 103.21 37.73 108.50 83.45 0.00 33.02 56.76 33.71 13.08 30.02 15.44 51.62 66.52 47.93 48.20 52.74 56.26 53.00 27.38 20.38 27.27 45.89 44.93 26.03 29.62 31.32 36.12 40.28 38.75 43.13 8.53 29.03 41.20
4.24 53.37 69.12 41.80 64.83 74.44 16.30 26.37 24.77 25.18 52.11 49.33 39.04 45.25 56.53 111.72 123.68 115.70 27.02 120.13 112.52 33.02 0.00 30.60 63.31 37.84 53.48 37.02 84.13 97.14 76.89 24.17 46.31 23.37 46.85 59.26 30.37 59.12 59.94 12.33 20.64 38.94 37.64 44.83 49.26 40.37 47.52 37.19 33.81 51.79
28.96 83.55 91.30 58.99 80.74 82.52 15.28 19.88 18.72 19.01 73.90 74.87 58.96 62.18 65.76 103.22 115.04 107.15 24.17 110.46 122.72 56.76 30.60 0.00 90.08 65.49 82.46 65.47 107.71 110.63 104.18 8.67 32.71 22.10 33.29 77.75 60.33 77.57 90.48 21.90 51.23 69.44 68.23 75.42 79.85 70.74 77.93 63.43 39.20 52.20
67.07 25.44 19.95 38.92 101.50 119.96 75.02 74.59 74.50 74.51 23.16 15.60 35.21 87.66 104.82 117.17 126.93 120.38 71.29 126.12 78.66 33.71 63.31 90.08 0.00 25.50 15.40 26.78 24.88 59.75 14.21 81.64 84.74 86.38 84.91 30.69 35.86 30.81 32.85 75.64 47.46 34.89 38.09 36.26 37.08 44.42 43.26 26.68 60.78 67.71
41.57 23.17 35.05 26.16 82.37 98.81 50.26 51.77 51.35 51.45 21.88 13.07 20.53 66.21 82.53 111.52 122.52 115.16 49.09 120.56 89.16 13.08 37.84 65.49 25.50 0.00 17.68 3.25 47.75 71.13 39.12 57.29 65.29 60.88 65.58 32.52 12.69 32.49 32.86 50.16 23.16 18.56 21.01 24.32 28.09 28.76 31.82 5.03 41.88 54.15
56.79 10.75 33.57 40.51 86.22 104.98 67.17 69.41 68.95 69.06 29.15 17.26 35.40 72.90 90.25 124.23 134.68 127.68 66.77 133.28 92.21 30.02 53.48 82.46 15.40 17.68 0.00 17.04 40.23 73.37 25.17 74.46 82.73 75.59 83.00 39.35 23.61 39.41 19.84 65.56 35.15 20.07 23.22 20.86 21.83 29.12 27.92 21.51 59.04 69.74
40.59 21.08 37.73 29.08 79.39 96.08 50.19 52.57 52.03 52.16 25.07 15.70 23.42 63.47 79.96 114.44 125.49 118.10 50.09 123.48 92.34 15.44 37.02 65.47 26.78 3.25 17.04 0.00 49.83 74.25 39.95 57.43 66.83 59.77 67.15 35.75 9.91 35.72 30.55 49.28 20.97 15.33 17.75 21.22 25.12 25.51 28.66 8.04 43.73 56.64
88.18 49.78 16.92 50.05 126.38 144.70 93.41 89.98 90.34 90.24 33.88 35.04 48.90 112.29 129.28 111.92 120.07 114.56 86.11 120.40 60.56 51.62 84.13 107.71 24.88 47.75 40.23 49.83 0.00 42.53 21.10 99.05 95.59 107.50 95.61 33.30 59.53 33.49 55.81 96.31 70.79 59.69 62.89 61.08 61.63 69.30 67.92 47.12 72.95 74.00
101.34 84.12 39.95 55.34 153.22 168.34 99.73 90.76 91.93 91.62 49.33 59.41 58.57 136.07 151.16 76.32 82.30 78.16 86.47 83.82 18.91 66.52 97.14 110.63 59.75 71.13 73.37 74.25 42.53 0.00 62.54 102.53 86.99 118.63 86.74 39.28 83.61 39.36 92.45 107.43 92.15 88.56 91.46 92.52 94.69 99.05 100.20 67.62 71.42 61.99
80.53 32.23 26.52 52.43 109.87 129.36 89.07 88.80 88.71 88.73 35.97 29.79 49.10 97.65 115.12 126.72 135.85 129.71 85.49 135.52 81.05 47.93 76.89 104.18 14.21 39.12 25.17 39.95 21.10 62.54 0.00 95.78 98.62 99.71 98.76 41.38 48.24 41.54 36.27 89.19 59.91 45.08 48.16 44.59 44.03 53.29 50.43 40.75 74.71 80.59
23.50 76.07 82.63 50.38 80.48 84.53 7.89 12.29 10.78 11.17 65.23 66.36 50.30 61.27 67.15 99.41 111.35 103.38 16.40 107.03 115.08 48.20 24.17 8.67 81.64 57.29 74.46 57.43 99.05 102.53 95.78 0.00 29.00 23.15 29.60 69.15 52.85 68.97 83.39 18.49 44.48 62.36 61.39 68.58 73.10 64.52 71.64 55.04 31.20 45.45
47.82 87.80 78.73 46.43 108.61 113.52 33.39 20.15 21.95 21.47 63.27 69.41 49.54 89.10 96.07 70.63 82.52 74.59 19.47 78.10 95.92 52.74 46.31 32.71 84.74 65.29 82.73 66.83 95.59 86.99 98.62 29.00 0.00 52.15 0.60 62.45 66.46 62.25 96.80 46.04 62.35 77.08 77.24 83.94 88.58 82.52 89.03 61.23 24.00 24.99
19.37 73.89 92.40 63.65 58.64 61.39 20.72 33.98 32.12 32.61 75.26 72.66 61.62 40.26 44.13 122.45 134.41 126.44 37.26 130.15 132.96 56.26 23.37 22.10 86.38 60.88 75.59 59.77 107.50 118.63 99.71 23.15 52.15 0.00 52.75 81.81 52.00 81.66 78.95 11.40 40.78 58.79 56.75 63.56 67.47 57.06 64.12 60.52 49.98 66.51
48.37 88.13 78.76 46.53 109.20 114.12 33.98 20.72 22.52 22.04 63.37 69.60 49.70 89.68 96.67 70.04 81.93 74.00 19.98 77.50 95.58 53.00 46.85 33.29 84.91 65.58 83.00 67.15 95.61 86.74 98.76 29.60 0.60 52.75 0.00 62.45 66.85 62.25 97.15 46.63 62.80 77.47 77.65 84.34 88.97 82.96 89.45 61.49 24.20 24.75
63.50 49.65 16.77 18.78 114.03 129.10 64.71 58.81 59.47 59.29 10.85 22.62 20.23 96.79 112.01 86.49 96.35 89.72 54.69 95.45 56.80 27.38 59.26 77.75 30.69 32.52 39.35 35.75 33.30 39.28 41.38 69.15 62.45 81.81 62.45 0.00 44.67 0.20 59.17 70.42 52.87 50.74 53.41 55.61 58.55 61.14 63.36 28.59 40.57 40.86
33.40 23.23 47.63 35.01 69.72 86.18 45.19 50.02 49.15 49.37 34.28 25.60 29.49 53.58 70.06 119.46 130.81 123.23 48.27 128.44 101.46 20.38 30.37 60.33 35.86 12.69 23.61 9.91 59.53 83.61 48.24 52.85 66.46 52.00 66.85 44.67 0.00 44.62 30.93 42.18 11.68 10.64 11.40 17.54 22.14 18.46 23.53 16.08 44.92 59.97
63.36 49.70 16.97 18.61 113.96 129.00 64.54 58.62 59.29 59.11 10.85 22.65 20.09 96.71 111.91 86.37 96.25 89.60 54.50 95.33 56.86 27.27 59.12 77.57 30.81 32.49 39.41 35.72 33.49 39.36 41.54 68.97 62.25 81.66 62.25 0.20 44.62 0.00 59.22 70.27 52.79 50.72 53.38 55.61 58.56 61.12 63.36 28.54 40.37 40.66
62.22 9.91 52.50 58.51 75.18 95.69 75.60 80.93 80.08 80.30 48.84 36.83 53.03 65.62 83.21 143.34 154.00 146.87 79.07 152.40 111.35 45.89 59.94 90.48 32.85 32.86 19.84 30.55 55.81 92.45 36.27 83.39 96.80 78.95 97.15 59.17 30.93 59.22 0.00 70.71 39.34 21.05 22.42 15.40 11.70 22.71 16.90 37.74 74.16 87.00
8.78 64.80 81.08 52.33 62.58 68.68 12.66 26.33 24.43 24.93 63.89 61.61 50.22 43.13 50.85 115.01 127.01 119.01 28.79 123.03 122.04 44.93 12.33 21.90 75.64 50.16 65.56 49.28 96.31 107.43 89.19 18.49 46.04 11.40 46.63 70.42 42.18 70.27 70.71 0.00 31.58 49.98 48.30 55.37 59.58 49.81 57.00 49.49 39.94 57.18
22.95 33.25 58.05 39.85 61.42 76.37 36.60 43.98 42.78 43.09 43.24 36.20 34.96 43.94 59.66 121.03 132.69 124.91 43.14 129.85 109.39 26.03 20.64 51.23 47.46 23.16 35.15 20.97 70.79 92.15 59.91 44.48 62.35 40.78 62.80 52.87 11.68 52.79 39.34 31.58 0.00 18.42 17.00 24.19 28.65 20.46 27.39 25.11 43.53 60.42
41.37 15.17 50.35 43.97 66.83 85.07 54.55 60.32 59.37 59.62 39.92 29.15 38.31 52.86 70.18 129.11 140.31 132.82 58.74 138.12 106.93 29.62 38.94 69.44 34.89 18.56 20.07 15.33 59.69 88.56 45.08 62.36 77.08 58.79 77.47 50.74 10.64 50.72 21.05 49.98 18.42 0.00 3.20 6.90 11.50 10.49 13.52 23.30 55.51 70.19
39.81 17.65 53.44 45.84 63.64 81.87 53.53 59.98 58.94 59.21 42.63 32.10 40.22 49.69 67.03 130.71 141.99 134.45 58.61 139.70 109.77 31.32 37.64 68.23 38.09 21.01 23.22 17.75 62.89 91.46 48.16 61.39 77.24 56.75 77.65 53.41 11.40 53.38 22.42 48.30 17.00 3.20 0.00 7.20 11.74 7.75 12.14 25.56 56.20 71.37
46.94 12.55 53.44 50.24 65.52 84.77 60.72 66.99 65.99 66.25 44.76 33.34 44.58 53.25 70.82 135.54 146.66 139.23 65.51 144.57 111.11 36.12 44.83 75.42 36.26 24.32 20.86 21.22 61.08 92.52 44.59 68.58 83.94 63.56 84.34 55.61 17.54 55.61 15.40 55.37 24.19 6.90 7.20 0.00 4.65 8.75 7.75 29.26 62.39 76.93
51.24 11.93 55.19 54.20 65.86 85.70 65.23 71.64 70.63 70.89 47.74 36.02 48.54 54.80 72.42 139.56 150.60 143.22 70.16 148.60 113.40 40.28 49.26 79.85 37.08 28.09 21.83 25.12 61.63 94.69 44.03 73.10 88.58 67.47 88.97 58.55 22.14 58.56 11.70 59.58 28.65 11.50 11.74 4.65 0.00 11.04 6.40 33.10 66.93 81.27
41.83 21.30 60.69 53.34 57.09 76.09 56.63 64.43 63.24 63.55 50.35 39.64 47.76 44.50 62.08 137.90 149.26 141.68 63.48 146.86 117.42 38.75 40.37 70.74 44.42 28.76 29.12 25.51 69.30 99.05 53.29 64.52 82.52 57.06 82.96 61.14 18.46 61.12 22.71 49.81 20.46 10.49 7.75 8.75 11.04 0.00 7.20 33.28 62.41 78.16
49.02 18.31 60.98 57.48 59.47 79.41 63.75 71.26 70.11 70.41 52.51 41.09 51.82 48.81 66.42 142.61 153.83 146.34 70.15 151.62 118.83 43.13 47.52 77.93 43.26 31.82 27.92 28.66 67.92 100.20 50.43 71.64 89.03 64.12 89.45 63.36 23.53 63.36 16.90 57.00 27.39 13.52 12.14 7.75 6.40 7.20 0.00 36.69 68.30 83.48
41.16 27.97 33.16 21.13 85.61 101.40 48.34 48.66 48.39 48.45 18.33 12.14 15.50 68.87 84.77 106.49 117.50 110.14 45.72 115.54 85.38 8.53 37.19 63.43 26.68 5.03 21.51 8.04 47.12 67.62 40.75 55.04 61.23 60.52 61.49 28.59 16.08 28.54 37.74 49.49 25.11 23.30 25.56 29.26 33.10 33.28 36.69 0.00 37.56 49.27
37.09 64.82 56.04 23.00 98.55 107.82 29.55 19.36 20.52 20.20 39.78 45.41 25.61 79.03 89.87 78.46 90.33 82.42 15.05 87.08 83.98 29.03 33.81 39.20 60.78 41.88 59.04 43.73 72.95 71.42 74.71 31.20 24.00 49.98 24.20 40.57 44.92 40.37 74.16 39.94 43.53 55.51 56.20 62.39 66.93 62.41 68.30 37.56 0.00 18.00
54.98 77.23 57.63 29.36 116.55 125.54 45.79 33.22 34.91 34.46 44.68 53.76 34.35 97.02 107.60 60.75 72.54 64.67 29.42 69.49 71.51 41.20 51.79 52.20 67.71 54.15 69.74 56.64 74.00 61.99 80.59 45.45 24.99 66.51 24.75 40.86 59.97 40.66 87.00 57.18 60.42 70.19 71.37 76.93 81.27 78.16 83.48 49.27 18.00 0.00

