110
98.48 100.97 103.44 31.92 110.07 86.68 113.32 58.75 57.13 115.01 119.03 118.77 52.32 177.53 177.08 173.82 0.00 2.08 6.31 106.74 25.06 21.31 187.06 199.69 191.09 195.09 85.29 91.13 108.66 109.48 88.67 187.62 199.35 202.38 207.80 93.02 91.57 107.66 42.31 103.56 159.01 163.81 119.24 64.06 45.09 185.57 197.06 189.09 193.09 170.44 173.84 102.06 76.95 45.99 187.56 199.64 205.05 201.43 120.44 99.22 146.18 73.51 91.18 7.12 155.27 152.87 160.06 158.06 156.26 173.07 200.38 199.07 193.97 201.81 180.80 185.81 186.99 49.54 67.50 93.35 74.74 74.74 78.16 78.16 99.61 81.35 110.81 61.03 62.77 64.51 66.25 72.19 67.98 68.23 91.18 87.58 83.92 85.73 83.86 88.14 87.74 148.73 149.21 133.77 139.93 136.21 122.46 131.48 132.71 49.51
100.55 103.05 105.52 33.98 111.93 88.75 115.21 59.76 58.30 116.65 120.74 120.46 53.65 179.61 179.16 175.90 2.08 0.00 8.39 108.80 27.14 23.39 189.14 201.76 193.17 197.17 87.37 93.21 110.37 111.13 90.71 189.69 201.43 204.35 209.76 94.91 93.62 109.74 44.39 105.64 161.09 165.89 121.08 64.90 46.02 187.64 199.14 191.17 195.17 172.52 175.91 104.14 77.74 46.99 189.64 201.72 206.99 203.44 122.18 101.02 147.84 73.95 91.68 7.04 157.35 154.95 162.14 160.01 158.26 175.04 202.33 201.15 196.02 203.82 182.80 187.79 188.96 49.50 68.67 95.14 76.77 76.77 80.20 80.20 101.68 83.39 112.89 63.10 64.84 66.57 68.31 74.26 70.05 70.30 92.78 89.14 85.42 87.27 85.24 89.51 89.00 150.54 150.96 135.83 141.95 138.09 124.54 133.42 134.63 50.02
92.18 94.67 97.14 25.69 104.47 80.40 107.62 56.04 53.90 110.16 113.93 113.70 48.61 171.24 170.78 167.51 6.31 8.39 0.00 100.51 18.75 15.00 180.75 193.40 184.78 188.78 78.99 84.82 103.55 104.58 82.48 181.33 193.05 196.44 201.89 87.32 85.37 101.36 36.00 97.25 152.70 157.50 113.69 61.86 42.77 179.28 190.75 182.78 186.78 164.13 167.53 95.75 74.83 43.42 181.27 193.35 199.19 195.32 115.25 93.83 141.21 72.52 89.91 10.33 148.96 146.57 153.76 152.16 150.22 167.10 194.51 192.76 187.76 195.72 174.74 179.81 181.03 50.21 64.23 87.99 68.58 68.58 71.99 71.99 93.34 75.17 104.52 54.78 56.51 58.24 59.98 65.92 61.72 61.96 86.42 82.98 79.50 81.22 79.86 84.16 84.11 143.31 143.96 127.53 133.81 130.57 116.15 125.63 126.91 48.49
12.43 11.16 13.03 76.69 65.75 30.65 63.56 103.03 97.55 89.10 84.80 85.48 92.17 77.33 72.32 70.08 106.74 108.80 100.51 0.00 82.00 85.68 82.84 93.50 86.39 90.35 23.80 19.05 79.82 85.40 18.45 86.97 97.21 118.88 125.17 58.50 35.13 11.28 65.21 15.98 55.75 60.37 71.30 109.89 103.16 84.83 92.66 85.71 89.61 67.67 70.93 15.50 116.41 101.50 86.71 93.50 124.36 111.26 83.07 68.95 104.95 126.52 134.23 107.22 50.33 47.97 55.07 82.98 74.57 92.04 119.72 95.19 98.72 112.16 94.67 101.68 104.39 125.93 99.28 68.75 45.33 45.33 42.89 42.89 27.14 40.76 9.73 45.76 44.04 42.32 40.61 34.78 38.90 38.65 82.26 84.41 86.91 85.63 93.85 95.53 101.10 93.23 99.05 27.03 57.91 77.46 25.66 66.04 69.18 114.15
73.46 75.95 78.39 8.06 88.55 61.80 91.32 52.07 48.33 96.91 99.77 99.64 41.73 152.58 152.03 148.76 25.06 27.14 18.75 82.00 0.00 3.75 162.00 174.70 166.03 170.03 60.25 66.08 89.46 91.22 64.15 162.67 174.35 179.01 184.58 71.14 67.09 82.62 17.25 78.50 133.95 138.75 97.89 59.20 41.40 160.61 172.00 164.04 168.04 145.39 148.79 77.00 71.79 41.17 162.60 174.65 182.03 177.34 100.76 78.78 127.33 73.06 88.98 27.20 130.23 127.83 135.02 134.98 132.49 149.62 177.32 174.01 169.40 177.78 156.94 162.20 163.56 56.68 57.81 73.16 50.60 50.60 53.93 53.93 74.78 57.04 85.81 36.24 37.96 39.68 41.40 47.30 43.12 43.37 73.88 71.09 68.39 69.71 70.23 74.47 75.67 127.80 129.08 108.99 115.83 114.35 97.42 108.65 110.13 50.47
77.20 79.69 82.14 11.32 91.67 65.52 94.53 52.40 48.97 99.45 102.52 102.37 42.58 156.32 155.78 152.51 21.31 23.39 15.00 85.68 3.75 0.00 165.75 178.43 169.78 173.78 63.99 69.83 92.18 93.78 67.79 166.41 178.09 182.49 188.04 74.31 70.73 86.37 21.00 82.25 137.70 142.50 101.00 59.32 41.05 164.35 175.75 167.79 171.79 149.14 152.54 80.75 72.07 41.00 166.34 178.38 185.46 180.94 103.58 81.70 130.04 72.61 88.90 23.59 133.97 131.57 138.76 138.40 136.03 153.11 180.75 177.76 173.07 181.36 160.50 165.72 167.05 54.98 58.72 76.02 54.17 54.17 57.52 57.52 78.49 60.65 89.54 39.92 41.65 43.37 45.10 51.01 46.82 47.07 76.23 73.28 70.39 71.81 71.91 76.18 77.12 130.86 132.01 112.68 119.42 117.56 101.17 112.02 113.46 49.56
88.88 86.38 83.68 155.55 102.11 101.15 97.29 167.76 162.98 121.51 113.54 114.50 159.80 17.85 10.72 13.28 187.06 189.14 180.75 82.84 162.00 165.75 0.00 19.09 4.72 8.38 101.87 96.03 116.64 121.75 101.13 15.50 16.79 67.87 73.09 109.94 98.29 79.59 144.75 83.51 28.07 23.27 99.14 172.74 172.87 14.88 10.00 4.92 7.50 17.26 14.00 85.00 174.27 170.93 14.75 18.63 75.56 51.86 110.45 113.62 114.13 187.33 188.44 188.45 32.51 34.87 27.81 68.64 58.43 60.79 72.85 12.37 34.73 53.35 52.45 58.37 62.07 195.78 160.32 117.69 115.22 115.22 111.76 111.76 88.75 108.55 76.78 126.66 124.91 123.16 121.41 115.44 119.67 119.43 131.19 135.45 139.96 137.70 146.81 146.15 152.21 95.35 102.93 57.70 61.74 88.71 64.81 81.12 83.12 182.71
101.25 98.77 96.52 168.68 120.09 115.24 115.31 184.11 179.18 140.10 132.20 133.16 175.62 36.92 24.68 29.80 199.69 201.76 193.40 93.50 174.70 178.43 19.09 0.00 14.71 12.98 114.51 108.70 134.91 140.12 111.94 32.64 26.60 82.99 87.59 126.85 113.34 92.17 157.55 96.81 43.07 38.65 117.58 189.40 188.45 32.74 14.74 21.78 20.26 34.58 31.82 98.17 191.55 186.54 31.94 0.60 90.65 66.21 129.12 131.25 133.22 204.37 206.19 200.55 44.83 47.19 40.14 87.69 77.52 79.27 88.52 17.85 49.99 67.72 70.29 75.64 79.23 211.50 177.09 135.05 129.90 129.90 126.51 126.51 103.41 123.37 88.89 138.74 136.99 135.25 133.50 127.53 131.75 131.51 148.82 152.95 157.34 155.14 164.29 163.84 169.93 114.44 122.02 66.79 80.19 107.66 79.05 99.76 101.87 198.58
92.78 90.28 87.66 159.65 106.82 105.38 102.00 172.35 167.55 126.21 118.24 119.20 164.32 22.25 14.10 17.59 191.09 193.17 184.78 86.39 166.03 169.78 4.72 14.71 0.00 4.00 105.84 100.00 121.36 126.46 104.75 18.44 16.34 70.25 75.26 114.57 102.67 83.51 148.79 87.57 32.24 27.47 103.85 177.36 177.36 18.26 6.41 7.28 7.28 21.81 18.63 89.04 178.95 175.42 17.71 14.21 77.95 53.89 115.14 118.31 118.58 191.99 193.15 192.38 36.12 38.51 31.35 73.00 62.92 64.68 75.46 9.71 37.00 55.39 55.97 61.62 65.28 200.29 164.95 122.37 119.56 119.56 116.11 116.11 93.06 112.90 80.60 130.55 128.80 127.05 125.30 119.33 123.55 123.32 135.89 140.14 144.64 142.38 151.50 150.86 156.91 99.79 107.35 60.80 66.45 93.35 69.01 85.82 87.81 187.24
96.78 94.28 91.66 163.64 110.32 109.36 105.48 176.14 171.36 129.44 121.43 122.39 168.18 24.97 18.08 21.53 195.09 197.17 188.78 90.35 170.03 173.78 8.38 12.98 4.00 0.00 109.84 104.00 124.74 129.79 108.72 19.70 14.80 70.36 75.15 118.30 106.60 87.51 152.79 91.57 36.22 31.45 107.17 181.11 181.23 19.94 3.01 9.22 7.28 25.63 22.38 93.04 182.59 179.30 19.01 12.41 78.05 53.74 118.33 121.89 121.14 195.67 196.67 196.38 40.10 42.49 35.32 75.42 65.61 66.45 75.77 6.80 37.22 55.25 57.33 62.66 66.25 204.15 168.69 126.00 123.51 123.51 120.05 120.05 97.02 116.85 84.59 134.55 132.80 131.05 129.30 123.32 127.55 127.31 139.46 143.74 148.27 146.00 155.10 154.41 160.45 102.33 109.85 64.67 69.81 96.33 72.99 89.05 90.97 191.09
13.28 15.75 18.19 54.20 54.59 11.55 54.09 79.68 74.17 75.49 73.06 73.53 68.59 93.39 91.81 88.67 85.29 87.37 78.99 23.80 60.25 63.99 101.87 114.51 105.84 109.84 0.00 5.84 65.86 70.86 13.14 103.42 114.73 127.03 133.09 42.26 19.89 22.37 43.05 18.67 73.87 78.67 62.36 86.71 79.39 101.32 111.86 104.08 108.07 85.47 88.86 17.06 93.96 77.73 103.29 114.44 131.45 122.28 72.08 53.65 97.16 103.44 112.14 86.58 69.98 67.58 74.77 86.13 80.32 98.28 126.68 113.97 112.12 122.95 103.37 109.66 111.76 102.14 76.59 51.76 22.77 22.77 21.11 21.11 19.69 20.00 25.65 24.97 23.25 21.52 19.81 14.00 18.10 17.87 63.68 64.98 66.68 65.78 73.25 75.50 80.66 89.29 93.68 49.73 62.72 73.37 37.84 63.52 66.19 90.39
7.59 10.01 12.35 59.98 53.49 12.44 52.48 83.98 78.50 75.36 72.32 72.86 73.15 87.65 85.97 82.83 91.13 93.21 84.82 19.05 66.08 69.83 96.03 108.70 100.00 104.00 5.84 0.00 65.78 71.01 13.58 97.67 108.94 122.21 128.31 42.75 19.27 16.55 48.88 12.98 68.04 72.83 60.71 90.86 84.30 95.57 106.02 98.25 102.24 79.65 83.04 11.34 97.59 82.60 97.54 108.64 126.79 117.06 71.11 53.93 95.45 107.52 115.57 92.42 64.15 61.75 68.94 81.97 75.69 93.67 122.04 108.14 106.63 117.76 98.41 104.82 107.02 107.17 80.37 52.66 26.35 26.35 24.10 24.10 16.12 22.30 19.91 30.75 29.02 27.28 25.55 19.67 23.83 23.60 65.32 67.00 69.07 68.00 75.84 77.83 83.19 86.59 91.34 44.24 58.10 70.59 32.12 60.29 63.09 95.24
68.63 69.01 66.81 81.49 15.75 54.32 20.06 62.14 59.37 9.63 10.38 10.19 60.22 100.43 110.57 105.16 108.66 110.37 103.55 79.82 89.46 92.18 116.64 134.91 121.36 124.74 65.86 65.78 0.00 5.79 78.77 109.01 121.46 102.10 106.42 23.93 46.51 69.51 77.85 63.92 93.64 97.28 17.85 64.09 72.99 107.56 125.28 115.98 119.45 100.34 103.11 64.33 61.20 71.08 109.34 134.56 102.73 106.68 12.00 12.58 37.87 75.14 72.71 113.84 95.70 94.06 99.07 59.34 63.50 75.28 98.47 125.42 105.97 106.52 85.68 88.14 87.98 92.04 52.10 16.85 49.18 49.18 48.15 48.15 52.71 47.41 72.99 75.34 74.70 74.09 73.52 71.85 72.99 72.96 19.40 24.07 29.01 26.54 34.01 31.82 37.37 41.53 40.79 92.38 54.93 33.44 67.56 36.27 35.12 79.20
74.08 74.52 72.40 83.36 21.51 59.35 25.70 60.54 58.23 5.70 11.07 10.41 59.75 105.35 115.87 110.43 109.48 111.13 104.58 85.40 91.22 93.78 121.75 140.12 126.46 129.79 70.86 71.01 5.79 0.00 83.85 113.77 126.16 104.75 108.83 28.65 51.75 75.17 80.45 69.52 99.10 102.68 22.63 61.82 72.09 112.36 130.27 120.97 124.39 105.58 108.31 69.90 57.90 70.23 114.12 139.77 104.99 110.09 13.75 17.21 36.73 71.90 68.40 114.90 101.30 99.68 104.62 62.84 67.72 78.64 100.85 130.32 110.08 109.86 89.26 91.35 90.99 90.18 50.24 20.33 53.27 53.27 52.51 52.51 58.26 52.01 78.68 79.15 78.60 78.08 77.60 76.24 77.16 77.15 18.58 22.85 27.51 25.16 31.52 28.76 33.87 43.04 41.26 98.17 60.01 36.89 73.35 40.96 39.53 77.59
15.52 17.41 21.15 59.33 66.94 24.51 66.04 90.42 84.90 88.39 85.66 86.17 78.91 94.83 90.66 88.26 88.67 90.71 82.48 18.45 64.15 67.79 101.13 111.94 104.75 108.72 13.14 13.58 78.77 83.85 0.00 104.64 115.21 133.17 139.36 55.31 32.40 23.58 47.75 23.29 73.76 78.44 74.28 97.69 88.75 102.51 110.99 103.88 107.81 85.65 88.96 21.71 105.66 87.23 104.42 111.95 138.11 126.91 84.54 66.67 109.03 114.48 124.05 88.92 68.65 66.27 73.41 94.26 87.26 105.17 133.39 113.46 115.34 127.71 109.11 115.80 118.21 110.97 88.17 64.89 35.18 35.18 33.93 33.93 29.52 33.07 25.11 28.03 26.38 24.74 23.12 17.77 21.52 21.28 76.77 77.96 79.51 78.70 85.95 88.34 93.38 100.03 104.88 45.33 69.83 84.02 40.56 73.52 76.39 99.85
